Semana,CNPJ_Fundo,Gestor_Apelido,Captacao,Resgate,PL_Medio,DataBase
2026-03-30,42847342000191,"Capitânia",0,800000,105331939.01,2026-04-02
2026-03-30,42847484000159,"XPG",0,0,50026284.45,2026-04-02
2026-03-30,42848014000100,"BTG Asset",0,0,142103283.33,2026-04-02
2026-03-30,42865247000110,"BRZ",0,0,88812812.36,2026-04-02
2026-03-30,42865719000135,"Sulamérica",0,0,58806573.63,2026-04-02
2026-03-30,42870959000128,"Capitânia",0,0,47996220.69,2026-04-02
2026-03-30,42921777000139,"UBS",10001568.67,645771.82,553221122.2,2026-04-02
2026-03-30,42922268000120,"Daycoval",0,0,160560606.17,2026-04-02
2026-03-30,42934049000161,"Capitânia",4058602.85,40063.63,98327865.19,2026-04-02
2026-03-30,43103846000160,"BTG Asset",692644.96,112700.35,101521060.68,2026-04-02
2026-03-30,43140750000171,"BTG WM",0,0,35277649.63,2026-04-02
2026-03-30,43164438000118,"Polo",642357.04,579533.97,177018048.59,2026-04-02
2026-03-30,43165507000108,"San WM",0,0,105564461.74,2026-04-02
2026-03-30,43450518000130,"AMW",111000,11160000,535642116.32,2026-04-02
2026-03-30,43508859000119,"Lifetime",0,0,18536388.58,2026-04-02
2026-03-30,43584015000157,"Chromo",0,1750000,60319606.68,2026-04-02
2026-03-30,43584575000101,"Sonata",0,0,52367359.8,2026-04-02
2026-03-30,43584990000165,"UBS",0,0,30737671.07,2026-04-02
2026-03-30,43597393000175,"Verde",633000,267000,212447069.47,2026-04-02
2026-03-30,43619743000157,"SAM",3632000,1515320.21,1126210511.76,2026-04-02
2026-03-30,43631871000116,"XPG",0,0,34570626.75,2026-04-02
2026-03-30,43636043000170,"Monte Bravo",0,0,43858525.62,2026-04-02
2026-03-30,43636081000123,"XPG",0,0,42323861.53,2026-04-02
2026-03-30,43636102000100,"XPG",0,450000,23300106,2026-04-02
2026-03-30,43737615000108,"Sparta",45000,499.49,45246060.44,2026-04-02
2026-03-30,43760546000153,"Sparta",646000,414165,211606611.9,2026-04-02
2026-03-30,43778949000120,"XPG",1080940.45,24030425.87,3272143303.62,2026-04-02
2026-03-30,43790923000105,"AMW",0,0,15421657.95,2026-04-02
2026-03-30,43790956000147,"AMW",0,0,33332831.31,2026-04-02
2026-03-30,43915486000109,"Riza",128526.73,15028064.55,676022084.5,2026-04-02
2026-03-30,43960245000173,"AMW",2400000,0,85707657.27,2026-04-02
2026-03-30,44025131000107,"AF Invest",0,145584.96,227342963.32,2026-04-02
2026-03-30,44109989000141,"AMW",0,0,50770333.24,2026-04-02
2026-03-30,44110011000108,"AMW",0,0,18081699.26,2026-04-02
2026-03-30,44196930000138,"UBS",0,0,174288520.48,2026-04-02
2026-03-30,44211989000158,"BNP",0,0,848508478.18,2026-04-02
2026-03-30,44212092000149,"ARX",0,0,1019607510.87,2026-04-02
2026-03-30,44212217000130,"Atena",3889337.07,872968.73,83701623.19,2026-04-02
2026-03-30,44212301000154,"Icatu",0,0,78858054.97,2026-04-02
2026-03-30,44230868000153,"Vinci",4511519.03,712983.46,261905346.88,2026-04-02
2026-03-30,44283966000159,"Warren",158121.58,814684.27,93678423.1,2026-04-02
2026-03-30,44347394000124,"BTG Asset",38584.6,0,116184702.18,2026-04-02
2026-03-30,44371942000151,"UBS",10072232.11,19435764.34,343090888.64,2026-04-02
2026-03-30,44409284000140,"XPG",0,0,29760587.36,2026-04-02
2026-03-30,44409359000192,"XPG",0,0,30851528.85,2026-04-02
2026-03-30,44434922000182,"Cartor",8482562.86,2974185.88,783018836.07,2026-04-02
2026-03-30,44458613000142,"XPG",0,0,30155170.62,2026-04-02
2026-03-30,44459125000150,"AF Invest",0,0,42791542.53,2026-04-02
2026-03-30,44574326000106,"Riza",0,4377833.57,395350636.61,2026-04-02
2026-03-30,44672489000113,"Vinci",0,0,31092452.68,2026-04-02
2026-03-30,44672936000134,"Wise",190699.67,0,42446050.86,2026-04-02
2026-03-30,44703439000156,"Ibuina",42151662.8,1004404.32,1036424400.89,2026-04-02
2026-03-30,44748987000100,"XPG",0,0,33251979.54,2026-04-02
2026-03-30,44764166000150,"XVI",0,267130.79,13791246.22,2026-04-02
2026-03-30,44835820000179,"Capitânia",248578.21,119787.92,24590803.28,2026-04-02
2026-03-30,44870067000152,"Riza",0,1000000,160323482.88,2026-04-02
2026-03-30,44900549000108,"UBS",0,2704341.16,67886813.3,2026-04-02
2026-03-30,44903727000154,"Warren",0,0,31890944.64,2026-04-02
2026-03-30,44917374000141,"Icatu",5991234.33,17927224.18,552504484.36,2026-04-02
2026-03-30,44917400000131,"AMW",0,0,22595074.29,2026-04-02
2026-03-30,44917472000189,"Vinci",0,0,69293771.5,2026-04-02
2026-03-30,44917492000150,"BNP",0,0,189451090.14,2026-04-02
2026-03-30,44967444000176,"Integral",0,11660,22842246.46,2026-04-02
2026-03-30,44977584000125,"Vox",13500,19199.75,90102264.55,2026-04-02
2026-03-30,44980461000143,"BTG WM",0,0,45432073.34,2026-04-02
2026-03-30,45103998000198,"Jive",4333419.24,1260302.72,812200800.29,2026-04-02
2026-03-30,45104170000154,"Galapagos",0,0,146781652.9,2026-04-02
2026-03-30,45147116000196,"XPG",0,0,13387151.12,2026-04-02
2026-03-30,45295157000120,"Valora",0,11172836.33,159228772.85,2026-04-02
2026-03-30,45295606000130,"BB Asset",5045975.2,15135320.79,2058334565.81,2026-04-02
2026-03-30,45302406000167,"BRAM",59826.84,285029.26,140100582.72,2026-04-02
2026-03-30,45386487000120,"Guardian",81349.83,0,89410189.64,2026-04-02
2026-03-30,45443993000104,"Novus",860023.98,2313675.27,120856004.13,2026-04-02
2026-03-30,45444067000153,"Icatu",0,0,230802484.01,2026-04-02
2026-03-30,45444101000190,"Icatu",9876003.43,376830.16,671395606.99,2026-04-02
2026-03-30,45494496000135,"AZ Quest",233629.72,9132629.98,670323987.72,2026-04-02
2026-03-30,45511206000114,"Somma",0,0,105491764.18,2026-04-02
2026-03-30,45642714000131,"Sulamérica",15123103.59,8768522.36,2132432253.75,2026-04-02
2026-03-30,45645190000132,"VLGI",0,0,31225407.81,2026-04-02
2026-03-30,45646162000130,"BTG Asset",9177556.37,43141803.78,6730883161.76,2026-04-02
2026-03-30,45646230000160,"Riza",3999581.46,9118074.3,1982728553.74,2026-04-02
2026-03-30,45656777000147,"Ibuina",1997841.09,52512.79,37315696.78,2026-04-02
2026-03-30,45682244000130,"Porto Asset",1019760.53,734895.75,378214880.43,2026-04-02
2026-03-30,45683322000110,"JGP",0,0,343674050.3,2026-04-02
2026-03-30,45688098000150,"Nu Asset",5750000,8118000,807968095.76,2026-04-02
2026-03-30,45722996000187,"BTG Asset",216558.25,25000,16776479.61,2026-04-02
2026-03-30,45726917000106,"Sulamérica",9642478.33,804370.15,314836494.54,2026-04-02
2026-03-30,45756554000151,"Capri",0,0,45151871.87,2026-04-02
2026-03-30,46082347000121,"XPG",0,0,16232903.67,2026-04-02
2026-03-30,46098916000127,"Occam",40535000,50552000,3701877659.44,2026-04-02
2026-03-30,46099626000106,"ARX",4885000,16540581.15,1427542877.02,2026-04-02
2026-03-30,46246589000103,"BTG WM",0,0,48274474.02,2026-04-02
2026-03-30,46328602000173,"AZ Quest",3137464.84,6501948.87,1509791479.96,2026-04-02
2026-03-30,46329357000119,"Root",0,0,577181818.14,2026-04-02
2026-03-30,46332105000149,"Kinea",0,0,2330814145.09,2026-04-02
2026-03-30,46334681000125,"Sulamérica",1190,450591.4,145894882.51,2026-04-02
2026-03-30,46373760000145,"Root",135626.83,3901000,1108942946.56,2026-04-02
2026-03-30,46385360000150,"JGP",505347.2,153282.55,107034612.08,2026-04-02
2026-03-30,46401052000170,"JGP",0,10000000,2206853523.95,2026-04-02
2026-03-30,46415283000133,"Patagônia",0,59775.76,9270898.39,2026-04-02
2026-03-30,46449621000158,"IAM",6227.38,246278.86,7004383.6,2026-04-02
2026-03-30,46467107000145,"BB Asset",0,0,44434964.42,2026-04-02
2026-03-30,46539506000174,"Wise",2903547.64,3217446.94,250200973.1,2026-04-02
2026-03-30,46685489000183,"Icatu",1100,4033816.68,986178326.06,2026-04-02
2026-03-30,46685502000102,"Icatu",13433840.59,1799859.9,1747952307.86,2026-04-02
2026-03-30,46700364000185,"Icatu",8042270.31,776037.57,411690560.45,2026-04-02
2026-03-30,46762380000100,"Icatu",82168.38,582873.74,30842896.36,2026-04-02
2026-03-30,46762699000128,"Icatu",2000,0,43724006.93,2026-04-02
2026-03-30,46763213000176,"Somma",0,0,132639251.79,2026-04-02
2026-03-30,46975474000150,"Kinea",37111774,37111774,5227302412.98,2026-04-02
2026-03-30,46975834000113,"BTG Asset",47000,0,113689732.93,2026-04-02
2026-03-30,46997370000146,"ARX",1866000,117000,73149728.69,2026-04-02
2026-03-30,46997395000140,"Sparta",2755000,968080.88,468202222.23,2026-04-02
2026-03-30,47020699000115,"Icatu",441786.55,26000,16121843.01,2026-04-02
2026-03-30,47086196000142,"Monte Bravo",8832.66,1817359.59,181472599.64,2026-04-02
2026-03-30,47212494000131,"Icatu",9043200.58,0,212010668.01,2026-04-02
2026-03-30,47227609000161,"Bocaina",0,0,20563432.03,2026-04-02
2026-03-30,47443943000152,"BTG Asset",0,5060420.51,684040446.15,2026-04-02
2026-03-30,47457832000103,"Bocaina",0,0,56863230.39,2026-04-02
2026-03-30,47540095000108,"Icatu",0,0,457675588.85,2026-04-02
2026-03-30,47543107000140,"Icatu",4079354.64,2743223.68,2442363687.85,2026-04-02
2026-03-30,47543238000127,"Onze",1440000,0,128577915.51,2026-04-02
2026-03-30,47586388000118,"Occam",3264000,7317000,969131537.65,2026-04-02
2026-03-30,47586503000154,"Occam",10762052.8,1348041.31,483473546.21,2026-04-02
2026-03-30,47612777000170,"Absolute",10288560.58,4398811.2,1595893501.91,2026-04-02
2026-03-30,47628822000185,"Absolute",1510456.94,41491772.06,4160657405.5,2026-04-02
2026-03-30,47628918000143,"Absolute",25936396.35,88766913.64,3885332656.96,2026-04-02
2026-03-30,47715736000100,"Sulamérica",3212000,6676000,701665702.54,2026-04-02
2026-03-30,47728212000153,"Monte Bravo",1136558.22,7507658.04,391140303.38,2026-04-02
2026-03-30,47729760000106,"VLGI",5188230.71,7269676.11,247420661.41,2026-04-02
2026-03-30,48411732000109,"Root",0,0,189500085.32,2026-04-02
2026-03-30,48658513000110,"XPG",9357095.3,5512016.77,2564721610.71,2026-04-02
2026-03-30,48670714000133,"BTG WM",0,0,23803801.28,2026-04-02
2026-03-30,48948661000170,"Nest",0,0,10143012.99,2026-04-02
2026-03-30,48953198000154,"Icatu",0,82135.84,124344238.68,2026-04-02
2026-03-30,48975466000139,"Vinci",0,0,1042056171.48,2026-04-02
2026-03-30,48986296000198,"Absolute",17700,0,305353996.58,2026-04-02
2026-03-30,49077283000169,"Oriz",0,101000,6691996.24,2026-04-02
2026-03-30,49124184000190,"BTG WM",0,0,44115783.17,2026-04-02
2026-03-30,49178674000170,"BTG Asset",0,0,644419927.93,2026-04-02
2026-03-30,49227505000182,"XPG",0,0,65637589.02,2026-04-02
2026-03-30,49269925000121,"SAM",281595.66,16318000,2823502100.56,2026-04-02
2026-03-30,49270021000116,"SAM",78972039.71,8912200,985760240.14,2026-04-02
2026-03-30,49328341000180,"Safra Asset",103414198.11,29182713.47,8038076917.88,2026-04-02
2026-03-30,49366532000136,"Root",809472.34,0,289391089.63,2026-04-02
2026-03-30,49438428000100,"AZ Quest",8092651.62,48555763.93,5731196472.24,2026-04-02
2026-03-30,49454180000170,"Monte Azul",0,0,16958148.73,2026-04-02
2026-03-30,49460236000108,"Paramis",0,1750000,136268679.85,2026-04-02
2026-03-30,49558667000101,"Absolute",1080867.78,6437304,1149559693.61,2026-04-02
2026-03-30,49559434000115,"Absolute",2428964.16,13620047,3127357578.68,2026-04-02
2026-03-30,49633643000161,"IAM",0,0,656118252.03,2026-04-02
2026-03-30,49647912000149,"UBS",0,0,39001986.69,2026-04-02
2026-03-30,49768506000134,"Previ",0,0,691695200.5,2026-04-02
2026-03-30,49818870000161,"Sparta",4930000,8041002.98,1020108275.83,2026-04-02
2026-03-30,49851069000118,"Daycoval",0,0,13554923.38,2026-04-02
2026-03-30,49924950000100,"Tyton",250265.73,274761.62,54420460.43,2026-04-02
2026-03-30,49931360000104,"UBS",0,0,27804306.33,2026-04-02
2026-03-30,49933828000191,"Brave",5090240.18,2015840.98,475369999.45,2026-04-02
2026-03-30,49977033000185,"Mirabaud",6022.88,361280,253092522.67,2026-04-02
2026-03-30,49980566000116,"IAM",2655719.23,16350098.4,10441903603.59,2026-04-02
2026-03-30,50006439000108,"JGP",0,0,216948850.68,2026-04-02
2026-03-30,50069605000107,"Sparta",0,0,218304044.21,2026-04-02
2026-03-30,50112294000111,"BBM Asset",0,0,80520026.17,2026-04-02
2026-03-30,50128371000121,"BTG WM",0,0,37818342.64,2026-04-02
2026-03-30,50223269000105,"MAG",4075357.52,200338.62,589252259.51,2026-04-02
2026-03-30,50326147000144,"Kinea",0,46404683.9,88221146.09,2026-04-02
2026-03-30,50421373000104,"Portofino",0,0,33150042.4,2026-04-02
2026-03-30,50514867000133,"BBM Asset",0,0,44266829.36,2026-04-02
2026-03-30,50553108000180,"Rafter",0,0,24794964.56,2026-04-02
2026-03-30,50622383000108,"PNBY",10000,3289589.45,124047129.2,2026-04-02
2026-03-30,50677561000106,"Rubik",0,0,7928575.5,2026-04-02
2026-03-30,50697486000137,"MAG",357757.99,211914.3,293158894.57,2026-04-02
2026-03-30,50717653000164,"BTG WM",0,0,39637051.9,2026-04-02
2026-03-30,50765209000114,"Gauss",0,0,8432741.1,2026-04-02
2026-03-30,50765883000107,"Icatu",0,0,323933802.18,2026-04-02
2026-03-30,50799566000101,"Vinci",0,0,181730194.9,2026-04-02
2026-03-30,50803491000187,"BB Asset",26089060.92,35608257.16,8430029599.11,2026-04-02
2026-03-30,50820465000167,"BTG Asset",0,112368.23,207920570.64,2026-04-02
2026-03-30,50874219000198,"BTG Asset",15213677.39,13885815.43,736636819.84,2026-04-02
2026-03-30,50875116000142,"BTG Asset",597679.81,0,68899906.06,2026-04-02
2026-03-30,50925001000115,"Tagus",22818.37,2584807.06,74427153.14,2026-04-02
2026-03-30,51041048000189,"Turim",2336309.83,4772548.65,318049385.6,2026-04-02
2026-03-30,51075995000190,"Augme",0,0,15224558.88,2026-04-02
2026-03-30,51168708000197,"BTG Asset",0,67492316.61,1286923259.71,2026-04-02
2026-03-30,51200543000193,"Safra Asset",0,0,40628124.66,2026-04-02
2026-03-30,51234049000140,"Vinci",0,0,26583144.65,2026-04-02
2026-03-30,51238218000110,"BTG Asset",0,0,818005142.88,2026-04-02
2026-03-30,51289474000136,"BRAM",13206199.59,5245546.42,1395982981.85,2026-04-02
2026-03-30,51378137000115,"Sparta",0,0,658199138.46,2026-04-02
2026-03-30,51511514000142,"G5",0,0,23270479.16,2026-04-02
2026-03-30,51538282000116,"Occam",0,0,1023961624.43,2026-04-02
2026-03-30,51556889000129,"XPG",0,0,19135045.72,2026-04-02
2026-03-30,51623321000183,"BTG Asset",0,0,175570026.46,2026-04-02
2026-03-30,51714018000196,"BTG WM",0,0,104000028.29,2026-04-02
2026-03-30,51726488000170,"Rubik",0,54064.48,19322067.22,2026-04-02
2026-03-30,51800853000149,"BTG Asset",0,0,91227824.82,2026-04-02
2026-03-30,51825326000199,"SVN",8367019.41,22330445.9,1717530043.4,2026-04-02
2026-03-30,51853123000106,"Sparta",0,1062500,104927254.49,2026-04-02
2026-03-30,51863123000197,"Sulamérica",0,0,63477040.41,2026-04-02
2026-03-30,51863845000141,"BTG Asset",0,0,66238523.98,2026-04-02
2026-03-30,51885543000174,"Galapagos",0,0,87492929.02,2026-04-02
2026-03-30,51903744000157,"Brainvest",0,0,95952662.36,2026-04-02
2026-03-30,51942073000133,"UBS",0,0,30149959.79,2026-04-02
2026-03-30,51977823000102,"Starboard",0,0,43494529.22,2026-04-02
2026-03-30,52115449000107,"Root",0,0,137236853.38,2026-04-02
2026-03-30,52155255000127,"Sonata",0,0,26922457.22,2026-04-02
2026-03-30,52163627000167,"Icatu",24809500,0,928908073.93,2026-04-02
2026-03-30,52164607000100,"Icatu",6444900,0,101434430.8,2026-04-02
2026-03-30,52195023000100,"G5",0,0,15224583.58,2026-04-02
2026-03-30,52203642000191,"Kinea",156214,3260376.65,270007305.51,2026-04-02
2026-03-30,52203762000199,"Root",0,0,51581367.52,2026-04-02
2026-03-30,52204076000132,"Kinea",9086739,9086738,2469807868.37,2026-04-02
2026-03-30,52221407000142,"Sparta",0,0,44693191.04,2026-04-02
2026-03-30,52225340000114,"CEF Asset",0,0,40556049.13,2026-04-02
2026-03-30,52237532000140,"Occam",0,0,7989893.38,2026-04-02
2026-03-30,52241587000124,"Kinea",9250,0,24628571.64,2026-04-02
2026-03-30,52249657000190,"BTG WM",0,0,32585237.52,2026-04-02
2026-03-30,52268697000180,"BTG WM",0,0,18436313.15,2026-04-02
2026-03-30,52272566000176,"XPG",2500000,44263.28,47423280.57,2026-04-02
2026-03-30,52272574000112,"Root",0,0,711529069.55,2026-04-02
2026-03-30,52273340000190,"Vinland",500000,0,185343759.22,2026-04-02
2026-03-30,52273351000170,"XPG",0,0,9373259.36,2026-04-02
2026-03-30,52280783000108,"Drys",4713351.31,7996398.63,514812640.57,2026-04-02
2026-03-30,52301436000114,"Mirabaud",300000,104800.21,137141132.3,2026-04-02
2026-03-30,52319866000163,"BTG Asset",0,0,13439147.88,2026-04-02
2026-03-30,52324362000131,"Absolute",3217343.49,1664753.65,228109667.34,2026-04-02
2026-03-30,52333139000150,"BRM",0,0,81459825.25,2026-04-02
2026-03-30,52479263000129,"EXT",0,2000000,11028300.57,2026-04-02
2026-03-30,52580782000189,"Sulamérica",15090149.47,3900077.84,2010066406.63,2026-04-02
2026-03-30,52771267000186,"BRAM",0,0,74130898.34,2026-04-02
2026-03-30,52840769000111,"JGP",0,0,192046121.2,2026-04-02
2026-03-30,52954432000135,"Capri",0,0,14289770.82,2026-04-02
2026-03-30,52955321000143,"SVN",206353.8,3635810.75,746235102.1,2026-04-02
2026-03-30,52986103000176,"Icatu",0,0,7090070.24,2026-04-02
2026-03-30,52986251000190,"Icatu",131185.13,2152416.9,346959096.29,2026-04-02
2026-03-30,53074033000142,"Icatu",612743.62,0,26475553.49,2026-04-02
2026-03-30,53076690000129,"Mirabaud",0,0,22307100.42,2026-04-02
2026-03-30,53076975000160,"Strix",0,625000,367623335.85,2026-04-02
2026-03-30,53088893000135,"BTG Asset",0,0,121450355.81,2026-04-02
2026-03-30,53109614000172,"BTG WM",0,0,21855082.64,2026-04-02
2026-03-30,53212784000188,"BRAM",0,0,83653108.35,2026-04-02
2026-03-30,53444176000107,"Icatu",4107000,222000,371781966.98,2026-04-02
2026-03-30,53450033000108,"Safra Asset",306684.83,848422.63,133528021.29,2026-04-02
2026-03-30,53502091000120,"Brainvest",250000,0,79192976.3,2026-04-02
2026-03-30,53636931000147,"Safra Asset",417050.64,715333.66,211362138.13,2026-04-02
2026-03-30,53692814000109,"Altera",996659.31,105000,140931045.95,2026-04-02
2026-03-30,53726108000122,"Springs",0,0,15755460.78,2026-04-02
2026-03-30,53798986000153,"Vinland",900199.54,1655010.39,147851022.28,2026-04-02
2026-03-30,53802999000159,"Daycoval",9176000,46028000,2733234796.27,2026-04-02
2026-03-30,53819577000196,"Augme",0,0,20401024.83,2026-04-02
2026-03-30,53823295000162,"IAM",0,0,270611749.1,2026-04-02
2026-03-30,53828295000155,"Regia",0,4566564.23,2783227271.38,2026-04-02
2026-03-30,53847333000117,"Tyton",12264859.55,1164886.22,323203901.2,2026-04-02
2026-03-30,53857092000197,"WIT",0,0,42791981.74,2026-04-02
2026-03-30,53990350000109,"Icatu",2931752.76,707426.04,95447300.06,2026-04-02
2026-03-30,53990541000170,"Icatu",1625795.97,3443167.04,366513340.45,2026-04-02
2026-03-30,53991112000118,"Somma",1796085.59,0,9783974.5,2026-04-02
2026-03-30,54022134000132,"Paramis",24798544.97,23455074.93,770789323.86,2026-04-02
2026-03-30,54026114000130,"Paramis",0,2000000.01,157868948.78,2026-04-02
2026-03-30,54072658000138,"Galapagos",0,0,105831292.02,2026-04-02
2026-03-30,54104510000138,"Brainvest",0,0,65119607.75,2026-04-02
2026-03-30,54217318000158,"G5",0,0,27317972.26,2026-04-02
2026-03-30,54227728000180,"IAM",7802864.39,9292873.81,721933816.14,2026-04-02
2026-03-30,54233243000107,"Atena",0,0,229125256.2,2026-04-02
2026-03-30,54277615000199,"Trígono",344203.35,991000.01,151774592.98,2026-04-02
2026-03-30,54333831000104,"Sulamérica",32535983,70226.43,1927036623.64,2026-04-02
2026-03-30,54347933000189,"BTG WM",0,0,37387414.48,2026-04-02
2026-03-30,54366569000102,"BRZ",0,0,138631883.23,2026-04-02
2026-03-30,54367942000131,"Sulamérica",23655549.61,39818748.19,6041792131.46,2026-04-02
2026-03-30,54410516000133,"GHT4",171418.76,100200,38332125.37,2026-04-02
2026-03-30,54440968000168,"Scalare",0,0,25052299.14,2026-04-02
2026-03-30,54441115000140,"Scalare",0,5497169.82,40416502.38,2026-04-02
2026-03-30,54463551000110,"EQI",0,1005.7,54738969.1,2026-04-02
2026-03-30,54485055000168,"Brave",356809.82,1280341.96,48001840.75,2026-04-02
2026-03-30,54541970000123,"M8",18122266.49,3149948.85,876506365.43,2026-04-02
2026-03-30,54599810000135,"EQI",109751,11000,101694306.88,2026-04-02
2026-03-30,54643280000185,"IAM",6026415.85,4488637.54,629834903.51,2026-04-02
2026-03-30,54660721000157,"Vinland",32100000,15000000,214136771.38,2026-04-02
2026-03-30,54713571000100,"Porto Asset",34172.28,308.06,33590874.9,2026-04-02
2026-03-30,54776180000127,"Augme",0,12000000,115311710.21,2026-04-02
2026-03-30,54875709000160,"Regia",6594984.01,1990670.59,3306414400.06,2026-04-02
2026-03-30,54888270000100,"Porto Asset",0,176900,8816967.5,2026-04-02
2026-03-30,54952299000103,"BTG Asset",981502.4,433400.55,64749019.03,2026-04-02
2026-03-30,54973853000139,"Sparta",0,0,226219155.39,2026-04-02
2026-03-30,55035529000132,"BRAM",0,0,115151801.68,2026-04-02
2026-03-30,55064130000180,"BTG WM",0,0,81309914.98,2026-04-02
2026-03-30,55087532000108,"Kinea",0,0,7438339928.49,2026-04-02
2026-03-30,55110376000140,"Vinci",17776.87,748.53,10641263.18,2026-04-02
2026-03-30,55140702000162,"Augme",0,0,41692651.46,2026-04-02
2026-03-30,55161795000101,"Global",1438423.77,6578.75,111204098.21,2026-04-02
2026-03-30,55193005000170,"SAM",458464.07,235500,267171104.78,2026-04-02
2026-03-30,55196942000189,"BTG WM",0,0,20666668.84,2026-04-02
2026-03-30,55274875000173,"SAM",115103781.31,104389700,19868266019.41,2026-04-02
2026-03-30,55315251000157,"ZSYS",12395,13839.7,12264064.13,2026-04-02
2026-03-30,55402464000116,"IAM",579050.18,8620301.17,830490064.74,2026-04-02
2026-03-30,55502385000187,"ASA",56900,3000000,34594402.68,2026-04-02
2026-03-30,55582812000184,"Monte Bravo",2055353.2,21651825.15,116819248.7,2026-04-02
2026-03-30,55689417000103,"Polígono",0,0,118047564.14,2026-04-02
2026-03-30,55726312000179,"Tivio",0,0,817595368.52,2026-04-02
2026-03-30,55754091000142,"Tenax",0,0,12203613.69,2026-04-02
2026-03-30,55763285000104,"Sulamérica",8778396.57,5334554.34,410608067.06,2026-04-02
2026-03-30,55767954000116,"Exploritas",0,0,55088016.02,2026-04-02
2026-03-30,55839003000105,"BNP",4500,34034,128331829.74,2026-04-02
2026-03-30,55893460000188,"UBS",0,0,113316316.78,2026-04-02
2026-03-30,55911526000115,"Sparta",0,0,646578267.19,2026-04-02
2026-03-30,55928061000105,"Regia",22866435.38,1199720.34,6153847974.97,2026-04-02
2026-03-30,55946775000146,"Kadima",0,0,9079297.56,2026-04-02
2026-03-30,55984087000170,"Levante",0,0,50558354.86,2026-04-02
2026-03-30,55994210000134,"Sulamérica",6441000,11712800,1292195676.44,2026-04-02
2026-03-30,56052260000165,"Nu Asset",0,500000,120165501.87,2026-04-02
2026-03-30,56053893000198,"BTG WM",0,0,129224027.8,2026-04-02
2026-03-30,56067582000188,"Kinea",1694741.53,896834.25,391331984.91,2026-04-02
2026-03-30,56108411000150,"Icatu",10000000,0,1053448508.51,2026-04-02
2026-03-30,56185166000184,"SAM",0,16400,45971825.02,2026-04-02
2026-03-30,56377520000172,"BTG WM",3000000,0,460822025.76,2026-04-02
2026-03-30,56431727000188,"Vinland",26500000,9263826.62,3251781682.51,2026-04-02
2026-03-30,56545142000199,"Brainvest",0,0,19000328.77,2026-04-02
2026-03-30,56608307000124,"Sulamérica",0,0,342423760.97,2026-04-02
2026-03-30,56658377000197,"Legacy",1990000,3570000,226239970.65,2026-04-02
2026-03-30,56926582000196,"Lakewood",0,0,52525678.32,2026-04-02
2026-03-30,56953911000198,"JGP",0,0,13582717.73,2026-04-02
2026-03-30,56974598000174,"Polo",41635,7835823,1267948159.75,2026-04-02
2026-03-30,57030535000122,"G5",0,0,86101945.74,2026-04-02
2026-03-30,57035810000109,"San WM",0,6361519.94,64189673.58,2026-04-02
2026-03-30,57070309000175,"Polo",0,0,89902194.83,2026-04-02
2026-03-30,57154741000144,"Quantitas",40000,0,31496643.79,2026-04-02
2026-03-30,57340633000166,"Sulamérica",0,0,44166952.16,2026-04-02
2026-03-30,57375967000175,"XPG",0,0,615360575.49,2026-04-02
2026-03-30,57555092000193,"BTG Asset",0,0,110639849.18,2026-04-02
2026-03-30,57566789000160,"IAM",982939.16,324356.04,117837451.97,2026-04-02
2026-03-30,57711375000187,"Pátria",2219036.22,0,110866226.58,2026-04-02
2026-03-30,57719249000179,"Safra Asset",22326429.23,7497879.44,1598568527.29,2026-04-02
2026-03-30,57771660000193,"BTG Asset",0,0,307955950.44,2026-04-02
2026-03-30,57809185000105,"Augme",54000000,0,249343223.28,2026-04-02
2026-03-30,57815131000144,"Asset 1",41605000,0,975414537.94,2026-04-02
2026-03-30,57884228000109,"Plural",0,46000,53885447.95,2026-04-02
2026-03-30,57890176000183,"Capri",0,0,71335649.2,2026-04-02
2026-03-30,58013738000173,"IAM",0,0,827999581.02,2026-04-02
2026-03-30,58018929000128,"Sulamérica",0,745000,72410136.91,2026-04-02
2026-03-30,58088687000149,"Icatu",0,0,238021908.49,2026-04-02
2026-03-30,58107448000199,"Icatu",0,0,1317803509.85,2026-04-02
2026-03-30,58174985000151,"Porto Asset",0,0,309060166.17,2026-04-02
2026-03-30,58176513000138,"Icatu",0,0,72542293.32,2026-04-02
2026-03-30,58219849000130,"IAM",346522021.07,1871660.93,1321481738.38,2026-04-02
2026-03-30,58275549000179,"Tagus",0,0,10840771.62,2026-04-02
2026-03-30,58327943000103,"Icatu",46628853.73,285135.05,320707524.44,2026-04-02
2026-03-30,58354005000100,"Paramis",0,2200000,199926982.69,2026-04-02
2026-03-30,58354857000190,"Paramis",0,5200000.01,164970454.18,2026-04-02
2026-03-30,58396943000165,"JGP",0,0,291586436.98,2026-04-02
2026-03-30,58444240000165,"Oriz",0,0,11968829.2,2026-04-02
2026-03-30,58459343000107,"XPG",70000000,1900000,741859041.76,2026-04-02
2026-03-30,58460574000122,"Polo",100000,850000,206436939.13,2026-04-02
2026-03-30,58481477000116,"M8",1024189.97,0,415085334.64,2026-04-02
2026-03-30,58490605000198,"Inter",0,0,32387011.01,2026-04-02
2026-03-30,58561162000189,"Atena",6786402.96,3563960.73,324706018.57,2026-04-02
2026-03-30,58689667000123,"Safra Asset",81280561.08,84483363.66,9865648966.57,2026-04-02
2026-03-30,58729502000138,"XPG",0,0,15962225.01,2026-04-02
