CNPJ,Fundo,Gestor,DataInicio,idadeMeses,dataM,dataHoje,PL_hoje,PL_medio180,PL_ref,pctAtual,Eleg_0m,Eleg_6m,Eleg_12m,pctExig_0m,pctExig_6m,pctExig_12m,Compra_0m,Compra_6m,Compra_12m,amortEstimada,semDataInicio,semCarteira
52459972000142,BLACK MAMBA KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA,Kinea,2023-10-01,34,202603,2026-08-04,96319954,96235330,96235330,0.8722,83933218,82493372,81106139,0.85,0.85,0.85,0,0,693892,0,0,0
57561942000166,EAGLE ROCK FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2024-10-01,22,202603,2026-08-04,24129873,25687795,24129873,0.9184,22161961,21983481,21527803,0.67,0.85,0.85,0,0,0,0,0,0
39255769000196,BB CASTANHA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA,BB Asset,2023-01-01,43,202603,2026-08-04,103762118,104998804,103762118,0.8859,91920891,91794586,89551952,0.85,0.85,0.85,0,0,0,0,0,0
62849941000151,SANTANDER PB PATAJES INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,San WM,2025-10-01,10,202603,2026-08-04,16973459,17254053,16973459,0.6869,11658716,11641939,11627363,0.67,0.67,0.67,0,0,0,0,0,0
60740534000186,PINOT FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RENDA FIXA CRED PRIV RESP LIMITADA,IAM,2025-06-01,14,202603,2026-08-04,26972369,26708903,26708903,0.7409,19787484,19739345,19663908,0.67,0.67,0.85,0,0,3038659,0,0,0
61277977000145,POIVRE FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2025-07-01,13,202603,2026-08-04,51836142,48715631,48715631,0.747,36390151,35930657,34862549,0.67,0.67,0.85,0,0,6545737,1,0,0
61198681000139,SANTANDER PB ALDI INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA,San WM,2025-07-01,13,202603,2026-08-04,39222806,37927895,37927895,0.6879,26091360,26017560,25954010,0.67,0.67,0.85,0,0,6284701,0,0,0
59870227000130,BLUE YELLOW FIF INVESTIMENTO EM INFRAESTRUTURA CI EM INFRAESTRUTURA RENDA FIXA RESP LIMITADA,Safra Asset,2025-06-01,14,202603,2026-08-04,28101732,25957707,25957707,0.7514,19503724,19295535,19150086,0.67,0.67,0.85,0,0,2913964,0,0,0
59888220000146,LILI FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2025-04-01,16,202603,2026-08-04,32208315,31561151,31561151,0.6883,21722290,21654836,21541164,0.67,0.67,0.85,0,0,5285815,1,0,0
43122073000169,SOTONIC KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV  RESP LIMITADA,Kinea,2023-01-01,43,202603,2026-08-04,74843666,88353948,74843666,1.1933,89310550,87798685,86374673,0.85,0.85,0.85,0,0,0,0,0,0
60978472000145,VINCHIARE IPCA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2025-05-01,15,202603,2026-08-04,50854194,50758765,50758765,0.7948,40344946,40123727,39660760,0.67,0.67,0.85,0,0,3484190,0,0,0
34172617000106,BTG PACTUAL CRÉDITO CORP INCENTIVADO IPCA MASTER FI DE INVESTIMENTO FINANCEIRO EM INFRA RF,BTG Asset,2023-01-01,43,202603,2026-08-04,235521644,261336791,235521644,0.9351,220232671,217210797,211369475,0.85,0.85,0.85,0,0,0,1,0,0
58290551000117,G5 HERCULES FIF RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,G5,2025-07-01,13,202603,2026-08-04,27986516,27749777,27749777,0.7221,20038643,19835421,19626205,0.67,0.67,0.85,0,0,3961105,0,0,0
53962449000105,SANTANDER PB PORTO FINO INVESTIMENTO EM INFRAESTRUTURA RF - FIF RESPONSABILIDADE LIMITADA,San WM,2024-03-01,29,202603,2026-08-04,31064537,30109533,30109533,0.8637,26005505,25903087,25860472,0.85,0.85,0.85,0,0,0,0,0,0
57280468000102,CSHG MARTH FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,UBS,2025-04-01,16,202603,2026-08-04,51744208,50130648,50130648,0.7069,35439015,35332556,34951958,0.67,0.67,0.85,0,0,7659092,0,0,0
30556686000162,EPL KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA,Kinea,2023-01-01,43,202603,2026-08-04,104383879,104405776,104383879,0.8671,90508392,88904373,87317803,0.85,0.85,0.85,0,0,1408494,0,0,0
61953079000160,PERSA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2025-08-01,12,202603,2026-08-04,25923076,25718085,25718085,0.7341,18878394,18798915,18598526,0.67,0.67,0.85,0,0,3261846,0,0,0
43140638000130,BOCAINA INFRA MASTER I - FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,Bocaina,2023-01-01,43,202603,2026-08-04,260875965,275724597,260875965,1.0092,263284278,256556281,253385752,0.85,0.85,0.85,0,0,0,0,0,0
53422599000118,CAAS CDI FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV - RESP LIMITADA,IAM,2024-01-01,31,202603,2026-08-04,31838725,35877715,31838725,1.4321,45596083,45328427,44994287,0.85,0.85,0.85,0,0,0,1,0,0
54952575000133,BTG PACTUAL CRÉDITO CORPORATIVO INCENTIVADAS PRÉ FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA RF,BTG Asset,2024-05-01,27,202603,2026-08-04,26324977,34028291,26324977,1.1368,29926117,29700768,28940469,0.85,0.85,0.85,0,0,0,1,0,0
60958418000138,INFRANET INCENTIVADO FIF RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA,Andbank,2025-06-01,14,202603,2026-08-04,20675255,20492278,20492278,0.6779,13890823,13800484,13551668,0.67,0.67,0.85,0,0,3866768,0,0,0
59602591000110,ALBATROS FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA,BRAM,2025-03-01,17,202603,2026-08-04,46787068,57163809,46787068,0.9452,44223210,44205551,44174282,0.67,0.67,0.85,0,0,0,0,0,0
54070196000110,DELTA INFRA KINEA FIF - FND INC EM INVEST EM DEB DE INFRA  RF CRED PRIV - RESP LIMITADA,Kinea,2024-03-01,29,202603,2026-08-04,73588528,73491112,73491112,0.8656,63614599,62570128,61569401,0.85,0.85,0.85,0,0,898044,0,0,0
57681917000116,FF FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2024-10-01,22,202603,2026-08-04,28848387,31846938,28848387,0.8554,24676319,24554888,24283026,0.67,0.85,0.85,0,0,238103,0,0,0
61925300000176,MAZEL KINEA FIF FI INCENTIVADO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Kinea,2025-08-01,12,202603,2026-08-04,25400675,25325156,25325156,0.6897,17465527,17173975,16902776,0.67,0.67,0.85,0,0,4623606,0,0,0
46503160000154,AVIÃO IV FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2023-01-01,43,202603,2026-08-04,31335331,31003021,31003021,0.8693,26949924,26516276,25421451,0.85,0.85,0.85,0,0,931117,1,0,0
59818212000123,BB SH INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA,BB Asset,2025-06-01,14,202603,2026-08-04,50053409,48962780,48962780,0.711,34814853,34785964,34726662,0.67,0.67,0.85,0,0,6891701,0,0,0
52984692000153,CS EVOLUTION GAL YIELD INFRA FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RF CRED PRIV RESP LIMITADA,UBS,2024-02-01,30,202603,2026-08-04,81893418,83111966,81893418,0.8902,72899284,72468113,71513080,0.85,0.85,0.85,0,0,0,1,0,0
59826291000114,EGP KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRÉD PRIVRESP LIMITADA,Kinea,2025-03-01,17,202603,2026-08-04,20912198,20878659,20878659,0.7305,15251009,15027721,14817143,0.67,0.67,0.85,0,0,2929717,0,0,0
63138982000100,FQJ11 FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,IAM,2025-10-01,10,202603,2026-08-04,28772473,28353068,28353068,0.7748,21967453,21839178,21590797,0.67,0.67,0.67,0,0,0,1,0,0
60396945000104,BOLDERBOULDER FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2025-05-01,15,202603,2026-08-04,22915049,22353660,22353660,0.7171,16030229,15988591,15927942,0.67,0.67,0.85,0,0,3072670,0,0,0
42592438000156,BB GR INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA,BB Asset,2023-03-01,41,202603,2026-08-04,31649741,31102070,31102070,0.8789,27335357,27295573,27259497,0.85,0.85,0.85,0,0,0,0,0,0
54217470000130,VIRTUS FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,EQI,2024-04-01,28,202603,2026-08-04,99020814,130059367,99020814,1.4864,147182177,145371901,144040860,0.85,0.85,0.85,0,0,0,0,0,0
60589814000135,OLÍVIA FIF INVESTIMENTO EM INFRAESTRUTURA CI RENDA FIXA EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA,Safra Asset,2025-05-01,15,202603,2026-08-04,16498076,16587314,16498076,0.7495,12365730,12342831,12319933,0.67,0.67,0.85,0,0,1703432,0,0,0
59194590000183,UBS EVOLUTION JCTM IV FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CRÉD PRIV RESP LIMITADA,UBS,2025-07-01,13,202603,2026-08-04,44546813,43613416,43613416,0.7188,31347766,31272114,31116607,0.67,0.67,0.85,0,0,5954796,1,0,0
62551626000143,ARX ELBRUS OAWM FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA INVESTIMENTO EM  INFRAESTRUTURA,ARX,2025-09-01,11,202603,2026-08-04,16478297,16225467,16225467,0.7047,11433689,11366439,11286931,0.67,0.67,0.67,0,0,0,1,0,0
54909934000170,LEGACY CAPITAL A FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CP - RESP LIMITADA,Legacy,2024-06-01,26,202603,2026-08-04,26886935,33344044,26886935,0.9281,24954098,24804641,24648584,0.85,0.85,0.85,0,0,0,1,0,0
57190500000150,JPN FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,IAM,2025-04-01,16,202603,2026-08-04,18221795,17706256,17706256,0.7144,12649233,12614947,12373259,0.67,0.67,0.85,0,0,2677059,1,0,0
59817983000104,BB AFAM INFRA II RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,BB Asset,2025-06-01,14,202603,2026-08-04,108753640,107201049,107201049,0.9049,97006786,96883585,96802417,0.67,0.67,0.85,0,0,0,0,0,0
51516067000114,P KINEA INFRA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA,Kinea,2023-08-01,36,202603,2026-08-04,72360353,72280360,72280360,0.8748,63231905,62110922,61054147,0.85,0.85,0.85,0,0,384159,0,0,0
55746538000131,BB CANARINHO INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RESP LIMITADA,BB Asset,2025-01-01,19,202603,2026-08-04,35635632,35093816,35093816,0.9086,31884689,31860891,31733923,0.67,0.85,0.85,0,0,0,0,0,0
61809401000181,SANTANDER PB VITÓRIA INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA,San WM,2025-09-01,11,202603,2026-08-04,16521893,16018799,16018799,0.7058,11305935,11283375,11264007,0.67,0.67,0.67,0,0,0,0,0,0
55073649000124,VEREDA FIF FI INCENTIVADO EM DEBÊNTURES DE INFRA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,IAM,2024-06-01,26,202603,2026-08-04,62974523,73878669,62974523,0.8997,56659562,56147617,55941133,0.85,0.85,0.85,0,0,0,0,0,0
60261139000110,RIO BRAVO INFRA CDI INCENTIVADO FIF - CI RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Rio Bravo,2025-04-01,16,202603,2026-08-04,29190457,41777363,29190457,1.1376,33206248,32954413,31955479,0.67,0.67,0.85,0,0,0,0,0,0
50910444000132,WHITE WING KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CP RESP LIMITADA,Kinea,2023-06-01,38,202603,2026-08-04,67442290,67346580,67346580,0.874,58863222,57869588,56935172,0.85,0.85,0.85,0,0,309422,0,0,0
60276261000160,LM2 FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2025-04-01,16,202603,2026-08-04,29103486,28557340,28557340,0.7563,21597057,21536467,21411209,0.67,0.67,0.85,0,0,2862530,1,0,0
59193684000138,UBS EVOLUTION SHUK FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CRÉDITO PRIVADO RESP LTDA,UBS,2025-07-01,13,202603,2026-08-04,36603919,35484061,35484061,0.6973,24743598,24634349,24445168,0.67,0.67,0.85,0,0,5716284,1,0,0
57474275000184,G5 GUARANTÃ FIF RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA,G5,2025-05-01,15,202603,2026-08-04,15839896,16338724,15839896,0.7605,12046983,11920826,11791186,0.67,0.67,0.85,0,0,1672725,0,0,0
59452806000163,COCOA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2025-03-01,17,202603,2026-08-04,29817649,28953127,28953127,0.6997,20257384,20179484,20050462,0.67,0.67,0.85,0,0,4559696,0,0,0
61559509000163,WGS FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA,BRAM,2025-08-01,12,202603,2026-08-04,24886534,24692266,24692266,0.7027,17350252,17333056,17108781,0.67,0.67,0.85,0,0,3879645,1,0,0
58580968000114,ACE CAPITAL INFRA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA,Ace,2025-03-01,17,202603,2026-08-04,22390876,27184046,22390876,1.1387,25495974,25365187,25175269,0.67,0.67,0.85,0,0,0,1,0,0
52879059000103,BOCAINA INFRA MASTER IV - FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,Bocaina,2024-02-01,30,202603,2026-08-04,41765671,46259388,41765671,1.1234,46919622,46762466,45441819,0.85,0.85,0.85,0,0,0,0,0,0
53074013000171,FIGUEIRA KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO DEB INFRA RF CRED PRIV - RESP LIMITADA,Kinea,2023-12-01,32,202603,2026-08-04,62140526,62003583,62003583,0.8844,54835437,53968396,53173528,0.85,0.85,0.85,0,0,0,0,0,0
60096865000125,V2GR FIF - CLASSE INCENTIVADA DE INVESTIMENTO EM INFRA RF - RESP LIMITADA,Oriz,2025-04-01,16,202603,2026-08-04,51628384,50843448,50843448,0.6818,34663899,34442521,33215268,0.67,0.67,0.85,0,0,10001663,0,0,0
62120583000141,SANTANDER PB KANDINSKY INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,San WM,2025-09-01,11,202603,2026-08-04,18086283,17457345,17457345,0.6942,12119198,12081464,12046061,0.67,0.67,0.67,0,0,0,0,0,0
59743618000194,SANTANDER PB LUSÍADA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2025-04-01,16,202603,2026-08-04,23672297,23796626,23672297,0.6728,15927436,15903284,15867841,0.67,0.67,0.85,0,0,4253611,0,0,0
53558163000150,VIA INFRA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB INFRA RF CRÉD PRIV - RESP LIMITADA,IAM,2024-02-01,30,202603,2026-08-04,41428063,41128388,41128388,0.8595,35351823,35187957,34954731,0.85,0.85,0.85,0,0,4399,1,0,0
42420560000145,MANGALARGA 2 FIF INVESTIMENTO EM INFRA CI EM INFRAESTRUTURA RENDA FIXA RESPONSABILIDADE LIMITADA,Safra Asset,2024-07-01,25,202603,2026-08-04,70431541,69407050,69407050,0.8874,61588564,61588564,61192899,0.85,0.85,0.85,0,0,0,0,0,0
54760175000126,MK ITAÚ FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB INFRA RF CRED PRIV - RESP LIMITADA,IAM,2024-05-01,27,202603,2026-08-04,31767622,35252017,31767622,1.0134,32192301,32031414,31822505,0.85,0.85,0.85,0,0,0,1,0,0
60866948000156,SANTANDER PB LXVIII INVESTIMENTO EM INFR RF - FIF RESP LIMITADA,San WM,2025-06-01,14,202603,2026-08-04,39420491,39089040,39089040,0.7792,30456794,29563931,28280714,0.67,0.67,0.85,0,0,4944971,1,0,0
62031312000110,YAM FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,IAM,2025-08-01,12,202603,2026-08-04,16301815,15975146,15975146,0.6989,11165460,11103236,11011758,0.67,0.67,0.85,0,0,2567116,1,0,0
44271539000150,ÊXITO FIF INVEST EM INFRA CLASSE DE INVESTIMENTO RENDA FIXA EM INFRAESTRUTURA RESP LIMITADA,Safra Asset,2024-07-01,25,202603,2026-08-04,19690044,29161855,19690044,1.2341,24299767,23930821,23646497,0.85,0.85,0.85,0,0,0,1,0,0
56934311000182,DASI LEGACY 2 CDI FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2024-09-01,23,202603,2026-08-04,172207596,197506569,172207596,1.0731,184794823,184216239,182460713,0.67,0.85,0.85,0,0,0,0,0,0
51112915000120,ABSOLUTE HIDRA IPCA MASTER FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,Absolute,2023-06-01,38,202603,2026-08-04,202076896,222886238,202076896,0.9959,201241819,200109848,196153547,0.85,0.85,0.85,0,0,0,1,0,0
26751126000191,RB CAPITAL VITÓRIA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RENDA FIXA RESP LTDA,RB Asset,2023-01-01,43,202603,2026-08-04,129026444,184299303,129026444,1.709,220507229,217242290,206992171,0.85,0.85,0.85,0,0,0,0,0,0
60061182000132,ITAÚ SELEÇÃO VÊNUS FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA,IAM,2025-05-01,15,202603,2026-08-04,20769223,20601636,20601636,0.7407,15260129,15213348,15130931,0.67,0.67,0.85,0,0,2380460,0,0,0
63319624000196,A1 CRÉDITO FIF INVESTIMENTO EM DEBÊNTURES DE INFRA CDI ATIVO RF CRED PRIV RESP LIMITADA,Asset 1,2025-10-01,10,202603,2026-08-04,12355650,17020025,12355650,0.7185,8877211,8853382,8791204,0.67,0.67,0.67,0,0,0,0,0,0
62074561000192,SANTANDER PB PLAY INVESTMENTS INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,San WM,2025-09-01,11,202603,2026-08-04,14185960,13754462,13754462,0.675,9284522,9265025,9247487,0.67,0.67,0.67,0,0,0,0,0,0
48393053000146,BB MEGLETH RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA,BB Asset,2023-04-01,40,202603,2026-08-04,52572869,51854353,51854353,0.8675,44983995,44749669,42820846,0.85,0.85,0.85,0,0,1255354,1,0,0
52111528000131,UBS EVOLUTION PL FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,UBS,2023-09-01,35,202603,2026-08-04,69943798,76857613,69943798,1.0279,71893033,71132415,70138783,0.85,0.85,0.85,0,0,0,1,0,0
41395293000130,LISBOA KINEA FUNDO DE INV FINANCEIRO FUNDO INCENTIVADO EM INV EM DEB INFRA RF CP RESP LIMITADA,Kinea,2023-01-01,43,202603,2026-08-04,61114412,61022218,61022218,0.8772,53527521,52615911,51761633,0.85,0.85,0.85,0,0,107252,0,0,0
32045116000133,ROSA DOS VENTOS KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA  RF CP RESP LIMITADA,Kinea,2023-01-01,43,202603,2026-08-04,45156191,45055185,45055185,0.8655,38994785,38343912,37761426,0.85,0.85,0.85,0,0,535482,0,0,0
42217140000166,ELYSIO FIF INVEST EM INFRA CLASSE DE INVESTIMENTO RENDA FIXA EM INFRAESTRUTURA RESP LIMITADA,Safra Asset,2024-03-01,29,202603,2026-08-04,30661339,30540432,30540432,0.8676,26496802,26472690,26448000,0.85,0.85,0.85,0,0,0,0,0,0
50879270000192,JSPI DEBÊNTURES INCENTIVADAS FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RENDA FIXA,Portofino,2023-06-01,38,202603,2026-08-04,48200526,47698101,47698101,0.9096,43384165,42815722,41822788,0.85,0.85,0.85,0,0,0,1,0,0
62319210000102,ST BENEDIKT FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA,IAM,2025-10-01,10,202603,2026-08-04,21573324,21225139,21225139,0.678,14391397,14358297,14305733,0.67,0.67,0.67,0,0,0,1,0,0
62805867000171,SANTANDER PB JFA INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,San WM,2025-10-01,10,202603,2026-08-04,23213979,70700722,23213979,3.9416,91501293,91339402,91196718,0.67,0.67,0.67,0,0,0,0,0,0
53828427000149,SANTANDER PB VIDA INVESTIMENTO EM INFRA RF -FIF RESP LIMITADA,San WM,2024-04-01,28,202603,2026-08-04,67187008,66232358,66232358,0.864,57222348,57057481,56711521,0.85,0.85,0.85,0,0,0,0,0,0
59123735000155,PORTO PAINEIRA CDI FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA,Porto Asset,2025-05-01,15,202603,2026-08-04,23322478,48867897,23322478,1.6492,38464102,38215447,36403834,0.67,0.67,0.85,0,0,0,1,0,0
60865092000102,XPA SHELF 1 FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO,XPG,2025-05-01,15,202603,2026-08-04,165505272,178824583,165505272,0.9255,153171291,152960866,152722351,0.67,0.67,0.85,0,0,0,0,0,0
60222497000114,FL FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRAESTRUTURA RF CRÉD PRIV RESP LIMITADA,IAM,2025-04-01,16,202603,2026-08-04,23043112,22579853,22579853,0.7519,16977496,16927309,16827336,0.67,0.67,0.85,0,0,2365539,1,0,0
59163781000188,UBS EVOLUTION ALDEIA GUAPRA II CDI FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RF CRED PRIV RESP LIMITAD,UBS,2025-06-01,14,202603,2026-08-04,47590751,33387288,33387288,0.7075,23621348,23552471,23513846,0.67,0.67,0.85,0,0,4865349,0,0,0
61579871000104,ESPANHA FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,BRAM,2025-09-01,11,202603,2026-08-04,48534084,48094789,48094789,0.871,41892586,41870506,41848426,0.67,0.67,0.67,0,0,0,0,0,0
63788524000109,SANTANDER PB LEÃO INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,San WM,2025-12-01,8,202603,2026-08-04,17501242,20464422,17501242,0.7262,12710072,12612363,12332908,0.67,0.67,0.67,0,0,0,0,0,0
58692067000114,PAGNAN TOP10 FIF INV EM INFRAESTRUTURA CI EM INFRA RENDA FIXA  RESPONSABILIDADE LIMITADA,Safra Asset,2025-07-01,13,202603,2026-08-04,25679852,25436571,25436571,0.6895,17539547,17317008,17135321,0.67,0.67,0.85,0,0,4485764,0,0,0
59814123000109,BB LCB INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA,BB Asset,2025-04-01,16,202603,2026-08-04,73463218,72422823,72422823,0.8525,61743903,61112898,60368575,0.67,0.67,0.85,0,0,1190825,0,0,0
58140821000103,AGEPA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,IAM,2025-03-01,17,202603,2026-08-04,21271198,20967922,20967922,0.7234,15168494,15110438,15032967,0.67,0.67,0.85,0,0,2789767,1,0,0
61269144000132,TAVERNELLE FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2025-07-01,13,202603,2026-08-04,29229891,30359730,29229891,0.813,23763652,23662236,23192186,0.67,0.67,0.85,0,0,1653221,1,0,0
54542996000196,SOMMA VERONA DEBÊNTURES FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,Somma,2024-04-01,28,202603,2026-08-04,14955542,15610574,14955542,0.9598,14354740,14344923,14331920,0.85,0.85,0.85,0,0,0,0,0,0
29722392000184,SANTANDER PB FINOR INVESTIMENTO EM INFRAESTRTUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2023-01-01,43,202603,2026-08-04,156674352,161170153,156674352,0.8866,138909120,135519548,124351027,0.85,0.85,0.85,0,0,8822172,1,0,0
43122017000124,AMG1 KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CP RESP LIMITADA,Kinea,2023-01-01,43,202603,2026-08-04,73738760,87431144,73738760,1.0945,80704857,79344457,78042405,0.85,0.85,0.85,0,0,0,0,0,0
53670651000155,BLUEMOUNTAIN FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB INFRA RF CRÉD PRIV - RESP LIMITADA,IAM,2024-02-01,30,202603,2026-08-04,33188137,32418675,32418675,0.8561,27752314,27611672,27408838,0.85,0.85,0.85,0,0,147036,1,0,0
60938351000170,TCL INFRA JURO REAL FIF FI INCENTIVADO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,IAM,2025-07-01,13,202603,2026-08-04,21916171,21585147,21585147,0.704,15195672,15158214,15099409,0.67,0.67,0.85,0,0,3247966,0,0,0
45081662000171,BB ITAJU RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA  RESP LIMITADA,BB Asset,2023-01-01,43,202603,2026-08-04,29167869,28617034,28617034,0.8632,24701930,24362537,23723635,0.85,0.85,0.85,0,0,600844,1,0,0
