Dia,Gestor_Apelido,Captacao,Resgate,Liquido,PL,Num_Fundos
2026-06-11,"Somma",125,207584.44,-207459.44,15264968.98,1
2026-06-11,"Sonata",0,0,0,106344559.59,1
2026-06-11,"Sparta",700000,9048159.06,-8348159.06,9664423689.6,18
2026-06-11,"SPX",863786.9,10415449.75,-9551662.85,1260344185.75,4
2026-06-11,"STK",0,0,0,27405958.22,1
2026-06-11,"Sulamérica",37000,939978.19,-902978.19,1485967062.41,5
2026-06-11,"Suno",0,500000,-500000,69649830.92,2
2026-06-11,"SVN",186645.22,7668317.04,-7481671.82,295015581.26,1
2026-06-11,"SWM",0,0,0,528778546.5,4
2026-06-11,"TAG",0,0,0,61703201.31,1
2026-06-11,"Tenax",75000,306000,-231000,341315895.15,1
2026-06-11,"Tivio",0,0,0,311659679.02,5
2026-06-11,"Tori 21",0,0,0,14942900.61,1
2026-06-11,"Trígono",0,5951234.45,-5951234.45,34867492.07,1
2026-06-11,"Turim",0,0,0,142700410.9,3
2026-06-11,"UBS",0,2191146.94,-2191146.94,7347208868.1,77
2026-06-11,"Valia",1407.4,1407.4,0,94883712.47,1
2026-06-11,"Valora",0,2077908.02,-2077908.02,500042163.01,2
2026-06-11,"Vêneto",0,2500000,-2500000,25397605.56,1
2026-06-11,"Vinci",0,1289484.01,-1289484.01,2096452727.19,5
2026-06-11,"Vinland",3083926.64,40470351.76,-37386425.12,4492529183.05,9
2026-06-11,"WHG",0,148500,-148500,70156588.67,2
2026-06-11,"XPG",969475.91,142721032.31,-141751556.4,7431281837.15,45
2026-06-11,"YVY",0,0,0,187139023.53,1
2026-06-12,"4UM",0,0,0,75660178.76,1
2026-06-12,"Absolute",5629079.09,50930743.9,-45301664.81,11545652451.96,12
2026-06-12,"Ace",43309.57,51000,-7690.43,23305488.9,1
2026-06-12,"AF Invest",0,0,0,370693749.22,4
2026-06-12,"Altera",62000,10000000,-9938000,175595133.91,3
2026-06-12,"Andbank",0,0,0,109650823.39,2
2026-06-12,"ARX",3922072.78,24375091.76,-20453018.98,5878836331.33,9
2026-06-12,"ASA",0,0,0,94738263.9,3
2026-06-12,"Asset 1",235000,0,235000,112551492.44,2
2026-06-12,"Atena",0,0,0,31245364.34,1
2026-06-12,"Augme",0,4738104.56,-4738104.56,478526422.14,2
2026-06-12,"AZ Quest",4012426,755160.24,3257265.76,763046026.96,3
2026-06-12,"BB Asset",6392132.64,15226420.53,-8834287.89,20142080298.15,93
2026-06-12,"BBM Asset",0,0,0,170927115.7,2
2026-06-12,"BDR",0,0,0,173361473.94,2
2026-06-12,"Black Swan",0,0,0,22699221.78,1
2026-06-12,"Bocaina",245000,223000,22000,1078781899.84,9
2026-06-12,"BR Partners",0,0,0,727248866.05,14
2026-06-12,"Brainvest",0,0,0,49363455.31,2
2026-06-12,"BRAM",2173402.19,67001290.13,-64827887.94,28797676976.51,80
2026-06-12,"BTG Asset",20621698.72,26955112.08,-6333413.36,7264425667.18,13
2026-06-12,"BTG WM",900000.12,17797656.05,-16897655.93,15774176842.04,219
2026-06-12,"Butiá",0,0,0,14416331.61,1
2026-06-12,"BV Asset",0,0,0,102998345.02,1
2026-06-12,"Capitânia",127799.22,122279.12,5520.1,2804008876.94,14
2026-06-12,"Citrino",0,0,0,72467201.42,1
2026-06-12,"Daycoval",292100,211576.07,80523.93,414103939.55,4
2026-06-12,"Daycoval Asset",0,0,0,106775384.65,1
2026-06-12,"Douro",0,0,0,36170746.81,2
2026-06-12,"Drys",0,0,0,23931283.46,1
2026-06-12,"EQI",0,554348.34,-554348.34,104929453.53,1
2026-06-12,"Être-Davos",0,0,0,33035036,1
2026-06-12,"Exes",0,0,0,42896594.72,1
2026-06-12,"FAR",0,65745.83,-65745.83,6920819.86,1
2026-06-12,"Franklin Templeton",0,0,0,256927659.2,1
2026-06-12,"G5",0,0,0,2250299511.58,46
2026-06-12,"Galapagos",0,677229.65,-677229.65,139818174.55,2
2026-06-12,"Galt",0,0,0,168905018.62,2
2026-06-12,"GV Atacama",0,0,0,15711412.92,1
2026-06-12,"Heritage",0,0,0,60149900.88,1
2026-06-12,"IAM",29396055.13,136905902.24,-107509847.11,83714591973.32,310
2026-06-12,"Ibuina",1643581.21,8087643.07,-6444061.86,1029884299.09,2
2026-06-12,"Icatu",5926362.81,27373840.94,-21447478.13,5107508481.18,15
2026-06-12,"Inter",437569.89,2248527.16,-1810957.27,1078574737.4,5
2026-06-12,"Iridium",1201.3,121708.49,-120507.19,148783886.56,2
2026-06-12,"ITAU Tsy",0,0,0,26173235464.93,2
2026-06-12,"Jera",0,0,0,33917611.78,1
2026-06-12,"JGP",1374040.04,11334721.26,-9960681.22,3744779759.45,9
2026-06-12,"Jive",0,0,0,439107868.01,1
2026-06-12,"Journey",307285.75,316431.13,-9145.38,121806269.47,10
2026-06-12,"Kinea",1106781.64,1695857.94,-589076.3,14191456709.1,189
2026-06-12,"Lakewood",0,0,0,137469297.16,2
2026-06-12,"Legacy",6701224.96,19166913.54,-12465688.58,3862291128.27,9
2026-06-12,"MAG",0,0,0,19315333.68,1
2026-06-12,"Maud",0,0,0,69057409.82,1
2026-06-12,"Mirabaud",0,0,0,37894020.65,1
2026-06-12,"MMZR",0,0,0,10356733.71,1
2026-06-12,"Monte Azul",0,0,0,23510966.62,1
2026-06-12,"Monte Bravo",0,0,0,56898000.72,2
2026-06-12,"Navi",0,0,0,9818478.34,1
2026-06-12,"Newave",0,0,0,49533733.41,1
2026-06-12,"Nikos",48014.01,1442558.8,-1394544.79,204146961.7,3
2026-06-12,"Novus",0,1920000,-1920000,186104663.83,1
2026-06-12,"Nu Asset",0,0,0,105379006.9,1
2026-06-12,"Occam",16000,7113514.92,-7097514.92,2093525414.22,5
2026-06-12,"Opportunity",0,0,0,32106698.89,1
2026-06-12,"Oriz",0,0,0,344541937.64,13
2026-06-12,"Paramis",0,0,0,159381584.39,2
2026-06-12,"Pátria",0,0,0,34582188.71,1
2026-06-12,"Perfin",0,0,0,631917328.61,5
2026-06-12,"Persevera",0,0,0,26178563.79,1
2026-06-12,"Plural",1493336.91,9220787.42,-7727450.51,1736835415.81,7
2026-06-12,"Porto Asset",2000,209287.27,-207287.27,90905322.73,2
2026-06-12,"Portofino",0,0,0,353880481.48,10
2026-06-12,"Principal",0,0,0,8732457.56,1
2026-06-12,"Proteus",0,2706666.66,-2706666.66,476748299.25,1
2026-06-12,"Rafter",100000,0,100000,344766391.16,3
2026-06-12,"RB Asset",5547000,3562955,1984045,1080176473.67,6
2026-06-12,"RBR",0,0,0,122206616.54,2
2026-06-12,"Rio Bravo",0,101594.95,-101594.95,127741167.94,3
2026-06-12,"Riza",0,4050192.43,-4050192.43,565482454.96,4
2026-06-12,"Root",0,0,0,200177925.71,1
2026-06-12,"Rubik",0,0,0,52660988.31,1
2026-06-12,"Safra Asset",1291476700.66,6131983.66,1285344717,12807174122.79,73
2026-06-12,"SAM",14182887.16,68308980,-54126092.84,11023923422.46,9
2026-06-12,"San Tsy",0,0,0,19319041438.36,2
2026-06-12,"San WM",6995146.96,2379200,4615946.96,6650358364.6,140
2026-06-12,"Scalare",0,0,0,1815385258.58,3
2026-06-12,"Seven Pounds",0,0,0,45850669.14,1
2026-06-12,"Somma",0,219860.91,-219860.91,15070055.61,1
2026-06-12,"Sonata",0,0,0,106675373.28,1
2026-06-12,"Sparta",1328110.31,23294049.73,-21965939.42,9880695890.4,19
2026-06-12,"SPX",7890022.52,7886063.46,3959.06,1261017777.54,4
2026-06-12,"STK",0,0,0,27506463.75,1
2026-06-12,"Sulamérica",611454.59,807937.79,-196483.2,1488142584.78,5
2026-06-12,"Suno",0,0,0,69772625.28,2
2026-06-12,"SVN",42745.45,1139510.86,-1096765.41,294838034.47,1
2026-06-12,"SWM",16300.33,0,16300.33,530449558.94,4
2026-06-12,"TAG",0,0,0,61918935.19,1
2026-06-12,"Tenax",714459.49,1009000,-294540.51,341478873.62,1
2026-06-12,"Tivio",0,0,0,312491454.47,5
2026-06-12,"Tori 21",0,0,0,15026531.08,1
2026-06-12,"Trígono",0,7000,-7000,34895816.08,1
2026-06-12,"Turim",0,0,0,143265314.71,3
2026-06-12,"UBS",1761462.97,2063792.84,-302329.87,7363201702.5,77
2026-06-12,"Valia",9545.98,9545.98,0,95000590.13,1
2026-06-12,"Valora",0,4738104.56,-4738104.56,496069990.06,2
2026-06-12,"Vêneto",0,0,0,25492915.75,1
2026-06-12,"Vinci",0,7356969.93,-7356969.93,2107656878.36,5
2026-06-12,"Vinland",1533092.6,30057782.46,-28524689.86,4467735325.41,9
2026-06-12,"WHG",0,0,0,70334349.6,2
2026-06-12,"XPG",3553247.61,19091133.81,-15537886.2,7425197380.18,45
2026-06-12,"YVY",0,0,0,187233946.71,1
2026-06-15,"4UM",0,50000,-50000,75618513.96,1
2026-06-15,"Absolute",5264811.98,75008269.03,-69743457.05,11489755298.99,12
2026-06-15,"Ace",0,0,0,23386475.56,1
2026-06-15,"AF Invest",0,0,0,371018801.96,4
2026-06-15,"Altera",0,7075000,-7075000,168520234.49,3
2026-06-15,"Andbank",0,0,0,109566389.67,2
2026-06-15,"ARX",4180802.69,41699712.73,-37518910.04,5844294517.51,9
2026-06-15,"ASA",0,0,0,94775807.79,3
2026-06-15,"Asset 1",0,1750000,-1750000,110891135.17,2
2026-06-15,"Atena",0,0,0,31228577.62,1
2026-06-15,"Augme",0,5272736.89,-5272736.89,473223560.73,2
2026-06-15,"AZ Quest",165154.61,1181961.28,-1016806.67,762483277.32,3
2026-06-15,"BB Asset",4475398.25,65695883.46,-61220485.21,20095111784.07,93
2026-06-15,"BBM Asset",0,0,0,170916556.14,2
2026-06-15,"BDR",0,0,0,173506072.55,2
2026-06-15,"Black Swan",0,0,0,22732349.47,1
2026-06-15,"Bocaina",451000,807000,-356000,1078582894.68,9
2026-06-15,"BR Partners",0,0,0,727294180.05,14
2026-06-15,"Brainvest",0,0,0,49359639.12,2
2026-06-15,"BRAM",5634171.35,95548225.47,-89914054.12,28723710551.86,80
2026-06-15,"BTG Asset",2441074.4,31083203.27,-28642128.87,7221095920.65,13
2026-06-15,"BTG WM",1317185.03,6510752.7,-5193567.67,15763593556.74,219
2026-06-15,"Butiá",0,12036.78,-12036.78,14418250.16,1
2026-06-15,"BV Asset",0,0,0,103030981.9,1
2026-06-15,"Capitânia",330522.96,4136223.11,-3805700.15,2797151911.1,14
2026-06-15,"Citrino",0,0,0,72385169.99,1
2026-06-15,"Daycoval",1374127.61,181562.96,1192564.65,415316151.01,4
2026-06-15,"Daycoval Asset",0,0,0,106916494.17,1
2026-06-15,"Douro",0,0,0,36180430.4,2
2026-06-15,"Drys",0,0,0,23964810.9,1
2026-06-15,"EQI",26646.1,249736.87,-223090.77,104674868.44,1
2026-06-15,"Être-Davos",0,0,0,33047944.41,1
2026-06-15,"Exes",0,0,0,42880850.84,1
2026-06-15,"FAR",0,40653.73,-40653.73,6882656.34,1
2026-06-15,"Franklin Templeton",0,0,0,256936530.53,1
2026-06-15,"G5",0,49808.08,-49808.08,2250548197.02,46
2026-06-15,"Galapagos",0,1231787.81,-1231787.81,138638277.05,2
2026-06-15,"Galt",0,0,0,169074440.34,2
2026-06-15,"GV Atacama",0,801061.95,-801061.95,14839977.93,1
2026-06-15,"Heritage",0,0,0,60172359.03,1
2026-06-15,"IAM",28855447.37,155274165.8,-126418718.43,83646615438.18,310
2026-06-15,"Ibuina",737913.74,9956940.62,-9219026.88,1021017875.41,2
2026-06-15,"Icatu",1017200.16,40740775.04,-39723574.88,5070883465.82,15
2026-06-15,"Inter",301677.75,2029566.38,-1727888.63,1078010744.86,5
2026-06-15,"Iridium",267426.41,704936.48,-437510.07,148362794.18,2
2026-06-15,"ITAU Tsy",0,0,0,26196418965.48,2
2026-06-15,"Jera",0,0,0,33895321.58,1
2026-06-15,"JGP",1324194.27,7741915.34,-6417721.07,3740249820.14,9
2026-06-15,"Jive",0,0,0,439215757.45,1
2026-06-15,"Journey",351636.52,234822.4,116814.12,122060884.97,10
2026-06-15,"Kinea",113700,442613.62,-328913.62,14185612868.44,189
2026-06-15,"Lakewood",0,0,0,137553982.88,2
2026-06-15,"Legacy",137412.05,22848877.09,-22711465.04,3843618073.95,9
2026-06-15,"MAG",0,0,0,19319711.09,1
2026-06-15,"Maud",0,0,0,69083269.21,1
2026-06-15,"Mirabaud",300000,0,300000,38200722.91,1
2026-06-15,"MMZR",0,0,0,10357853.81,1
2026-06-15,"Monte Azul",0,0,0,23509755.05,1
2026-06-15,"Monte Bravo",0,0,0,56876450.71,2
2026-06-15,"Navi",0,0,0,9828008.62,1
2026-06-15,"Newave",0,0,0,49533252.22,1
2026-06-15,"Nikos",140060.1,2767074.43,-2627014.33,200897820.05,3
2026-06-15,"Novus",0,1440000,-1440000,184788794.69,1
2026-06-15,"Nu Asset",0,0,0,105346341.03,1
2026-06-15,"Occam",5133,10525043.56,-10519910.56,2083321026.2,5
2026-06-15,"Opportunity",0,0,0,32073645.59,1
2026-06-15,"Oriz",3000000,0,3000000,347488416.54,13
2026-06-15,"Paramis",0,700000,-700000,158705799.14,2
2026-06-15,"Pátria",0,0,0,34571107.42,1
2026-06-15,"Perfin",0,0,0,632083517.46,5
2026-06-15,"Persevera",0,0,0,26188915.36,1
2026-06-15,"Plural",3082688.84,21206366.88,-18123678.04,1720015068.13,7
2026-06-15,"Porto Asset",50,166574.91,-166524.91,90823648.1,2
2026-06-15,"Portofino",0,0,0,353888920.4,10
2026-06-15,"Principal",0,0,0,8722056.79,1
2026-06-15,"Proteus",0,19335000,-19335000,459142637.91,1
2026-06-15,"Rafter",25000,0,25000,345089329.83,3
2026-06-15,"RB Asset",819000,5615407,-4796407,1076138144.48,6
2026-06-15,"RBR",0,0,0,122091071.85,2
2026-06-15,"Rio Bravo",920.67,448639.53,-447718.86,127204411.3,3
2026-06-15,"Riza",0,4649067.62,-4649067.62,561046548.69,4
2026-06-15,"Root",0,0,0,200254985.31,1
2026-06-15,"Rubik",0,0,0,52681758.3,1
2026-06-15,"Safra Asset",19507802.49,9729127.38,9778675.11,12654291017.5,72
2026-06-15,"SAM",2510948.33,50831370,-48320421.67,10980048093.67,9
2026-06-15,"San Tsy",0,0,0,19329861251.65,2
2026-06-15,"San WM",10686476.92,3826300,6860176.92,6661637643.33,140
2026-06-15,"Scalare",0,19500000.01,-19500000.01,1796750224.7,3
2026-06-15,"Seven Pounds",0,0,0,45739951.94,1
2026-06-15,"Somma",0,0,0,15083164.42,1
2026-06-15,"Sonata",0,0,0,106700990.73,1
2026-06-15,"Sparta",2240096.26,26065823.38,-23825727.12,9641493725.97,18
2026-06-15,"SPX",345224.92,25215803.31,-24870578.39,1236364855.48,4
2026-06-15,"STK",0,0,0,27503508.43,1
2026-06-15,"Sulamérica",26396.96,1412440.65,-1386043.69,1487527234.46,5
2026-06-15,"Suno",0,0,0,69893542.97,2
2026-06-15,"SVN",78878.14,730223.87,-651345.73,294228445.77,1
2026-06-15,"SWM",0,0,0,530339658.13,4
2026-06-15,"TAG",0,0,0,61872567.12,1
2026-06-15,"Tenax",16100,1986000,-1969900,339898580.04,1
2026-06-15,"Tivio",0,0,0,312524851.64,5
2026-06-15,"Tori 21",0,0,0,15023866.97,1
2026-06-15,"Trígono",1377.59,0,1377.59,34908396.15,1
2026-06-15,"Turim",0,0,0,143251194.42,3
2026-06-15,"UBS",0,4511453.03,-4511453.03,7360605140.85,77
2026-06-15,"Valia",2128.66,2128.66,0,94978492.43,1
2026-06-15,"Valora",0,5272158.38,-5272158.38,490994675.38,2
2026-06-15,"Vêneto",0,0,0,25482215.53,1
2026-06-15,"Vinci",0,4100567.62,-4100567.62,2107993102.76,5
2026-06-15,"Vinland",12097045.18,46712776.4,-34615731.22,4436211560.9,9
2026-06-15,"WHG",0,0,0,70081349.78,2
2026-06-15,"XPG",1530895.29,27800321.02,-26269425.73,7396929810.8,45
2026-06-15,"YVY",0,0,0,187160073.15,1
2026-06-16,"4UM",0,0,0,75554847.13,1
2026-06-16,"Absolute",13807377.99,0,13807377.99,11513690655.18,12
2026-06-16,"Ace",139000,0,139000,23543503.98,1
2026-06-16,"AF Invest",0,0,0,371292547.33,4
2026-06-16,"Altera",0,5000000,-5000000,163777596.22,3
2026-06-16,"Andbank",0,0,0,109420346.17,2
2026-06-16,"ARX",2530853.33,0,2530853.33,5849452738.04,9
2026-06-16,"ASA",0,0,0,94738627.24,3
2026-06-16,"Asset 1",0,1260000,-1260000,109763160.79,2
2026-06-16,"Atena",1000,0,1000,31125384.81,1
2026-06-16,"Augme",0,0,0,473772185.39,2
2026-06-16,"AZ Quest",12000,705967.08,-693967.08,761816687.3,3
2026-06-16,"BB Asset",9191000.39,8572578.48,618421.91,20097117158.78,93
2026-06-16,"BBM Asset",0,1000000,-1000000,170254470.07,2
2026-06-16,"BDR",0,0,0,173414654.33,2
2026-06-16,"Black Swan",0,0,0,22759071.64,1
2026-06-16,"Bocaina",773901.64,228000,545901.64,1077789812.92,9
2026-06-16,"BR Partners",0,0,0,725853461.2,14
2026-06-16,"Brainvest",0,0,0,49234505.84,2
2026-06-16,"BRAM",4215982.67,126569388.34,-122353405.67,28645562441.82,80
2026-06-16,"BTG Asset",12575973.58,5610594.41,6965379.17,7229707798.14,13
2026-06-16,"BTG WM",1628846.11,21099903.56,-19471057.45,15717731038.45,219
2026-06-16,"Butiá",20.82,0,20.82,14399067.17,1
2026-06-16,"BV Asset",0,0,0,103293472.14,1
2026-06-16,"Capitânia",135748.75,212564.02,-76815.27,2799664777.33,14
2026-06-16,"Citrino",0,0,0,72211631.19,1
2026-06-16,"Daycoval",436300.55,419381.47,16919.08,415651167.82,4
2026-06-16,"Daycoval Asset",0,0,0,106986185.2,1
2026-06-16,"Douro",0,0,0,36126924.47,2
2026-06-16,"Drys",0,0,0,23906945.61,1
2026-06-16,"EQI",1210.61,170048.01,-168837.4,104875247.37,1
2026-06-16,"Être-Davos",0,0,0,32981296.23,1
2026-06-16,"Exes",0,0,0,42732143.37,1
2026-06-16,"FAR",0,0,0,6862476.98,1
2026-06-16,"Franklin Templeton",0,0,0,257113869.17,1
2026-06-16,"G5",525000,100000,425000,2248360269.82,46
2026-06-16,"Galapagos",0,0,0,138200032.7,2
2026-06-16,"Galt",0,0,0,169082557.62,2
2026-06-16,"GV Atacama",0,0,0,14924863.94,1
2026-06-16,"Heritage",0,0,0,60128020.89,1
2026-06-16,"IAM",25468583.68,109095610.24,-83627026.56,83641918722.8,310
2026-06-16,"Ibuina",1791423.09,0,1791423.09,1023643170.78,2
2026-06-16,"Icatu",185575,0,185575,5075309726.33,15
2026-06-16,"Inter",297126.83,2808148.16,-2511021.33,1075927950.82,5
2026-06-16,"Iridium",302500,0,302500,148566930.07,2
2026-06-16,"ITAU Tsy",0,0,0,26241581687.21,2
2026-06-16,"Jera",0,0,0,33836774.67,1
2026-06-16,"JGP",700383.22,795602,-95218.78,3743748096.7,9
2026-06-16,"Jive",0,0,0,439488656.91,1
2026-06-16,"Journey",266869.94,164187.92,102682.02,122126077.18,10
2026-06-16,"Kinea",84000,1444000,-1360000,14135647711.99,189
2026-06-16,"Lakewood",0,0,0,136857352.47,2
2026-06-16,"Legacy",2560300.82,14440762.54,-11880461.72,3833706324.25,9
2026-06-16,"MAG",0,0,0,19296827.63,1
2026-06-16,"Maud",0,0,0,69037359.2,1
2026-06-16,"Mirabaud",0,0,0,38148248.07,1
2026-06-16,"MMZR",0,0,0,10344245.57,1
2026-06-16,"Monte Azul",0,0,0,23490061.54,1
2026-06-16,"Monte Bravo",0,0,0,56768798.25,2
2026-06-16,"Navi",0,0,0,9796713.16,1
2026-06-16,"Newave",0,0,0,49441198.89,1
2026-06-16,"Nikos",52476.79,0,52476.79,202160945.76,3
2026-06-16,"Novus",0,0,0,184977826.46,1
2026-06-16,"Nu Asset",0,0,0,105133886.41,1
2026-06-16,"Occam",19291.09,0,19291.09,2086043977.57,5
2026-06-16,"Opportunity",0,0,0,31969368.44,1
2026-06-16,"Oriz",0,0,0,346993045.63,13
2026-06-16,"Paramis",0,0,0,158673185.5,2
2026-06-16,"Pátria",0,0,0,34446229.4,1
2026-06-16,"Perfin",0,0,0,630700413.56,5
2026-06-16,"Persevera",0,0,0,26234657.31,1
2026-06-16,"Plural",153396.53,0,153396.53,1721274319.81,7
2026-06-16,"Porto Asset",223106.9,0,223106.9,91151903.67,2
2026-06-16,"Portofino",0,0,0,353271976.37,10
2026-06-16,"Principal",0,0,0,8701234.42,1
2026-06-16,"Proteus",0,11700000,-11700000,447877199.86,1
2026-06-16,"Rafter",3100000,0,3100000,348394492.62,3
2026-06-16,"RB Asset",43000,2289000,-2246000,1075171620.9,6
2026-06-16,"RBR",0,0,0,121848847.23,2
2026-06-16,"Rio Bravo",0,173902.3,-173902.3,126905139.36,3
2026-06-16,"Riza",0,0,0,561536381.22,4
2026-06-16,"Root",0,0,0,199882334.5,1
2026-06-16,"Rubik",0,0,0,52622826.2,1
2026-06-16,"Safra Asset",4580017.93,41761.31,4538256.62,10471818962.08,69
2026-06-16,"SAM",2186329.44,92384520,-90198190.56,10913939262.86,9
2026-06-16,"San Tsy",0,0,0,19344311084.07,2
2026-06-16,"San WM",1133916.72,1026200,107716.72,6655652633.59,140
2026-06-16,"Scalare",0,1800000,-1800000,1792907272.65,3
2026-06-16,"Seven Pounds",0,0,0,45437115.8,1
2026-06-16,"Somma",0,1315.99,-1315.99,15103679.64,1
2026-06-16,"Sonata",0,0,0,106583461.84,1
2026-06-16,"Sparta",3112840.88,20753533.58,-17640692.7,9848944958.51,19
2026-06-16,"SPX",9147900.72,0,9147900.72,1248275122.61,4
2026-06-16,"STK",0,0,0,27469464.64,1
2026-06-16,"Sulamérica",681000,0,681000,1491679485.76,5
2026-06-16,"Suno",0,0,0,69525478.74,2
2026-06-16,"SVN",236873.48,1635936.18,-1399062.7,292526353.38,1
2026-06-16,"SWM",170202.49,238296.36,-68093.87,529686331.25,4
2026-06-16,"TAG",0,0,0,61725374.75,1
2026-06-16,"Tenax",40781.9,0,40781.9,339844927.15,1
2026-06-16,"Tivio",0,0,0,312066691.2,5
2026-06-16,"Tori 21",0,0,0,14955643.05,1
2026-06-16,"Trígono",0,0,0,34924475.41,1
2026-06-16,"Turim",0,0,0,142889571.62,3
2026-06-16,"UBS",494156.14,0,494156.14,7361315007.86,77
2026-06-16,"Valia",5027.79,5027.79,0,94902617.3,1
2026-06-16,"Valora",0,0,0,491822884.64,2
2026-06-16,"Vêneto",0,0,0,25421628.96,1
2026-06-16,"Vinci",0,0,0,2107274509.18,5
2026-06-16,"Vinland",779690.35,0,779690.35,4444199504.11,9
2026-06-16,"WHG",7358.8,0,7358.8,70035482.57,2
2026-06-16,"XPG",1126671.32,0,1126671.32,7405651174.48,45
2026-06-16,"YVY",0,0,0,187554782.98,1
2026-06-17,"4UM",0,0,0,75320333.07,1
2026-06-17,"Absolute",8220716.65,35451305.26,-27230588.61,11515241713.54,12
2026-06-17,"Ace",0,666666.66,-666666.66,22945636.02,1
2026-06-17,"AF Invest",0,0,0,371824887.91,4
2026-06-17,"Altera",0,0,0,163909136.35,3
2026-06-17,"Andbank",0,0,0,108986545.76,2
2026-06-17,"ARX",3164435.72,24542302.97,-21377867.25,5831055976.01,9
2026-06-17,"ASA",0,0,0,94597156.25,3
2026-06-17,"Asset 1",0,770000,-770000,109258544.69,2
2026-06-17,"Atena",0,0,0,30904834.77,1
2026-06-17,"Augme",0,1537852.54,-1537852.54,473588543.23,2
2026-06-17,"AZ Quest",56420.56,630455.7,-574035.14,761018855.94,3
2026-06-17,"BB Asset",5336271.25,26466663.94,-21130392.69,20105122763.44,93
2026-06-17,"BBM Asset",431183.32,122646.14,308537.18,170739307.09,2
2026-06-17,"BDR",0,0,0,173145751.31,2
2026-06-17,"Black Swan",0,0,0,22817290.05,1
2026-06-17,"Bocaina",474874.06,327000,147874.06,1075099834.29,9
2026-06-17,"BR Partners",0,0,0,722389075.01,14
2026-06-17,"Brainvest",0,0,0,48983361.27,2
2026-06-17,"BRAM",1559676.9,36844806.78,-35285129.88,28652804900.52,80
2026-06-17,"BTG Asset",4603394.64,10235363.71,-5631969.07,7219886292.78,13
2026-06-17,"BTG WM",5174222.38,26646973.78,-21472751.4,15632062988.75,219
2026-06-17,"Butiá",100,3677.15,-3577.15,14349222.13,1
2026-06-17,"BV Asset",0,0,0,103502022.09,1
2026-06-17,"Capitânia",324980.64,445039.23,-120058.59,2795149293.63,14
2026-06-17,"Citrino",0,0,0,71798626.33,1
2026-06-17,"Daycoval",1409360,38969.86,1370390.14,417153909.46,4
2026-06-17,"Daycoval Asset",0,0,0,107250287.83,1
2026-06-17,"Douro",0,0,0,35994003.99,2
2026-06-17,"Drys",0,0,0,23826670.37,1
2026-06-17,"EQI",11369.91,1023065.58,-1011695.67,104313452.17,1
2026-06-17,"Être-Davos",0,0,0,32861603.46,1
2026-06-17,"Exes",0,0,0,42408470.07,1
2026-06-17,"FAR",0,9676.72,-9676.72,6816279.11,1
2026-06-17,"Franklin Templeton",0,0,0,256781010.81,1
2026-06-17,"G5",5530000,0,5530000,2246319949.81,46
2026-06-17,"Galapagos",0,0,0,137339953.36,2
2026-06-17,"Galt",0,0,0,169149736.45,2
2026-06-17,"GV Atacama",0,0,0,14862670.25,1
2026-06-17,"Heritage",0,0,0,59961747.88,1
2026-06-17,"IAM",13886785.66,127216494.81,-113329709.15,83652259086.25,310
2026-06-17,"Ibuina",560392.96,2216631.03,-1656238.07,1024305781.69,2
2026-06-17,"Icatu",375000,8194106.76,-7819106.76,5079358107.12,15
2026-06-17,"Inter",375535.48,2353227.73,-1977692.25,1074299657.44,5
2026-06-17,"Iridium",1448.04,248132.58,-246684.54,148097875.06,2
2026-06-17,"ITAU Tsy",0,0,0,26298261931.98,2
2026-06-17,"Jera",0,0,0,33657593.56,1
2026-06-17,"JGP",760281.97,7158807.41,-6398525.44,3747195837.87,9
2026-06-17,"Jive",0,0,0,439987843.39,1
2026-06-17,"Journey",37320.79,229683.8,-192363.01,121994116.8,10
2026-06-17,"Kinea",142286.74,1161000,-1018713.26,14027005130.56,189
2026-06-17,"Lakewood",0,0,0,135334285.88,2
2026-06-17,"Legacy",304169.64,19534446.07,-19230276.43,3815848459.02,9
2026-06-17,"MAG",0,0,0,19186920.8,1
2026-06-17,"Maud",0,0,0,68881648.64,1
2026-06-17,"Mirabaud",0,0,0,38033467.6,1
2026-06-17,"MMZR",0,0,0,10303521.45,1
2026-06-17,"Monte Azul",0,0,0,23394788.46,1
2026-06-17,"Monte Bravo",0,0,0,56487817.75,2
2026-06-17,"Navi",0,0,0,9730764.68,1
2026-06-17,"Newave",0,0,0,49202862.67,1
2026-06-17,"Nikos",32829.27,2342072.93,-2309243.66,200569250.77,3
2026-06-17,"Novus",0,1820000,-1820000,183797521.48,1
2026-06-17,"Nu Asset",0,0,0,104551304.31,1
2026-06-17,"Occam",150000,4684280.87,-4534280.87,2087433587.01,5
2026-06-17,"Opportunity",0,0,0,31762607.61,1
2026-06-17,"Oriz",28562.18,0,28562.18,345518556.34,13
2026-06-17,"Paramis",0,0,0,158465084.83,2
2026-06-17,"Pátria",0,0,0,34231737.47,1
2026-06-17,"Perfin",0,0,0,627497254.23,5
2026-06-17,"Persevera",0,0,0,26295846.5,1
2026-06-17,"Plural",312458.59,7905897.34,-7593438.75,1715045954.51,7
2026-06-17,"Porto Asset",116000,253805.41,-137805.41,91087670.29,2
2026-06-17,"Portofino",0,0,0,351627234.2,10
2026-06-17,"Principal",0,103269.36,-103269.36,8542542.05,1
2026-06-17,"Proteus",0,22121000,-22121000,424591914.52,1
2026-06-17,"Rafter",1500000,0,1500000,349904517.86,3
