Semana,Gestor_Apelido,Captacao,Resgate,Liquido,PL_Medio,Num_Fundos,DataBase
2026-01-26,"MAG",33035006.25,21354019.09,11680987.16,3162170715.14,12,2026-01-30
2026-01-26,"Maud",900000,0,900000,25436704.87,1,2026-01-30
2026-01-26,"Mirabaud",100000,262121.19,-162121.19,410619275.87,3,2026-01-30
2026-01-26,"Monte Azul",0,0,0,16253206.74,1,2026-01-30
2026-01-26,"Monte Bravo",37089392.24,34686717.74,2402674.5,1532917934.14,8,2026-01-30
2026-01-26,"Nest",0,0,0,9915637.18,1,2026-01-30
2026-01-26,"Norte",1093394.3,0,1093394.3,200066236.3,1,2026-01-30
2026-01-26,"Novus",1301633.19,69333.05,1232300.14,148582064.75,2,2026-01-30
2026-01-26,"Nu Asset",8971000,38200000,-29229000,3864089268.83,3,2026-01-30
2026-01-26,"Occam",160882224.71,92174307.88,68707916.83,5845052366.74,5,2026-01-30
2026-01-26,"Onze",1802087.78,1739234.95,62852.83,172017747.55,2,2026-01-30
2026-01-26,"Oriz",0,4361000,-4361000,180858873.89,3,2026-01-30
2026-01-26,"Paramis",25067250.81,24925839.45,141411.36,1460560211.27,7,2026-01-30
2026-01-26,"Patagônia",0,17300.97,-17300.97,10365377.64,1,2026-01-30
2026-01-26,"Pátria",4964714.8,0,4964714.8,91393196.3,1,2026-01-30
2026-01-26,"Plural",6060178.34,7590915.92,-1530737.58,2123365059.91,8,2026-01-30
2026-01-26,"PNBY",12180561.84,4984669.22,7195892.62,198322595.04,4,2026-01-30
2026-01-26,"Polígono",5700000,0,5700000,100711602.84,1,2026-01-30
2026-01-26,"Polo",12082269.39,13617602.17,-1535332.78,2035950487.33,8,2026-01-30
2026-01-26,"Porto Asset",213292564.32,218108887.26,-4816322.94,10352961177.47,10,2026-01-30
2026-01-26,"Portofino",7059759.57,10480945.63,-3421186.06,1271225875.97,6,2026-01-30
2026-01-26,"Prada",0,65193.33,-65193.33,52976142.75,2,2026-01-30
2026-01-26,"Previ",0,0,0,694703001.35,1,2026-01-30
2026-01-26,"Principal",6359528.42,1761827.74,4597700.68,532316384.89,6,2026-01-30
2026-01-26,"Prumo",0,0,0,38209452.88,1,2026-01-30
2026-01-26,"Quantitas",1900,0,1900,1568180686.18,2,2026-01-30
2026-01-26,"Rafter",0,6448445.04,-6448445.04,588621702.54,8,2026-01-30
2026-01-26,"Reach",9513800,0,9513800,88463522.26,1,2026-01-30
2026-01-26,"Regia",457727301.55,22592351.2,435134950.35,11186932034.63,4,2026-01-30
2026-01-26,"Rio Bravo",911523.3,1503404.36,-591881.06,151680037.25,2,2026-01-30
2026-01-26,"Riza",59361575.35,114443363.13,-55081787.78,8146310446.3,7,2026-01-30
2026-01-26,"Root",25473770.17,6619000,18854770.17,4455064746.35,9,2026-01-30
2026-01-26,"Rubik",0,0,0,26628569.02,2,2026-01-30
2026-01-26,"Safra Asset",383587013.1,741275301.41,-357688288.31,56753385888.85,24,2026-01-30
2026-01-26,"SAM",521812950.32,968687680.69,-446874730.37,128996588172.62,22,2026-01-30
2026-01-26,"San WM",0,3522671.61,-3522671.61,758294047.17,9,2026-01-30
2026-01-26,"Scalare",0,47048890.75,-47048890.75,117861931.79,3,2026-01-30
2026-01-26,"SFI",117313.47,810815.41,-693501.94,83320917.6,1,2026-01-30
2026-01-26,"Solis",13509.91,740734.01,-727224.1,738426158.32,2,2026-01-30
2026-01-26,"Somma",8494514.76,5632737.72,2861777.04,896892756.38,4,2026-01-30
2026-01-26,"Sonata",0,0,0,127843146.58,4,2026-01-30
2026-01-26,"Sparta",65386076.49,38232478.38,27153598.11,10522084279.56,17,2026-01-30
2026-01-26,"Springs",879200,879200,0,15979058.96,1,2026-01-30
2026-01-26,"SPX",37841628.5,17781877.9,20059750.6,6048624773.85,4,2026-01-30
2026-01-26,"Starboard",0,0,0,43171349.38,1,2026-01-30
2026-01-26,"Stonex",0,21592.19,-21592.19,218324343.56,1,2026-01-30
2026-01-26,"Strix",4505889.46,2535000,1970889.46,365082018.83,1,2026-01-30
2026-01-26,"Sulamérica",245650441.5,151018244.72,94632196.78,26979697192.37,26,2026-01-30
2026-01-26,"SVN",19940919.92,24623486.87,-4682566.95,2624295633.24,2,2026-01-30
2026-01-26,"TAG",50000,0,50000,82093496.13,1,2026-01-30
2026-01-26,"Tagus",98027.04,1344141.18,-1246114.14,186240050.16,3,2026-01-30
2026-01-26,"Tenax",0,0,0,11992759.45,1,2026-01-30
2026-01-26,"Tivio",154213942.92,132281559.79,21932383.13,7195646752.9,9,2026-01-30
2026-01-26,"Trígono",387091.77,1075000,-687908.23,152034959.95,1,2026-01-30
2026-01-26,"Troon",255608.8,771000,-515391.2,41532505.03,1,2026-01-30
2026-01-26,"Turim",1277679.38,10156446.83,-8878767.45,301180648.96,1,2026-01-30
2026-01-26,"Tyton",26196867.49,464069.32,25732798.17,587761645.83,3,2026-01-30
2026-01-26,"UBS",370983655.56,425789710.68,-54806055.12,9836477551.55,31,2026-01-30
2026-01-26,"Valora",10537516.73,10512514.79,25001.94,3798902838.57,6,2026-01-30
2026-01-26,"VCM",0,0,0,61395795.29,1,2026-01-30
2026-01-26,"Vêneto",0,0,0,24126345.48,1,2026-01-30
2026-01-26,"Verde",30000,50000,-20000,385605309,2,2026-01-30
2026-01-26,"Vinci",109783915.34,20597353.43,89186561.91,5398481075.89,14,2026-01-30
2026-01-26,"Vinland",67508789.5,78350180.87,-10841391.37,4252435654.11,4,2026-01-30
2026-01-26,"Vitra",0,0,0,21374851.94,1,2026-01-30
2026-01-26,"VLGI",18120773.98,10040765.84,8080008.14,252803535.99,2,2026-01-30
2026-01-26,"Vox",56590,4991909.59,-4935319.59,88778837.47,1,2026-01-30
2026-01-26,"Warren",1070360.16,694087.59,376272.57,142850847.75,3,2026-01-30
2026-01-26,"Wise",4383905.34,6914438.59,-2530533.25,399628852.62,3,2026-01-30
2026-01-26,"WIT",0,0,0,42761731.38,1,2026-01-30
2026-01-26,"XPG",290219782.6,342121832.51,-51902049.91,22792077466.99,47,2026-01-30
2026-01-26,"XVI",0,0,0,13881321.83,1,2026-01-30
2026-01-26,"ZSYS",892801.42,25753.5,867047.92,26827146.81,2,2026-01-30
2026-02-02,"4UM",117672.54,546.13,117126.41,397975323.65,2,2026-02-06
2026-02-02,"Absolute",245299381.69,181793183.94,63506197.75,20825493041.29,10,2026-02-06
2026-02-02,"AF Invest",12322188.99,5190533.06,7131655.93,1276442297.04,4,2026-02-06
2026-02-02,"Altera",428356.78,0,428356.78,142145526.15,2,2026-02-06
2026-02-02,"Amazonia",0,0,0,315884670.86,1,2026-02-06
2026-02-02,"AMW",1745000,2647000.01,-902000.01,1361625646.39,8,2026-02-06
2026-02-02,"Angá",0,0,0,4404433.11,1,2026-02-06
2026-02-02,"Aramus",0,0,0,38329623.1,1,2026-02-06
2026-02-02,"ARX",79417439.68,121052025.76,-41634586.08,21529979071.5,13,2026-02-06
2026-02-02,"ASA",1355000,308623.37,1046376.63,297230154.71,6,2026-02-06
2026-02-02,"Asset 1",53240000,0,53240000,693392885.19,4,2026-02-06
2026-02-02,"Atena",6499269.81,5235046.39,1264223.42,934252488.24,5,2026-02-06
2026-02-02,"Augme",6040000,10000000,-3960000,2208030258.33,15,2026-02-06
2026-02-02,"AZ Quest",91354395.64,193605127.71,-102250732.07,24892474612.31,14,2026-02-06
2026-02-02,"Banrisul",138480041.64,128475250.28,10004791.36,4560285951.61,4,2026-02-06
2026-02-02,"BB Asset",8315868831.81,10334827299.36,-2018958467.55,258847856380.54,19,2026-02-06
2026-02-02,"BBM Asset",16394847.42,77979258.77,-61584411.35,1241358044.53,6,2026-02-06
2026-02-02,"Berkana",0,0,0,33449573.73,1,2026-02-06
2026-02-02,"BNP",5362725.29,76378495.95,-71015770.66,6933659385.42,12,2026-02-06
2026-02-02,"Bocaina",63000,0,63000,76450592.04,2,2026-02-06
2026-02-02,"Brainvest",5000000,0,5000000,435237508.28,11,2026-02-06
2026-02-02,"BRAM",1496706661.11,2140210495.65,-643503834.54,184347075326.33,40,2026-02-06
2026-02-02,"Brave",4534506.46,683755.23,3850751.23,504719049.86,2,2026-02-06
2026-02-02,"BRM",0,0,0,79394097.52,1,2026-02-06
2026-02-02,"BRZ",4121764.23,12365292.68,-8243528.45,649525790.66,7,2026-02-06
2026-02-02,"BTG Asset",118928778.61,210562733.46,-91633954.85,29370554139.55,42,2026-02-06
2026-02-02,"BTG WM",5870000,13604408.52,-7734408.52,4776687066.5,57,2026-02-06
2026-02-02,"Butiá",5412000,9335000.01,-3923000.01,596806252.93,3,2026-02-06
2026-02-02,"BV Asset",0,24000000,-24000000,259353.26,1,2026-02-06
2026-02-02,"Capitânia",11497525.39,26553029.43,-15055504.04,3726766650.33,20,2026-02-06
2026-02-02,"Capri",0,0,0,257334418.8,5,2026-02-06
2026-02-02,"Cartor",2827884.41,6668793.1,-3840908.69,756191797.47,1,2026-02-06
2026-02-02,"CEF Asset",383283375.1,590615421.68,-207332046.58,71250651690.41,11,2026-02-06
2026-02-02,"Chromo",550000,150000,400000,62649526.75,1,2026-02-06
2026-02-02,"DAO",0,0,0,142155285.65,1,2026-02-06
2026-02-02,"Daycoval",23749564.59,22666624.76,1082939.83,4192376054.7,7,2026-02-06
2026-02-02,"Devant",20321,35073.68,-14752.68,13709944.04,2,2026-02-06
2026-02-02,"Drys",12535840.3,10420803.44,2115036.86,563347187.5,3,2026-02-06
2026-02-02,"Dynamo",0,0,0,715010355.21,2,2026-02-06
2026-02-02,"Ekho",0,0,0,22534280.18,1,2026-02-06
2026-02-02,"EQI",452858,2181000,-1728142,441099299.52,3,2026-02-06
2026-02-02,"Exploritas",0,366943.63,-366943.63,92593301.6,2,2026-02-06
2026-02-02,"EXT",0,0,0,12411634.48,1,2026-02-06
2026-02-02,"FAR",0,30000,-30000,31796048.66,1,2026-02-06
2026-02-02,"Finacap",7000,20082.48,-13082.48,59230222.04,1,2026-02-06
2026-02-02,"Franklin Templeton",53841692.45,2217734.6,51623957.85,7651378138.48,18,2026-02-06
2026-02-02,"Funcef",0,0,0,873760181.45,2,2026-02-06
2026-02-02,"G5",39827183.6,650000,39177183.6,907667141.98,11,2026-02-06
2026-02-02,"Galapagos",0,0,0,1101403190.07,5,2026-02-06
2026-02-02,"Galt",379348.39,444390.34,-65041.95,159206800.12,1,2026-02-06
2026-02-02,"Gauss",0,0,0,8424502.42,1,2026-02-06
2026-02-02,"GHT4",295814.37,3433599.44,-3137785.07,75533748.49,1,2026-02-06
2026-02-02,"Global",539627.76,0,539627.76,104731016,1,2026-02-06
2026-02-02,"Grif",0,312961.16,-312961.16,23948193.32,1,2026-02-06
2026-02-02,"Guardian",4810432.92,102261.81,4708171.11,127555304.23,2,2026-02-06
2026-02-02,"Heritage",14000000,0,14000000,140915634.57,1,2026-02-06
2026-02-02,"IAM",3491700551.26,3142208381.27,349492169.99,442425224186.1,44,2026-02-06
2026-02-02,"Ibuina",20131581.18,6332266.27,13799314.91,2288419955.58,5,2026-02-06
2026-02-02,"Icatu",377867298.24,72506852.67,305360445.57,24362491908.47,51,2026-02-06
2026-02-02,"Impacto",0,0,0,8510108.33,1,2026-02-06
2026-02-02,"Integral",671356.86,933207.5,-261850.64,215835366.85,2,2026-02-06
2026-02-02,"Inter",47868607.25,40960881.15,6907726.1,2671663265.66,9,2026-02-06
2026-02-02,"Investcoop",4488000,0,4488000,2074565142.65,4,2026-02-06
2026-02-02,"Iridium",13190522.71,25367647.22,-12177124.51,2327843959.62,3,2026-02-06
2026-02-02,"JGP",85368395.16,42185583.97,43182811.19,14467327733.84,22,2026-02-06
2026-02-02,"Jive",4554032.8,112724.08,4441308.72,782687246.82,1,2026-02-06
2026-02-02,"Kadima",0,0,0,9019030.8,1,2026-02-06
2026-02-02,"Kinea",463279538.89,281456999.94,181822538.95,60607181833.89,21,2026-02-06
2026-02-02,"Lakewood",2265484.89,2265484.87,0.02,53161098.31,1,2026-02-06
2026-02-02,"Legacy",7471555.37,19416494.63,-11944939.26,1438544907.08,4,2026-02-06
2026-02-02,"Lerosa",0,0,0,5663898.16,1,2026-02-06
2026-02-02,"Levante",0,0,0,49462459.31,1,2026-02-06
2026-02-02,"Lifetime",0,66424.3,-66424.3,57478893.05,3,2026-02-06
2026-02-02,"M8",13944843.74,7210059.32,6734784.42,1467553011.7,3,2026-02-06
2026-02-02,"MAG",12947906.48,49350667.9,-36402761.42,3142830708.3,12,2026-02-06
2026-02-02,"Maud",0,0,0,26231969.93,1,2026-02-06
2026-02-02,"Mirabaud",2122585.71,2005687.82,116897.89,411440222.03,3,2026-02-06
2026-02-02,"Monte Azul",0,0,0,16304036.63,1,2026-02-06
2026-02-02,"Monte Bravo",46026395.49,23694079.47,22332316.02,1559494630.63,8,2026-02-06
2026-02-02,"Nest",0,0,0,9939470.72,1,2026-02-06
2026-02-02,"Norte",2643461.82,296293.32,2347168.5,203320929.87,1,2026-02-06
2026-02-02,"Novus",822843.59,886818.34,-63974.75,149048955.43,2,2026-02-06
2026-02-02,"Nu Asset",10410000,39241154.67,-28831154.67,3851353062.83,3,2026-02-06
2026-02-02,"Occam",109355934.77,67153563.2,42202371.57,5910850989.4,5,2026-02-06
2026-02-02,"Onze",551958.05,169596.99,382361.06,173460812.05,2,2026-02-06
2026-02-02,"Oriz",0,4702280.7,-4702280.7,177463133.68,3,2026-02-06
2026-02-02,"Paramis",23257761.12,23236333.15,21427.97,1461618084.44,7,2026-02-06
2026-02-02,"Patagônia",0,228980.63,-228980.63,10297788.74,1,2026-02-06
2026-02-02,"Pátria",786648.45,0,786648.45,93349493.82,1,2026-02-06
2026-02-02,"Plural",4134836.07,17429832.24,-13294996.17,2121897706.79,8,2026-02-06
2026-02-02,"PNBY",198620.48,5227883.83,-5029263.35,196073633.98,4,2026-02-06
2026-02-02,"Polígono",1590000,0,1590000,104118294.3,1,2026-02-06
2026-02-02,"Polo",7978418.67,2511502.97,5466915.7,2044679689.86,8,2026-02-06
2026-02-02,"Porto Asset",237813681.24,151482100.98,86331580.26,10417250421.35,10,2026-02-06
2026-02-02,"Portofino",3538218.41,4429269.92,-891051.51,1267917199.31,6,2026-02-06
2026-02-02,"Prada",0,38121.11,-38121.11,53113378.41,2,2026-02-06
2026-02-02,"Previ",0,0,0,697847274.64,1,2026-02-06
2026-02-02,"Principal",324048.79,2103926,-1779877.21,535748770.41,6,2026-02-06
2026-02-02,"Prumo",0,0,0,38298209.21,1,2026-02-06
2026-02-02,"Quantitas",0,0,0,1572522676.67,2,2026-02-06
2026-02-02,"Rafter",58643632.24,3044444.71,55599187.53,642434565.14,8,2026-02-06
2026-02-02,"Reach",17000,0,17000,91826216.31,1,2026-02-06
2026-02-02,"Regia",424913648.94,22225766.37,402687882.57,11754871674.46,4,2026-02-06
2026-02-02,"Rio Bravo",916585.41,1087369.67,-170784.26,151701127.17,2,2026-02-06
2026-02-02,"Riza",56894611.58,78863693.9,-21969082.32,8120750473.55,7,2026-02-06
2026-02-02,"Root",46054172.49,15364727.4,30689445.09,4491098671.47,9,2026-02-06
2026-02-02,"Rubik",0,0,0,26849669.7,2,2026-02-06
2026-02-02,"Safra Asset",316898468.42,565191707.74,-248293239.32,56557324772.48,24,2026-02-06
2026-02-02,"SAM",604874945.25,757011263.81,-152136318.56,128984385916.34,22,2026-02-06
2026-02-02,"San WM",130000,12594441.35,-12464441.35,755053473.18,9,2026-02-06
2026-02-02,"Scalare",0,0,0,93487545.08,3,2026-02-06
2026-02-02,"SFI",166873.3,632761.39,-465888.09,83153903.69,1,2026-02-06
2026-02-02,"Solis",92843.87,1510674.53,-1417830.66,739283183.89,2,2026-02-06
2026-02-02,"Somma",383558.88,609136.9,-225578.02,902417082.08,4,2026-02-06
2026-02-02,"Sonata",0,0,0,128050274.22,4,2026-02-06
2026-02-02,"Sparta",13615500,31462104.44,-17846604.44,10552747922.97,17,2026-02-06
2026-02-02,"Springs",0,0,0,15656952.2,1,2026-02-06
2026-02-02,"SPX",39772916.48,34681354.26,5091562.22,6081570467.23,4,2026-02-06
2026-02-02,"Starboard",0,0,0,43509438.92,1,2026-02-06
2026-02-02,"Stonex",0,15147586.02,-15147586.02,206986073.82,1,2026-02-06
2026-02-02,"Strix",0,1760000,-1760000,365222069.44,1,2026-02-06
2026-02-02,"Sulamérica",218665883.78,142670364.56,75995519.22,27120998437.68,26,2026-02-06
2026-02-02,"SVN",13072519.01,44909257.83,-31836738.82,2609634258.08,2,2026-02-06
2026-02-02,"TAG",60000,0,60000,82451872.78,1,2026-02-06
2026-02-02,"Tagus",56199.27,2932869.86,-2876670.59,184488346.72,3,2026-02-06
2026-02-02,"Tenax",0,2000,-2000,12022536.72,1,2026-02-06
2026-02-02,"Tivio",201104162.32,60292914.37,140811247.95,7271666178.91,9,2026-02-06
2026-02-02,"Trígono",349545.14,1063180.23,-713635.09,151921905.79,1,2026-02-06
2026-02-02,"Troon",250642,1319464.65,-1068822.65,40789053.46,1,2026-02-06
2026-02-02,"Turim",10288696.42,9346248.85,942447.57,295719592.68,1,2026-02-06
2026-02-02,"Tyton",25848420.59,1100201.98,24748218.61,617767480.35,3,2026-02-06
2026-02-02,"UBS",172826882.89,227913852.93,-55086970.04,9770167512.82,31,2026-02-06
2026-02-02,"Valora",15441464.08,17649483.85,-2208019.77,3806301656.26,6,2026-02-06
2026-02-02,"VCM",106.41,0,106.41,61575559.34,1,2026-02-06
2026-02-02,"Vêneto",0,0,0,24171440.1,1,2026-02-06
2026-02-02,"Verde",0,8000,-8000,385649716.65,2,2026-02-06
2026-02-02,"Vinci",67733113.91,28829177.2,38903936.71,5468118796.91,14,2026-02-06
2026-02-02,"Vinland",93307417.31,92860254.5,447162.81,4259615747.02,4,2026-02-06
2026-02-02,"Vitra",0,0,0,21409026.88,1,2026-02-06
2026-02-02,"VLGI",15340587,9606616.6,5733970.4,254832058.23,2,2026-02-06
2026-02-02,"Vox",41269.52,1025150.57,-983881.05,88238136.34,1,2026-02-06
2026-02-02,"Warren",511832.63,5493847.86,-4982015.23,140619630.83,3,2026-02-06
2026-02-02,"Wise",7001811.93,4802989.87,2198822.06,399722615.34,3,2026-02-06
2026-02-02,"WIT",0,0,0,42908652.8,1,2026-02-06
2026-02-02,"XPG",226941532.26,375545030.13,-148603497.87,22757459388.45,47,2026-02-06
2026-02-02,"XVI",684.65,0,684.65,13939409.8,1,2026-02-06
2026-02-02,"ZSYS",220049.36,378768.01,-158718.65,27089983.31,2,2026-02-06
2026-02-09,"4UM",174797.62,10429380.65,-10254583.03,392793878.87,2,2026-02-13
2026-02-09,"Absolute",283352344.73,239355479.19,43996865.54,20855822643.61,11,2026-02-13
2026-02-09,"AF Invest",13224421.04,35564979.41,-22340558.37,1261403229.68,4,2026-02-13
2026-02-09,"Altera",6028166.39,38364.78,5989801.61,144431032.92,2,2026-02-13
2026-02-09,"Amazonia",0,0,0,316744310.36,1,2026-02-13
2026-02-09,"AMW",5510000,14491387.5,-8981387.5,1362279278.21,8,2026-02-13
2026-02-09,"Angá",0,0,0,4402719.81,1,2026-02-13
2026-02-09,"Aramus",0,0,0,38429191.06,1,2026-02-13
2026-02-09,"ARX",69478237.25,123407293.23,-53929055.98,21525437424.89,13,2026-02-13
2026-02-09,"ASA",40000,120567.46,-80567.46,299566731.77,6,2026-02-13
2026-02-09,"Asset 1",60741000,0,60741000,750701624.31,4,2026-02-13
2026-02-09,"Atena",7716652.72,3732567.4,3984085.32,940057709.32,5,2026-02-13
2026-02-09,"Augme",19330000,28600000,-9270000,2205912423.22,15,2026-02-13
2026-02-09,"AZ Quest",127258821.74,182966535.81,-55707714.07,24872479149.88,14,2026-02-13
2026-02-09,"Banrisul",158222030.88,111158147.45,47063883.43,4595632243.5,4,2026-02-13
2026-02-09,"BB Asset",3977011580.05,8114963466.44,-4137951886.39,255211910909.11,19,2026-02-13
2026-02-09,"BBM Asset",1335386.81,13576392.41,-12241005.6,1200631835.59,6,2026-02-13
2026-02-09,"Berkana",0,0,0,33577159.07,1,2026-02-13
2026-02-09,"BNP",2799260.37,3237784,-438523.63,6916968969.27,12,2026-02-13
2026-02-09,"Bocaina",0,0,0,76596898.89,2,2026-02-13
2026-02-09,"Brainvest",0,0,0,437320846.57,11,2026-02-13
2026-02-09,"BRAM",1904521926.84,1758469658.84,146052268,184477587518.59,40,2026-02-13
2026-02-09,"Brave",6077266.05,885169.47,5192096.58,509391843.98,2,2026-02-13
2026-02-09,"BRM",0,0,0,79517983.31,1,2026-02-13
2026-02-09,"BRZ",8500000,36000.12,8463999.88,654652826.97,7,2026-02-13
2026-02-09,"BTG Asset",125487757.07,438032870.81,-312545113.74,29197724387.04,42,2026-02-13
2026-02-09,"BTG WM",126077476.66,14139672.32,111937804.34,4807671734.67,57,2026-02-13
2026-02-09,"Butiá",5038000,4880811.59,157188.41,598052402.03,3,2026-02-13
2026-02-09,"BV Asset",0,0,0,175027.63,1,2026-02-13
2026-02-09,"Capitânia",14529277.1,34732749.66,-20203472.56,3706338921.9,20,2026-02-13
2026-02-09,"Capri",0,0,0,257901409.8,5,2026-02-13
2026-02-09,"Cartor",1612183.75,595271.12,1016912.63,758735702.28,1,2026-02-13
2026-02-09,"CEF Asset",300437468.04,448098243.62,-147660775.58,71218263250.83,11,2026-02-13
2026-02-09,"Chromo",0,150000,-150000,64728639.96,1,2026-02-13
2026-02-09,"DAO",0,0,0,142574209.03,1,2026-02-13
2026-02-09,"Daycoval",33685654.67,44964882.64,-11279227.97,4190612051.52,7,2026-02-13
2026-02-09,"Devant",0,28568.38,-28568.38,13729448.49,2,2026-02-13
2026-02-09,"Drys",24399941.22,15015413.8,9384527.42,567130040.12,3,2026-02-13
2026-02-09,"Dynamo",0,0,0,714260020.32,2,2026-02-13
2026-02-09,"Ekho",0,0,0,22606840.34,1,2026-02-13
2026-02-09,"EQI",478814,3119000,-2640186,439891546.1,3,2026-02-13
2026-02-09,"Exploritas",123984.46,374914.9,-250930.44,90330028.99,2,2026-02-13
2026-02-09,"EXT",0,0,0,12451548.6,1,2026-02-13
2026-02-09,"FAR",0,32000,-32000,31471467.73,1,2026-02-13
2026-02-09,"Finacap",0,0,0,59514733.77,1,2026-02-13
2026-02-09,"Franklin Templeton",66901814.5,1300772.64,65601041.86,7725644583.21,18,2026-02-13
2026-02-09,"Funcef",0,0,0,875401929.69,2,2026-02-13
2026-02-09,"G5",18000,0,18000,927965494.51,11,2026-02-13
2026-02-09,"Galapagos",0,20086441.32,-20086441.32,1095539005.71,5,2026-02-13
2026-02-09,"Galt",914053.01,1199511.36,-285458.35,159025265.14,1,2026-02-13
2026-02-09,"Gauss",0,0,0,8425543.33,1,2026-02-13
2026-02-09,"GHT4",0,81806,-81806,74142666.74,1,2026-02-13
2026-02-09,"Global",1401233.42,1100,1400133.42,105867005.88,1,2026-02-13
2026-02-09,"Grif",0,30000,-30000,23892508.01,1,2026-02-13
2026-02-09,"Guardian",634871.12,0,634871.12,132096595.98,2,2026-02-13
2026-02-09,"Heritage",10000000,0,10000000,155597871.05,1,2026-02-13
2026-02-09,"IAM",3221316332.95,4162800197.53,-941483864.58,442760510608.11,44,2026-02-13
2026-02-09,"Ibuina",40758832.48,19507254.9,21251577.58,2304034364.18,5,2026-02-13
2026-02-09,"Icatu",292302020.35,86688691.12,205613329.23,24601785931.94,51,2026-02-13
2026-02-09,"Impacto",0,28000,-28000,8504871.52,1,2026-02-13
2026-02-09,"Integral",514825.45,2967689.24,-2452863.79,213544843.87,2,2026-02-13
2026-02-09,"Inter",41035903.15,38456635.25,2579267.9,2683503677.07,9,2026-02-13
2026-02-09,"Investcoop",0,0,0,2080829267.82,4,2026-02-13
2026-02-09,"Iridium",15329688.31,25515167.66,-10185479.35,2318563771.72,3,2026-02-13
2026-02-09,"JGP",44807176.48,21339017.69,23468158.79,14527410314.73,22,2026-02-13
2026-02-09,"Jive",3830472.85,55196.25,3775276.6,788967373.12,1,2026-02-13
2026-02-09,"Kadima",0,0,0,9046659.4,1,2026-02-13
2026-02-09,"Kinea",2804612778.28,3018871207.42,-214258429.14,60660921019.35,21,2026-02-13
2026-02-09,"Lakewood",0,0,0,53354346.37,1,2026-02-13
2026-02-09,"Legacy",12343375.3,8171914.05,4171461.25,1440598895.54,4,2026-02-13
2026-02-09,"Lerosa",0,15000,-15000,5661672.81,1,2026-02-13
2026-02-09,"Levante",0,0,0,49584533.69,1,2026-02-13
2026-02-09,"Lifetime",0,0,0,57540969.87,3,2026-02-13
2026-02-09,"M8",23004183.49,10498643.24,12505540.25,1480739102.54,3,2026-02-13
2026-02-09,"MAG",24121524.65,51821064.71,-27699540.06,3142370503.92,12,2026-02-13
2026-02-09,"Maud",180000,0,180000,26372803.64,1,2026-02-13
2026-02-09,"Mirabaud",798663.01,2826824.47,-2028161.46,411704654.29,3,2026-02-13
2026-02-09,"Monte Azul",365232.22,0,365232.22,16414022.03,1,2026-02-13
2026-02-09,"Monte Bravo",30087998.91,51268746.35,-21180747.44,1557026973.22,8,2026-02-13
2026-02-09,"Nest",0,0,0,9966578.05,1,2026-02-13
2026-02-09,"Norte",1723404.21,24000,1699404.21,207933930.3,1,2026-02-13
2026-02-09,"Novus",2467643.18,582710.21,1884932.97,150395355.93,2,2026-02-13
2026-02-09,"Nu Asset",12824000,31180000,-18356000,3834590501.85,3,2026-02-13
2026-02-09,"Occam",115757203.97,42241568.45,73515635.52,5983482733.41,5,2026-02-13
2026-02-09,"Onze",307983.51,539064.19,-231080.68,173784152.55,2,2026-02-13
2026-02-09,"Oriz",0,0,0,177027226.84,3,2026-02-13
2026-02-09,"Paramis",40281887.86,42777523.62,-2495635.76,1462703544.73,7,2026-02-13
2026-02-09,"Patagônia",0,170389.04,-170389.04,9976275.07,1,2026-02-13
2026-02-09,"Pátria",913242.51,0,913242.51,94138330.19,1,2026-02-13
2026-02-09,"Plural",5953684.53,16535304.77,-10581620.24,2115864060.1,8,2026-02-13
2026-02-09,"PNBY",1086804.58,5670385.8,-4583581.22,192109593.7,4,2026-02-13
2026-02-09,"Polígono",500000,0,500000,105485126.77,1,2026-02-13
2026-02-09,"Polo",32348797.57,9255997.66,23092799.91,2059240592.93,8,2026-02-13
2026-02-09,"Porto Asset",147204920.18,257943095.69,-110738175.51,10405940808.84,10,2026-02-13
2026-02-09,"Portofino",6670966.72,773228.87,5897737.85,1274300644.26,6,2026-02-13
2026-02-09,"Prada",0,0,0,53226484.74,2,2026-02-13
2026-02-09,"Previ",0,0,0,699441714.86,1,2026-02-13
2026-02-09,"Principal",213181.78,4459139.5,-4245957.72,533106286.16,6,2026-02-13
2026-02-09,"Prumo",0,0,0,38210494.45,1,2026-02-13
2026-02-09,"Quantitas",13000,0,13000,1576508324.81,2,2026-02-13
2026-02-09,"Rafter",1512820.99,19710441.58,-18197620.59,630824473.49,8,2026-02-13
2026-02-09,"Reach",3314647.78,379000,2935647.78,93609450.25,1,2026-02-13
2026-02-09,"Regia",110974185.96,23336294.28,87637891.68,11988292033.72,4,2026-02-13
2026-02-09,"Rio Bravo",1246412.48,1692405.67,-445993.19,151744626.45,2,2026-02-13
2026-02-09,"Riza",40146680.23,108750752.34,-68604072.11,8092651638.17,7,2026-02-13
2026-02-09,"Root",24082842.66,18412000,5670842.66,4516996626.09,9,2026-02-13
2026-02-09,"Rubik",0,0,0,26941818.11,2,2026-02-13
2026-02-09,"Safra Asset",352904306.95,679370811.03,-326466504.08,56456504150.98,24,2026-02-13
2026-02-09,"SAM",1228945749.1,662147139.25,566798609.85,129605949599.07,22,2026-02-13
2026-02-09,"San WM",0,2359198.42,-2359198.42,745377576.01,9,2026-02-13
2026-02-09,"Scalare",3851445.08,5541958.89,-1690513.81,92960755.81,3,2026-02-13
