Mes,Gestor_Apelido,Captacao,Resgate,Liquido
2026-03,"Capitânia",69564560.41,202966461.6,-133401901.19
2026-03,"Capri",0,0,0
2026-03,"Cartor",13258056.07,7252174.67,6005881.4
2026-03,"CEF Asset",1982219521.57,2245586477.02,-263366955.45
2026-03,"Chromo",8608882.83,8091648.19,517234.64
2026-03,"DAO",0,0,0
2026-03,"Daycoval",385175295.6,222043833.5,163131462.1
2026-03,"Devant",12780.36,387732.2,-374951.84
2026-03,"Drys",42109414.58,78898085.18,-36788670.6
2026-03,"Dynamo",1500000,0,1500000
2026-03,"Ekho",0,0,0
2026-03,"EQI",2448505.58,20766000.05,-18317494.47
2026-03,"Exploritas",334160.04,10558953.08,-10224793.04
2026-03,"EXT",0,2169000,-2169000
2026-03,"FAR",577000,420000,157000
2026-03,"Finacap",27163.49,1086728.33,-1059564.84
2026-03,"Franklin Templeton",88847786.52,30917433.33,57930353.19
2026-03,"Funcef",0,14000000,-14000000
2026-03,"G5",2246341.25,28569429.54,-26323088.29
2026-03,"Galapagos",0,500000,-500000
2026-03,"Galt",7146356.68,1797202.5,5349154.18
2026-03,"Gauss",0,0,0
2026-03,"GHT4",2647399.24,12016496.62,-9369097.38
2026-03,"Global",2825906.75,771153.88,2054752.87
2026-03,"Grif",1200000,7320497.26,-6120497.26
2026-03,"Guardian",4126094.19,573825.21,3552268.98
2026-03,"Heritage",38500000,0,38500000
2026-03,"IAM",19367118442.62,22185788766.05,-2818670323.43
2026-03,"Ibuina",175716588.56,45139712.53,130576876.03
2026-03,"Icatu",730576226.34,435332881.49,295243344.85
2026-03,"Impacto",0,2309028.58,-2309028.58
2026-03,"Integral",2175916.95,2172526.76,3390.19
2026-03,"Inter",145405107.12,158492024.58,-13086917.46
2026-03,"Investcoop",20000000,625371.41,19374628.59
2026-03,"Iridium",38001008.09,134621280.88,-96620272.79
2026-03,"JGP",291127834.49,296978609.35,-5850774.86
2026-03,"Jive",16478512.49,7997348.57,8481163.92
2026-03,"Kadima",0,0,0
2026-03,"Kinea",3231451440.62,5050061472.24,-1818610031.62
2026-03,"Lakewood",0,1499685.53,-1499685.53
2026-03,"Legacy",48856381.12,166096208.53,-117239827.41
2026-03,"Lerosa",0,117698.92,-117698.92
2026-03,"Levante",0,0,0
2026-03,"Lifetime",0,0,0
2026-03,"M8",180602339.06,25333311.73,155269027.33
2026-03,"MAG",134873548.98,166924323.18,-32050774.2
2026-03,"Maud",162617.52,20000,142617.52
2026-03,"Mirabaud",2922128.95,4093127.62,-1170998.67
2026-03,"Monte Azul",0,0,0
2026-03,"Monte Bravo",103219049.44,276142946.36,-172923896.92
2026-03,"Nest",0,0,0
2026-03,"Norte",1278171.28,6716949.86,-5438778.58
2026-03,"Novus",6781107.64,10694441.49,-3913333.85
2026-03,"Nu Asset",42244000,120668329.15,-78424329.15
2026-03,"Occam",460875686.02,422825267.76,38050418.26
2026-03,"Onze",5336363.23,377698.22,4958665.01
2026-03,"Oriz",0,2160000,-2160000
2026-03,"Paramis",84876569.98,93745472.92,-8868902.94
2026-03,"Patagônia",240000,671827.35,-431827.35
2026-03,"Pátria",11064611.73,187000,10877611.73
2026-03,"Plural",20862326.74,55527571.97,-34665245.23
2026-03,"PNBY",4734604.98,18751597.85,-14016992.87
2026-03,"Polígono",7400000,0,7400000
2026-03,"Polo",69813923.04,35556677.05,34257245.99
2026-03,"Porto Asset",541012169.1,990976590.04,-449964420.94
2026-03,"Portofino",13292163.07,7485194.09,5806968.98
2026-03,"Prada",0,103548.16,-103548.16
2026-03,"Previ",263252.47,20500000,-20236747.53
2026-03,"Principal",488820.79,45203147.4,-44714326.61
2026-03,"Prumo",0,50110.13,-50110.13
2026-03,"Quantitas",41000,500000,-459000
2026-03,"Rafter",27370764.07,30179097.15,-2808333.08
2026-03,"RB Asset",8273000,0,8273000
2026-03,"Reach",395000,86249.49,308750.51
2026-03,"Regia",293165310.41,135628462.31,157536848.1
2026-03,"Rio Bravo",5305008.37,2068126.55,3236881.82
2026-03,"Riza",252394234.64,414240093.77,-161845859.13
2026-03,"Root",117642972.37,114665883.18,2977089.19
2026-03,"Rubik",0,54064.48,-54064.48
2026-03,"Safra Asset",2438698543.31,2422663280.47,16035262.84
2026-03,"SAM",4382859854.73,3845781167.03,537078687.7
2026-03,"San WM",22730000,26383821.52,-3653821.52
2026-03,"Scalare",7236618.22,6645000,591618.22
2026-03,"SFI",1212725.34,5575684.88,-4362959.54
2026-03,"Solis",557678.51,25248283.55,-24690605.04
2026-03,"Somma",16801751.3,24993119.09,-8191367.79
2026-03,"Sonata",0,0,0
2026-03,"Sparta",121587661,225400822.76,-103813161.76
2026-03,"Springs",0,0,0
2026-03,"SPX",129101080.58,207285667.31,-78184586.73
2026-03,"Starboard",10400,0,10400
2026-03,"Stonex",0,17451127.02,-17451127.02
2026-03,"Strix",1025000,4520000,-3495000
2026-03,"Sulamérica",659426299.36,770088780.9,-110662481.54
2026-03,"SVN",31241069.87,147288468.02,-116047398.15
2026-03,"TAG",632500,0,632500
2026-03,"Tagus",424511.97,12334006.15,-11909494.18
2026-03,"Tenax",0,0,0
2026-03,"Tivio",587727899.54,491251329.65,96476569.89
2026-03,"Trígono",4101967.41,4616701.31,-514733.9
2026-03,"Troon",23231898.08,2215331.6,21016566.48
2026-03,"Turim",23288182.63,23600129.32,-311946.69
2026-03,"Tyton",75125737.42,27231155.42,47894582
2026-03,"UBS",2332956119.73,1962453538.08,370502581.65
2026-03,"Valora",43187014.71,163446332.18,-120259317.47
2026-03,"VCM",2000000,7545.37,1992454.63
2026-03,"Vêneto",0,0,0
2026-03,"Verde",1890400,1275400,615000
2026-03,"Vinci",401797010.94,255838317.03,145958693.91
2026-03,"Vinland",185024490.67,229524108.24,-44499617.57
2026-03,"Vitra",0,0,0
2026-03,"VLGI",52972958.81,39858431.52,13114527.29
2026-03,"Vox",446375.03,211522.57,234852.46
2026-03,"Warren",1349231.97,3606252.83,-2257020.86
2026-03,"Wise",35896612.73,34418679.53,1477933.2
2026-03,"WIT",700000,0,700000
2026-03,"XPG",1067418775.68,1388920973,-321502197.32
2026-03,"XVI",0,225056.18,-225056.18
2026-03,"ZSYS",1349241.19,1640736.46,-291495.27
2026-04,"4UM",598034.33,10160365.84,-9562331.51
2026-04,"Absolute",398899514.18,1819349397.48,-1420449883.3
2026-04,"AF Invest",12005853.32,42403931.51,-30398078.19
2026-04,"Altera",5784984.94,9830421.65,-4045436.71
2026-04,"Amazonia",0,0,0
2026-04,"AMW",19840046.02,31811083.82,-11971037.8
2026-04,"Angá",0,0,0
2026-04,"Aramus",128619.49,0,128619.49
2026-04,"ARX",183392068.84,952448536.66,-769056467.82
2026-04,"ASA",2954228.96,6595810.27,-3641581.31
2026-04,"Asset 1",811514000,19330000,792184000
2026-04,"Atena",105310466.12,35492822.86,69817643.26
2026-04,"Augme",162123000,127602932.99,34520067.01
2026-04,"AZ Quest",224429765.61,1979922117.84,-1755492352.23
2026-04,"Banrisul",630038965.41,625161289.86,4877675.55
2026-04,"BB Asset",14400656510.64,22730870698.75,-8330214188.11
2026-04,"BBM Asset",33839068.79,90464926.27,-56625857.48
2026-04,"Berkana",0,0,0
2026-04,"BNP",23350937.05,81928734.09,-58577797.04
2026-04,"Bocaina",104000,0,104000
2026-04,"Brainvest",7582696.62,0,7582696.62
2026-04,"BRAM",7338937609.46,9722219495.58,-2383281886.12
2026-04,"Brave",31937008.98,4958029.24,26978979.74
2026-04,"BRM",4648500.48,0,4648500.48
2026-04,"BRZ",8593036.44,0,8593036.44
2026-04,"BTG Asset",808241815.53,1454313384.9,-646071569.37
2026-04,"BTG WM",29098157.01,160053283.23,-130955126.22
2026-04,"Butiá",7092000,29244412.78,-22152412.78
2026-04,"BV Asset",47800000,390500000,-342700000
2026-04,"Capitânia",199344392.43,203156488.59,-3812096.16
2026-04,"Capri",0,0,0
2026-04,"Cartor",30697950.32,13468383.97,17229566.35
2026-04,"CEF Asset",1472985032.82,2525390178.05,-1052405145.23
2026-04,"Chromo",10376293.24,6815000,3561293.24
2026-04,"DAO",0,0,0
2026-04,"Daycoval",64493760.13,317445548.14,-252951788.01
2026-04,"Devant",21530.69,293396.27,-271865.58
2026-04,"Drys",22761324.28,70703552.71,-47942228.43
2026-04,"Dynamo",11717899.72,29463559.26,-17745659.54
2026-04,"Ekho",0,0,0
2026-04,"EQI",1562162.52,8390981.68,-6828819.16
2026-04,"Exploritas",2170104.63,2796817.31,-626712.68
2026-04,"EXT",2000000,4252966.37,-2252966.37
2026-04,"FAR",460000,0,460000
2026-04,"Finacap",608548.86,1174270.82,-565721.96
2026-04,"Franklin Templeton",54362415.93,268823068.74,-214460652.81
2026-04,"Funcef",0,16000000,-16000000
2026-04,"G5",4849999.68,13297442.24,-8447442.56
2026-04,"Galapagos",30000000,7000000,23000000
2026-04,"Galt",11660757.07,1938023.67,9722733.4
2026-04,"Gauss",0,0,0
2026-04,"GHT4",603743.84,12825819,-12222075.16
2026-04,"Global",1392246.11,683477.76,708768.35
2026-04,"Grif",1400000,226574.63,1173425.37
2026-04,"Guardian",13390164.54,1502148.68,11888015.86
2026-04,"Heritage",11500000,0,11500000
2026-04,"IAM",17078404576.62,22049216149.48,-4970811572.86
2026-04,"Ibuina",131231766.63,69727228.02,61504538.61
2026-04,"Icatu",662849640.08,621541518.11,41308121.97
2026-04,"Impacto",0,267915.76,-267915.76
2026-04,"Integral",1317684.2,5404888.39,-4087204.19
2026-04,"Inter",190170909.41,213710484.8,-23539575.39
2026-04,"Investcoop",14900000,34996427.22,-20096427.22
2026-04,"Iridium",41429433.57,124072522.11,-82643088.54
2026-04,"JGP",185626247.91,578171619.88,-392545371.97
2026-04,"Jive",35062723.73,5148375.82,29914347.91
2026-04,"Kadima",0,0,0
2026-04,"Kinea",1437667804.59,3265454703.83,-1827786899.24
2026-04,"Lakewood",0,16342382.82,-16342382.82
2026-04,"Legacy",17375623.13,67098508.53,-49722885.4
2026-04,"Lerosa",15494.11,442377.28,-426883.17
2026-04,"Levante",1300000,0,1300000
2026-04,"Lifetime",0,0,0
2026-04,"M8",157167860.56,26153633.72,131014226.84
2026-04,"MAG",96819170.54,142389256.5,-45570085.96
2026-04,"Maud",0,0,0
2026-04,"Mirabaud",1759239.4,5786353.83,-4027114.43
2026-04,"Monte Azul",200000,0,200000
2026-04,"Monte Bravo",85295772.78,121337913.08,-36042140.3
2026-04,"Nest",0,0,0
2026-04,"Norte",1166736.24,1231552.59,-64816.35
2026-04,"Novus",4290367.38,3965584,324783.38
2026-04,"Nu Asset",20420000,101472000,-81052000
2026-04,"Occam",203362355.63,570686490.81,-367324135.18
2026-04,"Onze",2969010.71,798494.99,2170515.72
2026-04,"Oriz",0,1456000,-1456000
2026-04,"Paramis",103247548,143590423.77,-40342875.77
2026-04,"Patagônia",0,178142.07,-178142.07
2026-04,"Pátria",30921865.66,0,30921865.66
2026-04,"Plural",24024612.69,104406626.23,-80382013.54
2026-04,"PNBY",4940154.51,32015656.41,-27075501.9
2026-04,"Polígono",70000000,240000,69760000
2026-04,"Polo",24209235.39,112913521.57,-88704286.18
2026-04,"Porto Asset",338451501.25,1196837466.7,-858385965.45
2026-04,"Portofino",2917854.05,200000,2717854.05
2026-04,"Prada",0,480147.79,-480147.79
2026-04,"Previ",2466946.56,7000000,-4533053.44
2026-04,"Principal",482080.31,8439196.37,-7957116.06
2026-04,"Prumo",0,50223.7,-50223.7
2026-04,"Quantitas",411000,48100242,-47689242
2026-04,"Rafter",20244209.67,57893827.54,-37649617.87
2026-04,"RB Asset",2576373,0,2576373
2026-04,"Reach",227000,0,227000
2026-04,"Regia",309463712.17,227217524.17,82246188
2026-04,"Rio Bravo",4739533,1816185.24,2923347.76
2026-04,"Riza",136540752.21,396943796.77,-260403044.56
2026-04,"Root",87773515.32,90248000,-2474484.68
2026-04,"Rubik",0,0,0
2026-04,"Safra Asset",2416019745.15,2519875619.41,-103855874.26
2026-04,"SAM",3094477539.89,4493318668.85,-1398841128.96
2026-04,"San WM",200000,70457855.35,-70257855.35
2026-04,"Scalare",0,15953431.82,-15953431.82
2026-04,"SFI",210645.4,13096268.03,-12885622.63
2026-04,"Solis",1517983.17,29721565.65,-28203582.48
2026-04,"Somma",108097093.83,78703335.1,29393758.73
2026-04,"Sonata",3800000,0,3800000
2026-04,"Sparta",75915506,263528619.14,-187613113.14
2026-04,"Springs",755346,755346,0
2026-04,"SPX",101221784.22,365328001.87,-264106217.65
2026-04,"Starboard",10315,0,10315
2026-04,"Stonex",100000,22996113.51,-22896113.51
2026-04,"Strix",75000,2582000.01,-2507000.01
2026-04,"Sulamérica",557038714.63,1304625363.37,-747586648.74
2026-04,"SVN",30725261.46,160555929.13,-129830667.67
2026-04,"TAG",3000000,60000,2940000
2026-04,"Tagus",226842.53,11175341.44,-10948498.91
2026-04,"Tenax",0,0,0
2026-04,"Tivio",259917953.86,513944132.31,-254026178.45
2026-04,"Trígono",2407248,15914080.7,-13506832.7
2026-04,"Troon",24400498.68,2457281.39,21943217.29
2026-04,"Turim",17006743.71,9645534.83,7361208.88
2026-04,"Tyton",62492808.24,18843174.66,43649633.58
2026-04,"UBS",1129649699.89,1215794446.61,-86144746.72
2026-04,"Valora",224301710.23,288389430.42,-64087720.19
2026-04,"VCM",0,14130.58,-14130.58
2026-04,"Vêneto",0,0,0
2026-04,"Verde",25000,2589000,-2564000
2026-04,"Vinci",151534938.15,212145883.78,-60610945.63
2026-04,"Vinland",449676738.08,441610264.4,8066473.68
2026-04,"Vitra",0,0,0
2026-04,"VLGI",37067397.06,42566912.05,-5499514.99
2026-04,"Vox",118438.78,707902.44,-589463.66
2026-04,"Warren",1738324.41,2644549.88,-906225.47
2026-04,"Wise",16783332.92,34751120.91,-17967787.99
2026-04,"WIT",4311179.18,0,4311179.18
2026-04,"XPG",1196670725.71,1363972064.67,-167301338.96
2026-04,"XVI",0,1150826.95,-1150826.95
2026-04,"ZSYS",1126948.36,972985.76,153962.6
2026-05,"4UM",3185068,817148.12,2367919.88
2026-05,"Absolute",416001330.01,1420909983.65,-1004908653.64
2026-05,"AF Invest",30884119.65,50012178.75,-19128059.1
2026-05,"Altera",2644643.21,1743474.81,901168.4
2026-05,"Amazonia",0,2983647.39,-2983647.39
2026-05,"AMW",4248000,41874999.97,-37626999.97
2026-05,"Angá",0,0,0
2026-05,"Aramus",0,337144.71,-337144.71
2026-05,"ARX",238613005.14,922926283.05,-684313277.91
2026-05,"ASA",15923729.55,17740471.51,-1816741.96
2026-05,"Asset 1",138443000,57255000,81188000
2026-05,"Atena",116122855.81,39315381.19,76807474.62
2026-05,"Augme",20299350,155686531.03,-135387181.03
2026-05,"AZ Quest",149518679.78,1532877606.84,-1383358927.06
2026-05,"Banrisul",716373049.39,723279781.3,-6906731.91
2026-05,"BB Asset",11626038674.18,21370758928.69,-9744720254.51
2026-05,"BBM Asset",52599910.52,20167931.51,32431979.01
2026-05,"Berkana",0,0,0
2026-05,"BNP",26937945.66,72965446.63,-46027500.97
2026-05,"Bocaina",82000,0,82000
2026-05,"Brainvest",1224323.41,2814299.47,-1589976.06
2026-05,"BRAM",11482239423.37,12378933448.2,-896694024.83
2026-05,"Brave",30918706.92,25359422.32,5559284.6
2026-05,"BRM",0,0,0
2026-05,"BRZ",6420,92341.55,-85921.55
2026-05,"BTG Asset",411242357.54,954509984.49,-543267626.95
2026-05,"BTG WM",84234403.94,116543620.19,-32309216.25
2026-05,"Butiá",9337000,27173473.35,-17836473.35
2026-05,"BV Asset",5500000,0,5500000
2026-05,"Capitânia",428040224.81,177731647.57,250308577.24
2026-05,"Capri",0,1709585.95,-1709585.95
2026-05,"Cartor",47247681.01,7584652.05,39663028.96
2026-05,"CEF Asset",2498393165.87,1611613230.79,886779935.08
2026-05,"Chromo",2910302.9,7710000,-4799697.1
2026-05,"DAO",0,0,0
2026-05,"Daycoval",174415112.49,411867451.07,-237452338.58
2026-05,"Devant",3130.28,269730.27,-266599.99
2026-05,"Drys",45134677.89,46767869.97,-1633192.08
2026-05,"Dynamo",0,4701785.89,-4701785.89
2026-05,"Ekho",0,0,0
2026-05,"EQI",2360443.97,12495823.52,-10135379.55
2026-05,"Exploritas",6000.48,1150698.01,-1144697.53
2026-05,"EXT",0,1888781.15,-1888781.15
2026-05,"FAR",1544347,0,1544347
2026-05,"Finacap",227859.15,193463.13,34396.02
2026-05,"Franklin Templeton",20263908.06,287418663.94,-267154755.88
2026-05,"Funcef",30000000,0,30000000
2026-05,"G5",722213.54,57354784.17,-56632570.63
2026-05,"Galapagos",0,31362.21,-31362.21
2026-05,"Galt",7720053.11,18237207.78,-10517154.67
2026-05,"Gauss",0,0,0
2026-05,"GHT4",3674754.57,1559439.01,2115315.56
2026-05,"Global",1419987.78,1216346.36,203641.42
2026-05,"Grif",2651055,131280.82,2519774.18
2026-05,"Guardian",37199702.54,4778840.43,32420862.11
2026-05,"Heritage",0,5000000,-5000000
2026-05,"IAM",13136554997.01,15948528990.1,-2811973993.09
2026-05,"Ibuina",79335466.93,153686128.83,-74350661.9
2026-05,"Icatu",1018571593.35,628861589.31,389710004.04
2026-05,"Impacto",0,1009868.62,-1009868.62
2026-05,"Integral",1332927.27,38666602.41,-37333675.14
2026-05,"Inter",292902919.88,231699747.98,61203171.9
2026-05,"Investcoop",28691363.87,4464175.97,24227187.9
2026-05,"Iridium",27656705.65,120159051.99,-92502346.34
2026-05,"JGP",170334810.13,448904367.23,-278569557.1
2026-05,"Jive",28339013.18,3629498.82,24709514.36
2026-05,"Kadima",0,13591.37,-13591.37
2026-05,"Kinea",1946046656.18,3549364749.4,-1603318093.22
2026-05,"Lakewood",0,628549.87,-628549.87
2026-05,"Legacy",41184750.46,88705716.52,-47520966.06
2026-05,"Lerosa",103291.87,103641.8,-349.93
2026-05,"Levante",0,451494.45,-451494.45
2026-05,"Lifetime",0,499425.21,-499425.21
2026-05,"M8",149581745.74,53646488.95,95935256.79
2026-05,"MAG",93030003.71,85124916.62,7905087.09
2026-05,"Maud",0,459147.59,-459147.59
2026-05,"Mirabaud",2839436.08,3557217.21,-717781.13
2026-05,"Monte Azul",0,0,0
2026-05,"Monte Bravo",81968901.5,117923067.54,-35954166.04
2026-05,"Nest",0,0,0
2026-05,"Norte",5011189.95,4957138.17,54051.78
2026-05,"Novus",3039806.87,8554832.66,-5515025.79
2026-05,"Nu Asset",17050000,82242000,-65192000
2026-05,"Occam",478837790.39,316418958.83,162418831.56
2026-05,"Onze",3553370.98,3435900.16,117470.82
2026-05,"Oriz",0,2150705.23,-2150705.23
2026-05,"Paramis",74829566.04,174289469.06,-99459903.02
2026-05,"Patagônia",1765.05,427555.5,-425790.45
2026-05,"Pátria",44170690.47,0,44170690.47
2026-05,"Plural",29817555.57,62883648.89,-33066093.32
2026-05,"PNBY",10201884.06,11213046.69,-1011162.63
2026-05,"Polígono",36619882.85,1500000,35119882.85
2026-05,"Polo",31251787.53,116093601.45,-84841813.92
2026-05,"Porto Asset",382362865.37,614862819.47,-232499954.1
2026-05,"Portofino",4182817.1,3560219.95,622597.15
2026-05,"Prada",0,196208.86,-196208.86
2026-05,"Previ",1124025.2,29500000,-28375974.8
2026-05,"Principal",510782.52,15957328.2,-15446545.68
2026-05,"Prumo",0,261448.5,-261448.5
2026-05,"Quantitas",20000,0,20000
2026-05,"Rafter",83649767.5,45262748.02,38387019.48
2026-05,"RB Asset",812000,0,812000
2026-05,"Reach",75000,247642.46,-172642.46
2026-05,"Regia",1613596014.8,184983517.19,1428612497.61
2026-05,"Rio Bravo",4538813.25,6938116.76,-2399303.51
2026-05,"Riza",105914423.48,323067017.62,-217152594.14
2026-05,"Root",135553210.97,83588800.7,51964410.27
2026-05,"Rubik",0,51347.67,-51347.67
2026-05,"Safra Asset",2478845162.14,2295560592.37,183284569.77
2026-05,"SAM",3154563013.44,4176057259.14,-1021494245.7
2026-05,"San WM",68509787.42,5843180.04,62666607.38
2026-05,"Scalare",4510000,9073708.41,-4563708.41
2026-05,"SFI",1581711.92,2686069.26,-1104357.34
2026-05,"Solis",1418258.52,27143689.32,-25725430.8
2026-05,"Somma",64446926.6,3986339.02,60460587.58
2026-05,"Sonata",3703060.29,675220.38,3027839.91
2026-05,"Sparta",77139750,229898324.12,-152758574.12
2026-05,"Springs",8057533.14,742533.63,7314999.51
2026-05,"SPX",66493609.8,412090856.07,-345597246.27
2026-05,"Starboard",24600,0,24600
2026-05,"Stonex",0,18406915.28,-18406915.28
2026-05,"Strix",150000,5800000,-5650000
2026-05,"Sulamérica",549744109.28,1113814284.47,-564070175.19
2026-05,"SVN",34460623.28,130064685.15,-95604061.87
2026-05,"TAG",6730000,203278.3,6526721.7
2026-05,"Tagus",936705.11,14480285.96,-13543580.85
2026-05,"Tenax",0,510000,-510000
2026-05,"Tivio",159440086.65,458715265.82,-299275179.17
2026-05,"Trígono",863131.64,15551004.37,-14687872.73
2026-05,"Troon",12283024.73,903360.68,11379664.05
2026-05,"Turim",29544067.8,30997123.98,-1453056.18
2026-05,"Tyton",103927278.07,19297485.7,84629792.37
2026-05,"UBS",1135531377.62,1468308952.25,-332777574.63
2026-05,"Valora",85792748.99,258147680.3,-172354931.31
2026-05,"VCM",500000,10740.66,489259.34
2026-05,"Vêneto",0,172294.61,-172294.61
2026-05,"Verde",0,546000,-546000
2026-05,"Vinci",118883031.49,288255037.41,-169372005.92
2026-05,"Vinland",407466702.84,294966411.59,112500291.25
2026-05,"Vitra",0,159018.93,-159018.93
2026-05,"VLGI",35916339.81,41656540.91,-5740201.1
2026-05,"Vox",4247765.22,754988.51,3492776.71
2026-05,"Warren",1387116.89,8912368.9,-7525252.01
2026-05,"Wise",18892344.07,26181138.46,-7288794.39
2026-05,"WIT",1430000.01,10167.18,1419832.83
2026-05,"XPG",1653423108.85,1271175524.55,382247584.3
2026-05,"XVI",0,802379.32,-802379.32
2026-05,"ZSYS",1978380.54,1425514.12,552866.42
2026-06,"4UM",1961089.21,1415354.65,545734.56
2026-06,"Absolute",202452199.82,680523698.89,-478071499.07
2026-06,"AF Invest",11304676.75,28722964.17,-17418287.42
2026-06,"Altera",3704324.83,1254357.71,2449967.12
2026-06,"Amazonia",0,0,0
2026-06,"AMW",23156000,49397185.45,-26241185.45
2026-06,"Angá",200000,0,200000
2026-06,"Aramus",0,0,0
2026-06,"ARX",211663225.86,550954830.28,-339291604.42
2026-06,"ASA",653000.98,3840141.61,-3187140.63
2026-06,"Asset 1",84407000,10305000,74102000
2026-06,"Atena",93723729.05,35933772.42,57789956.63
2026-06,"Augme",31823302.53,358239587.66,-326416285.13
2026-06,"AZ Quest",155401719.82,1047982159.19,-892580439.37
2026-06,"Banrisul",608087206.84,703550978.76,-95463771.92
2026-06,"BB Asset",13886171027.3,14242833085.12,-356662057.82
2026-06,"BBM Asset",36076793.5,56545671.74,-20468878.24
2026-06,"Berkana",0,0,0
2026-06,"BNP",26482374.14,137127795.67,-110645421.53
2026-06,"Bocaina",62000,0,62000
2026-06,"Brainvest",2589895.97,334068.02,2255827.95
2026-06,"BRAM",9537225909.07,9220791935.65,316433973.42
2026-06,"Brave",32269219.65,16495644.25,15773575.4
2026-06,"BRM",0,0,0
2026-06,"BRZ",168158.53,80793.97,87364.56
2026-06,"BTG Asset",892685423.59,573814407.38,318871016.21
2026-06,"BTG WM",152122093.26,179318482.78,-27196389.52
2026-06,"Butiá",7229000,20642613.63,-13413613.63
2026-06,"BV Asset",11000000,15000000,-4000000
2026-06,"Capitânia",352198650.67,183240929.17,168957721.5
2026-06,"Capri",0,0,0
2026-06,"Cartor",28103963.96,9439427.6,18664536.36
2026-06,"CEF Asset",2427327368.98,1654706520.18,772620848.8
2026-06,"Chromo",3049579.85,7751000,-4701420.15
2026-06,"DAO",0,0,0
2026-06,"Daycoval",108246532.56,177527313.24,-69280780.68
2026-06,"Devant",411.78,799560.24,-799148.46
2026-06,"Drys",14211438.06,30582750.89,-16371312.83
2026-06,"Dynamo",0,0,0
2026-06,"Ekho",0,0,0
2026-06,"EQI",5460076.51,9820000,-4359923.49
2026-06,"Exploritas",38156.48,1123275.7,-1085119.22
2026-06,"EXT",1900000,1900000,0
2026-06,"FAR",6214000,50000,6164000
2026-06,"Finacap",25496.37,740391.78,-714895.41
2026-06,"Franklin Templeton",36821509,334085762.53,-297264253.53
2026-06,"Funcef",0,7000000,-7000000
2026-06,"G5",5548710.07,16592025.25,-11043315.18
2026-06,"Galapagos",0,1500000,-1500000
2026-06,"Galt",11681607.75,11576971.65,104636.1
2026-06,"Gauss",0,0,0
2026-06,"GHT4",1617946.64,510895,1107051.64
2026-06,"Global",1510172.09,438458.4,1071713.69
2026-06,"Grif",1400000,0,1400000
2026-06,"Guardian",32563249.95,336273.61,32226976.34
2026-06,"Heritage",210100000,196800000,13300000
2026-06,"IAM",16581658167.52,17912058657.45,-1330400489.93
2026-06,"Ibuina",125223597.49,73665506.67,51558090.82
2026-06,"Icatu",544852394.54,544327384.97,525009.57
2026-06,"Impacto",0,88159.67,-88159.67
2026-06,"Integral",1154585.93,7838007.69,-6683421.76
2026-06,"Inter",195314210.84,211381971.11,-16067760.27
2026-06,"Investcoop",0,3416902.18,-3416902.18
2026-06,"Iridium",31742242.91,96676128.07,-64933885.16
2026-06,"JGP",341405233.14,247959476.54,93445756.6
2026-06,"Jive",23250226.83,4652990.35,18597236.48
2026-06,"Kadima",680000,700000,-20000
2026-06,"Kinea",1079130116.24,1229677832.44,-150547716.2
2026-06,"Lakewood",0,230785.88,-230785.88
2026-06,"Legacy",24581164.27,65381251.61,-40800087.34
2026-06,"Lerosa",0,220000,-220000
2026-06,"Levante",60000,0,60000
2026-06,"Lifetime",0,1609480.16,-1609480.16
2026-06,"M8",114999621.51,16721978.9,98277642.61
2026-06,"MAG",90243446.21,93715378.81,-3471932.6
2026-06,"Maud",0,22064544.23,-22064544.23
2026-06,"Mirabaud",9659200.56,8032191.88,1627008.68
2026-06,"Monte Azul",270000,0,270000
2026-06,"Monte Bravo",118719772.05,133868064.41,-15148292.36
2026-06,"Nest",0,0,0
2026-06,"Norte",526521.25,818150.88,-291629.63
2026-06,"Novus",2820631.68,3666619.73,-845988.05
2026-06,"Nu Asset",22480000,154912000,-132432000
2026-06,"Occam",381727404.95,218739982.71,162987422.24
2026-06,"Onze",4976591,448669.05,4527921.95
2026-06,"Oriz",16458000,0,16458000
2026-06,"Paramis",70533781.08,102912521.41,-32378740.33
2026-06,"Patagônia",21304.96,1314208.98,-1292904.02
2026-06,"Pátria",62020049.39,310000,61710049.39
2026-06,"Plural",11873004.01,76219189.57,-64346185.56
2026-06,"PNBY",12038834.93,9143794.74,2895040.19
2026-06,"Polígono",9876987.96,480000,9396987.96
2026-06,"Polo",34892080.1,190385693.34,-155493613.24
2026-06,"Porto Asset",463287080.8,662764643.42,-199477562.62
2026-06,"Portofino",174636.53,15041329.97,-14866693.44
2026-06,"Prada",500000,103030.4,396969.6
2026-06,"Previ",0,7300000,-7300000
2026-06,"Principal",720942.54,11373415.47,-10652472.93
2026-06,"Prumo",0,30000,-30000
2026-06,"Quantitas",330000,46200000,-45870000
2026-06,"Rafter",14152722.19,40185514.51,-26032792.32
2026-06,"RB Asset",899000,0,899000
2026-06,"Reach",193413.55,13465.76,179947.79
2026-06,"Regia",2437799398.89,186409561.84,2251389837.05
2026-06,"Rio Bravo",8745135.8,6651582.09,2093553.71
2026-06,"Riza",110712936.42,308282576.85,-197569640.43
2026-06,"Root",76651825.61,83851000,-7199174.39
2026-06,"Rubik",0,0,0
2026-06,"Safra Asset",1836161562.96,2688692761.83,-852531198.87
2026-06,"SAM",3611531488.7,3734447368.89,-122915880.19
2026-06,"San WM",4706000,20098902.39,-15392902.39
