CNPJ,Ref,Media180,NDias
59349634000105,202603,24230210,123
59349634000105,202604,24258626,122
59349634000105,202605,24257642,121
59349634000105,202606,24227177,122
59349634000105,202607,24161944,124
59349634000105,HOJE,24137423,122
59357502000117,202512,51918965,126
59357502000117,202601,52090671,126
59357502000117,202602,51958793,124
59357502000117,202603,51637445,123
59357502000117,202604,51286850,122
59357502000117,202605,50923397,121
59357502000117,202606,49982022,122
59357502000117,202607,49222871,124
59357502000117,HOJE,49132328,121
59410619000117,202512,5921885,126
59410619000117,202601,6334368,126
59410619000117,202602,6658717,124
59410619000117,202603,6876763,123
59410619000117,202604,7003126,122
59410619000117,202605,6986913,121
59410619000117,202606,6968634,122
59410619000117,202607,6952699,124
59410619000117,HOJE,6946369,122
59412238000177,202512,19959485,126
59412238000177,202601,20117185,126
59412238000177,202602,20302194,124
59412238000177,202603,20441193,123
59412238000177,202604,20583285,122
59412238000177,202605,20682282,121
59412238000177,202606,20718534,122
59412238000177,202607,20768353,124
59412238000177,HOJE,20765155,122
59412482000130,202512,10854756,126
59412482000130,202601,10990894,126
59412482000130,202602,11118593,124
59412482000130,202603,11217115,123
59412482000130,202604,11232892,122
59412482000130,202605,11215327,121
59412482000130,202606,11187136,122
59412482000130,202607,11139179,124
59412482000130,HOJE,11127150,122
59412648000118,202512,176399771,126
59412648000118,202601,177960778,126
59412648000118,202602,179454845,124
59412648000118,202603,181274711,123
59412648000118,202604,181780194,122
59412648000118,202605,181852696,121
59412648000118,202606,182199382,122
59412648000118,202607,182422481,124
59412648000118,HOJE,182356867,122
59424781000194,202512,269880008,126
59424781000194,202601,289175358,126
59424781000194,202602,300978780,124
59424781000194,202603,310903155,123
59424781000194,202604,317727635,122
59424781000194,202605,325966844,121
59424781000194,202606,334364176,122
59424781000194,202607,343592450,124
59424781000194,HOJE,344508442,121
59432100000130,202512,86245050,126
59432100000130,202601,77706921,126
59432100000130,202602,66051527,124
59432100000130,202603,49891267,123
59432100000130,202604,37320721,122
59432100000130,202605,25561457,121
59432100000130,202606,15742900,122
59432100000130,202607,9288033,124
59432100000130,HOJE,8815359,122
59452806000163,202512,27230752,126
59452806000163,202601,27567527,126
59452806000163,202602,27881152,124
59452806000163,202603,28185194,123
59452806000163,202604,28367757,122
59452806000163,202605,28554583,121
59452806000163,202606,28779475,122
59452806000163,202607,29012802,124
59452806000163,HOJE,29029566,121
59511583000168,202512,167042631,126
59511583000168,202601,168473433,126
59511583000168,202602,169843885,124
59511583000168,202603,171549108,123
59511583000168,202604,171895438,122
59511583000168,202605,171717615,121
59511583000168,202606,171788155,122
59511583000168,202607,171724936,124
59511583000168,HOJE,171622397,122
59511685000183,202512,86075941,126
59511685000183,202601,87234424,126
59511685000183,202602,88342969,124
59511685000183,202603,87993411,123
59511685000183,202604,87265613,122
59511685000183,202605,86390064,121
59511685000183,202606,85211810,122
59511685000183,202607,83894339,124
59511685000183,HOJE,83631414,122
59511772000130,202512,13127067,126
59511772000130,202601,13174447,126
59511772000130,202602,13213877,124
59511772000130,202603,13218515,123
59511772000130,202604,13257547,122
59511772000130,202605,13255198,121
59511772000130,202606,13193908,122
59511772000130,202607,13088842,124
59511772000130,HOJE,13069354,122
59574097000199,202512,44109058,126
59574097000199,202601,44104777,126
59574097000199,202602,43715377,124
59574097000199,202603,43186928,123
59574097000199,202604,42663318,122
59574097000199,202605,43669551,121
59574097000199,202606,48442619,122
59574097000199,202607,54101833,124
59574097000199,HOJE,54721173,121
59587336000145,202512,58728589,126
59587336000145,202601,68681489,126
59587336000145,202602,80382194,124
59587336000145,202603,94506600,123
59587336000145,202604,105075323,122
59587336000145,202605,111275490,121
59587336000145,202606,112976729,122
59587336000145,202607,111323102,124
59587336000145,HOJE,111103747,121
59591104000160,202512,207961167,126
59591104000160,202601,210918371,126
59591104000160,202602,213715650,124
59591104000160,202603,215427815,123
59591104000160,202604,216294886,122
59591104000160,202605,216684658,121
59591104000160,202606,217126298,122
59591104000160,202607,217545710,124
59591104000160,HOJE,217445669,121
59602591000110,202512,54006566,126
59602591000110,202601,55459249,126
59602591000110,202602,56063424,124
59602591000110,202603,56570147,123
59602591000110,202604,56971119,122
59602591000110,202605,57239116,121
59602591000110,202606,57224033,122
59602591000110,202607,56857858,124
59602591000110,HOJE,56658522,122
59655459000176,202512,34548594,126
59655459000176,202601,35560416,126
59655459000176,202602,36347838,124
59655459000176,202603,36814096,123
59655459000176,202604,36849889,122
59655459000176,202605,35935051,121
59655459000176,202606,35045294,122
59655459000176,202607,34066578,124
59655459000176,HOJE,33911039,122
59655567000149,202512,11256145,126
59655567000149,202601,11499893,126
59655567000149,202602,11872042,124
59655567000149,202603,12470658,123
59655567000149,202604,13099147,122
59655567000149,202605,13705345,121
59655567000149,202606,14271460,122
59655567000149,202607,14424584,116
59655567000149,HOJE,14461524,112
59655691000104,202512,19341230,126
59655691000104,202601,19495482,126
59655691000104,202602,19675649,124
59655691000104,202603,19832350,123
59655691000104,202604,20000666,122
59655691000104,202605,20094738,121
59655691000104,202606,20080213,122
59655691000104,202607,20082482,124
59655691000104,HOJE,20074190,122
59672854000167,202512,188264684,126
59672854000167,202601,189249481,126
59672854000167,202602,189903659,124
59672854000167,202603,190031134,123
59672854000167,202604,189268869,122
59672854000167,202605,188473345,121
59672854000167,202606,188051835,122
59672854000167,202607,187886080,124
59672854000167,HOJE,187844093,122
59714471000104,202512,197275359,126
59714471000104,202601,196425148,126
59714471000104,202602,195329875,124
59714471000104,202603,194220419,123
59714471000104,202604,192883173,122
59714471000104,202605,191229950,121
59714471000104,202606,189864796,122
59714471000104,202607,188959246,124
59714471000104,HOJE,188835089,122
59743618000194,202512,22777477,126
59743618000194,202601,22959796,126
59743618000194,202602,23170565,124
59743618000194,202603,23342715,123
59743618000194,202604,23521105,122
59743618000194,202605,23637547,121
59743618000194,202606,23674238,122
59743618000194,202607,23738124,124
59743618000194,HOJE,23736730,122
59754353000120,202512,78844635,126
59754353000120,202601,68044910,126
59754353000120,202602,60044727,124
59754353000120,202603,50079559,123
59754353000120,202604,41294413,122
59754353000120,202605,31068419,121
59754353000120,202606,21343061,120
59754353000120,202607,15322676,111
59754353000120,HOJE,14559714,107
59755018000146,202512,71884837,111
59755018000146,202601,73873538,126
59755018000146,202602,78426171,124
59755018000146,202603,83854230,123
59755018000146,202604,88533082,122
59755018000146,202605,93378959,121
59755018000146,202606,98250080,122
59755018000146,202607,102910508,123
59755018000146,HOJE,103388639,121
59766036000123,202512,10639707,126
59766036000123,202601,10735051,126
59766036000123,202602,10838808,124
59766036000123,202603,10929018,123
59766036000123,202604,11006704,122
59766036000123,202605,11072703,121
59766036000123,202606,11123392,122
59766036000123,202607,11177885,124
59766036000123,HOJE,11181117,122
59772310000177,202512,79225848,103
59772310000177,202601,80377423,103
59772310000177,202602,81457508,101
59772310000177,202603,82493890,97
59772310000177,202604,83188123,81
59772310000177,202605,83336249,81
59772310000177,202606,83770245,67
59772310000177,202607,84680609,54
59772310000177,HOJE,84753018,50
59785096000193,202512,43355979,126
59785096000193,202601,28172188,126
59785096000193,202602,14923723,124
59785096000193,202603,16831698,123
59785096000193,202604,21406837,122
59785096000193,202605,25988407,121
59785096000193,202606,30514541,122
59785096000193,202607,35795777,124
59785096000193,HOJE,36678957,122
59814123000109,202512,58994784,126
59814123000109,202601,62387291,126
59814123000109,202602,65613525,124
59814123000109,202603,69273072,123
59814123000109,202604,71880202,122
59814123000109,202605,72338473,121
59814123000109,202606,72452756,122
59814123000109,202607,72634946,124
59814123000109,HOJE,72629195,122
59817226000122,202512,19046622,126
59817226000122,202601,19722555,126
59817226000122,202602,20201887,124
59817226000122,202603,20509334,123
59817226000122,202604,20796944,122
59817226000122,202605,21077546,121
59817226000122,202606,21346138,122
59817226000122,202607,21646827,124
59817226000122,HOJE,21676328,121
59817381000149,202512,15407354,126
59817381000149,202601,15648562,126
59817381000149,202602,15783198,124
59817381000149,202603,15886794,123
59817381000149,202604,15982636,122
59817381000149,202605,16045398,121
59817381000149,202606,16056443,122
59817381000149,202607,16073009,124
59817381000149,HOJE,16069051,121
59817462000149,202512,11161468,126
59817462000149,202601,11784712,126
59817462000149,202602,12232607,124
59817462000149,202603,12523749,123
59817462000149,202604,12662236,122
59817462000149,202605,12749251,121
59817462000149,202606,12800144,122
59817462000149,202607,12869300,124
59817462000149,HOJE,12873645,122
59817562000175,202512,26941395,126
59817562000175,202601,29352047,126
59817562000175,202602,31698345,124
59817562000175,202603,32097651,123
59817562000175,202604,32332041,122
59817562000175,202605,32497700,121
59817562000175,202606,32676489,122
59817562000175,202607,33509725,124
59817562000175,HOJE,33563125,121
59817810000188,202512,34054791,126
59817810000188,202601,35672714,126
59817810000188,202602,36899266,124
59817810000188,202603,38016929,123
59817810000188,202604,38622319,122
59817810000188,202605,39052713,121
59817810000188,202606,39502978,122
59817810000188,202607,39982451,124
59817810000188,HOJE,40038135,121
59817983000104,202512,94188924,126
59817983000104,202601,96865694,126
59817983000104,202602,99501994,124
59817983000104,202603,102334083,123
59817983000104,202604,104892106,122
59817983000104,202605,106757145,121
59817983000104,202606,107054805,122
59817983000104,202607,107432807,124
59817983000104,HOJE,107426130,121
59818212000123,202512,35015415,126
59818212000123,202601,39448428,126
59818212000123,202602,42888874,124
59818212000123,202603,45081730,123
59818212000123,202604,46261055,122
59818212000123,202605,47561115,121
59818212000123,202606,48030620,122
59818212000123,202607,48543242,124
59818212000123,HOJE,48597820,122
59818523000192,202512,11243971,126
59818523000192,202601,11543045,126
59818523000192,202602,11832407,124
59818523000192,202603,11947728,123
59818523000192,202604,12022002,122
59818523000192,202605,12082288,121
59818523000192,202606,12135409,122
59818523000192,202607,12197431,124
59818523000192,HOJE,12200692,122
59818611000194,202512,93533801,126
59818611000194,202601,102313633,126
59818611000194,202602,110721503,124
59818611000194,202603,119013428,123
59818611000194,202604,120699695,122
59818611000194,202605,121285214,121
59818611000194,202606,121725594,122
59818611000194,202607,122230180,124
59818611000194,HOJE,122233293,121
59818797000181,202512,32837742,126
59818797000181,202601,33752166,126
59818797000181,202602,34644147,124
59818797000181,202603,35121595,123
59818797000181,202604,35338881,122
59818797000181,202605,35490550,121
59818797000181,202606,35606286,122
59818797000181,202607,35768538,124
59818797000181,HOJE,35772113,121
59818904000171,202512,37399799,126
59818904000171,202601,41686014,126
59818904000171,202602,46416095,124
59818904000171,202603,51397397,123
59818904000171,202604,54834017,122
59818904000171,202605,57259429,121
59818904000171,202606,59294706,122
59818904000171,202607,60555430,124
59818904000171,HOJE,60583481,122
59819194000102,202512,20136946,126
59819194000102,202601,21035705,126
59819194000102,202602,21417795,124
59819194000102,202603,21631054,123
59819194000102,202604,21759239,122
59819194000102,202605,21838247,121
59819194000102,202606,21887904,122
59819194000102,202607,21947371,124
59819194000102,HOJE,21945027,121
59826291000114,202512,19913774,126
59826291000114,202601,20132023,126
59826291000114,202602,20330590,124
59826291000114,202603,20552331,123
59826291000114,202604,20718587,122
59826291000114,202605,20786846,121
59826291000114,202606,20805210,122
59826291000114,202607,20856539,124
59826291000114,HOJE,20857729,121
59870227000130,202512,23924613,126
