Semana,Gestor_Apelido,Captacao,Resgate,Liquido,PL_Medio,Num_Fundos,DataBase
2026-02-16,"Pátria",0,0,0,35825594.73,1,2026-02-20
2026-02-16,"Perfin",0,0,0,645893784.73,5,2026-02-20
2026-02-16,"Persevera",0,0,0,23039602.18,1,2026-02-20
2026-02-16,"Plural",83725254.92,51480360.19,32244894.73,1847024793.26,7,2026-02-20
2026-02-16,"Porto Asset",28501.87,209736.44,-181234.57,94725013.6,2,2026-02-20
2026-02-16,"Portofino",0,0,0,349980350.72,10,2026-02-20
2026-02-16,"Principal",0,0,0,8755918.53,1,2026-02-20
2026-02-16,"Proteus",0,317000,-317000,1164235737.22,1,2026-02-20
2026-02-16,"Rafter",200000,800000,-600000,352814746.16,3,2026-02-20
2026-02-16,"RB Asset",21676000,8726345,12949655,1492894807.25,6,2026-02-20
2026-02-16,"RBR",0,0,0,123149226.3,2,2026-02-20
2026-02-16,"Rio Bravo",30436280.08,523962.1,29912317.98,97009945.59,3,2026-02-20
2026-02-16,"Riza",220000,2481657.59,-2261657.59,721648494.44,4,2026-02-20
2026-02-16,"Root",0,0,0,183695124.93,1,2026-02-20
2026-02-16,"Rubik",0,0,0,53169216.36,1,2026-02-20
2026-02-16,"Safra Asset",136308588.45,72450741.99,63857846.46,18818137596.64,84,2026-02-20
2026-02-16,"SAM",59943692.82,76369723.62,-16426030.8,13467681324.4,9,2026-02-20
2026-02-16,"San Tsy",0,0,0,20510776557.53,2,2026-02-20
2026-02-16,"San WM",9314883.88,11038900,-1724016.12,6800426586.6,140,2026-02-20
2026-02-16,"Scalare",1100000,7000000,-5900000,1842023764.6,3,2026-02-20
2026-02-16,"Seven Pounds",0,0,0,45575131.38,1,2026-02-20
2026-02-16,"Somma",235,31874.59,-31639.59,16740486,1,2026-02-20
2026-02-16,"Sonata",370000,0,370000,100514725.58,1,2026-02-20
2026-02-16,"Sparta",21658999.14,20722479.83,936519.31,10148075905.66,19,2026-02-20
2026-02-16,"SPX",12267088.88,7534644.55,4732444.33,1613978300.01,4,2026-02-20
2026-02-16,"STK",0,0,0,27229255.84,1,2026-02-20
2026-02-16,"Sulamérica",18483216,306304.73,18176911.27,1536188367.12,5,2026-02-20
2026-02-16,"Suno",0,0,0,75003151.51,2,2026-02-20
2026-02-16,"SVN",6857802.76,17424962.96,-10567160.2,303779637.19,1,2026-02-20
2026-02-16,"SWM",3060700.27,0,3060700.27,384312067.51,4,2026-02-20
2026-02-16,"TAG",0,0,0,45462555.54,1,2026-02-20
2026-02-16,"Tenax",4572763.67,608600,3964163.67,359550604.08,1,2026-02-20
2026-02-16,"Tivio",3830.54,3675.69,154.85,319009172.85,5,2026-02-20
2026-02-16,"Tori 21",0,0,0,15076174.27,1,2026-02-20
2026-02-16,"Trígono",3093.48,33000,-29906.52,42744639.77,1,2026-02-20
2026-02-16,"Turim",0,0,0,161819840.06,3,2026-02-20
2026-02-16,"UBS",1781223.48,3238584.16,-1457360.68,7901556990.94,76,2026-02-20
2026-02-16,"Valia",5537,5537,0,95065689.9,1,2026-02-20
2026-02-16,"Valora",3295549.12,1570435.09,1725114.03,699328318.16,2,2026-02-20
2026-02-16,"Vêneto",0,0,0,48883651.32,1,2026-02-20
2026-02-16,"Vinci",32964667.84,1570435.09,31394232.75,2253444625.73,5,2026-02-20
2026-02-16,"Vinland",19914508.67,24310798.84,-4396290.17,5965694890.67,9,2026-02-20
2026-02-16,"WHG",0,0,0,71273734.68,2,2026-02-20
2026-02-16,"XPG",35900198.58,65178323.16,-29278124.58,10761440262.32,45,2026-02-20
2026-02-16,"YVY",0,0,0,189935024.64,1,2026-02-20
2026-02-23,"4UM",0,0,0,75163968.32,1,2026-02-27
2026-02-23,"Absolute",108026790.5,61894294.55,46132495.95,14704682316.02,12,2026-02-27
2026-02-23,"Ace",566300,1000,565300,40784123.72,1,2026-02-27
2026-02-23,"AF Invest",21708.91,0,21708.91,366441575.19,4,2026-02-27
2026-02-23,"Altera",90000,0,90000,86770191.02,3,2026-02-27
2026-02-23,"Andbank",0,0,0,109333338.49,2,2026-02-27
2026-02-23,"ARX",48834737.86,286054096.03,-237219358.17,7782125406.3,9,2026-02-27
2026-02-23,"ASA",170986.61,5351.75,165634.86,103864105.75,3,2026-02-27
2026-02-23,"Asset 1",3360000,0,3360000,132896179.05,2,2026-02-27
2026-02-23,"Atena",1508000,0,1508000,29659964.74,1,2026-02-27
2026-02-23,"Augme",383225.96,2598708.26,-2215482.3,630258073.73,2,2026-02-27
2026-02-23,"AZ Quest",2421657.5,3647074.53,-1225417.03,719613591.37,3,2026-02-27
2026-02-23,"BB Asset",223406733.25,69217825.15,154188908.1,22981927777.59,92,2026-02-27
2026-02-23,"BBM Asset",178753.56,0,178753.56,200042122.29,2,2026-02-27
2026-02-23,"BDR",0,0,0,173350375.64,2,2026-02-27
2026-02-23,"Black Swan",0,0,0,26860359.03,1,2026-02-27
2026-02-23,"Bocaina",281565430,0,281565430,907681518.84,9,2026-02-27
2026-02-23,"BR Partners",0,130000,-130000,721410638.16,14,2026-02-27
2026-02-23,"Brainvest",0,0,0,49455345.01,2,2026-02-27
2026-02-23,"BRAM",99756294.74,117597909.28,-17841614.54,27981375753.65,80,2026-02-27
2026-02-23,"BTG Asset",169022531.45,36231018.18,132791513.27,9163112080.18,13,2026-02-27
2026-02-23,"BTG WM",239368647.7,215159517.95,24209129.75,17702220101.06,219,2026-02-27
2026-02-23,"Butiá",1450,87576.68,-86126.68,15112875.85,1,2026-02-27
2026-02-23,"BV Asset",0,40000000,-40000000,39747543.79,1,2026-02-27
2026-02-23,"Capitânia",5490803.14,20132331.97,-14641528.83,3013813222.88,14,2026-02-27
2026-02-23,"Citrino",0,0,0,73228855.95,1,2026-02-27
2026-02-23,"Daycoval",1019069.62,272832.84,746236.78,281923190.46,4,2026-02-27
2026-02-23,"Daycoval Asset",4000000,10900000,-6900000,99706495.74,1,2026-02-27
2026-02-23,"Douro",0,38601.87,-38601.87,55643979.68,2,2026-02-27
2026-02-23,"Drys",0,0,0,25597204.15,1,2026-02-27
2026-02-23,"EQI",0,1522700.76,-1522700.76,187366725.13,1,2026-02-27
2026-02-23,"Être-Davos",0,0,0,32724503.47,1,2026-02-27
2026-02-23,"Exes",0,0,0,42448188.51,1,2026-02-27
2026-02-23,"FAR",0,59811.25,-59811.25,8879841.83,1,2026-02-27
2026-02-23,"Franklin Templeton",0,0,0,256639730.61,1,2026-02-27
2026-02-23,"G5",5852408.28,1804497.77,4047910.51,2191719868.42,46,2026-02-27
2026-02-23,"Galapagos",25000,97745.07,-72745.07,144351345,2,2026-02-27
2026-02-23,"Galt",0,0,0,169906302.32,2,2026-02-27
2026-02-23,"GV Atacama",0,0,0,15463678.94,1,2026-02-27
2026-02-23,"Heritage",250000,0,250000,85197785.27,1,2026-02-27
2026-02-23,"IAM",366868039.74,172764078.41,194103961.33,88319101898.73,310,2026-02-27
2026-02-23,"Ibuina",50102344.14,16792195.29,33310148.85,2386106589.94,2,2026-02-27
2026-02-23,"Icatu",45605095.19,13234652.3,32370442.89,5436574409.77,15,2026-02-27
2026-02-23,"Inter",17719268,11101977.36,6617290.64,1262140812.58,5,2026-02-27
2026-02-23,"Iridium",324078.42,44547.97,279530.45,153553220.47,2,2026-02-27
2026-02-23,"ITAU Tsy",0,0,0,19498913282.64,2,2026-02-27
2026-02-23,"Jera",0,0,0,42626969.9,1,2026-02-27
2026-02-23,"JGP",31947046.39,30951056.5,995989.89,4008158714.75,9,2026-02-27
2026-02-23,"Jive",0,0,0,447852591.24,1,2026-02-27
2026-02-23,"Journey",149547.01,552358.46,-402811.45,135507096.63,10,2026-02-27
2026-02-23,"Kinea",9097231.11,2624315.93,6472915.18,14642514225.94,189,2026-02-27
2026-02-23,"Lakewood",41157821.72,0,41157821.72,122846506.5,2,2026-02-27
2026-02-23,"Legacy",200597857.83,38153204.06,162444653.77,4582962035.75,9,2026-02-27
2026-02-23,"MAG",1000,0,1000,18265791.63,1,2026-02-27
2026-02-23,"Maud",610000,0,610000,65987497.34,1,2026-02-27
2026-02-23,"Mirabaud",35000,0,35000,36437151.97,1,2026-02-27
2026-02-23,"MMZR",0,0,0,10264702.19,1,2026-02-27
2026-02-23,"Monte Azul",0,0,0,23977945.53,1,2026-02-27
2026-02-23,"Monte Bravo",0,0,0,56939907.81,2,2026-02-27
2026-02-23,"Navi",0,0,0,10425387.56,1,2026-02-27
2026-02-23,"Newave",8432.65,0,8432.65,49384644.02,1,2026-02-27
2026-02-23,"Nikos",4895851.31,4373167.45,522683.86,289810615.17,3,2026-02-27
2026-02-23,"Novus",8750000,0,8750000,194946906.03,1,2026-02-27
2026-02-23,"Nu Asset",0,0,0,64274607.25,1,2026-02-27
2026-02-23,"Occam",26914183.12,4413161.03,22501022.09,1848203187.2,5,2026-02-27
2026-02-23,"Opportunity",0,0,0,26190838.39,1,2026-02-27
2026-02-23,"Oriz",9100000,320000,8780000,316891449.05,13,2026-02-27
2026-02-23,"Paramis",0,0,0,166718039.75,2,2026-02-27
2026-02-23,"Pátria",0,20000,-20000,36113054.11,1,2026-02-27
2026-02-23,"Perfin",0,0,0,650074644.75,5,2026-02-27
2026-02-23,"Persevera",0,0,0,23106386.79,1,2026-02-27
2026-02-23,"Plural",57151074.33,40356054.78,16795019.55,1868276740.73,7,2026-02-27
2026-02-23,"Porto Asset",334761.99,24754.14,310007.85,94987644.73,2,2026-02-27
2026-02-23,"Portofino",0,0,0,352106852.19,10,2026-02-27
2026-02-23,"Principal",0,0,0,8801704.44,1,2026-02-27
2026-02-23,"Proteus",789807.65,170000,619807.65,1169678091.9,1,2026-02-27
2026-02-23,"Rafter",104824.81,0,104824.81,353847490.97,3,2026-02-27
2026-02-23,"RB Asset",10360000,11078000,-718000,1503158933.63,6,2026-02-27
2026-02-23,"RBR",0,0,0,124066288.14,2,2026-02-27
2026-02-23,"Rio Bravo",121889.94,1731367.93,-1609477.99,116533451.71,3,2026-02-27
2026-02-23,"Riza",1010072.04,4709940.63,-3699868.59,722213189.72,4,2026-02-27
2026-02-23,"Root",0,0,0,184848205.66,1,2026-02-27
2026-02-23,"Rubik",0,0,0,53413757.82,1,2026-02-27
2026-02-23,"Safra Asset",298758717.05,104894041.6,193864675.45,18985413518.63,84,2026-02-27
2026-02-23,"SAM",49869786.24,43072300,6797486.24,13511961943.23,9,2026-02-27
2026-02-23,"San Tsy",0,0,0,20553306878.46,2,2026-02-27
2026-02-23,"San WM",11787224.81,50226070.96,-38438846.15,6806743195.45,140,2026-02-27
2026-02-23,"Scalare",1065000,9360000,-8295000,1846712949.66,3,2026-02-27
2026-02-23,"Seven Pounds",0,0,0,45452591.85,1,2026-02-27
2026-02-23,"Somma",141000,10831.94,130168.06,16777724.37,1,2026-02-27
2026-02-23,"Sonata",5000000,0,5000000,105982941.38,1,2026-02-27
2026-02-23,"Sparta",428772093.45,19350442.53,409421650.92,10407862499.66,19,2026-02-27
2026-02-23,"SPX",27123729.4,15549217.52,11574511.88,1627722451.92,4,2026-02-27
2026-02-23,"STK",0,0,0,27350234.53,1,2026-02-27
2026-02-23,"Sulamérica",12202387.17,1385079.02,10817308.15,1551285767.2,5,2026-02-27
2026-02-23,"Suno",100000,1037000,-937000,74474214.58,2,2026-02-27
2026-02-23,"SVN",22147734.63,7305230.42,14842504.21,310734940.53,1,2026-02-27
2026-02-23,"SWM",13665260.1,155480.4,13509779.7,391369327.33,4,2026-02-27
2026-02-23,"TAG",0,0,0,45824672.34,1,2026-02-27
2026-02-23,"Tenax",9318953,2621441.99,6697511.01,363991487.29,1,2026-02-27
2026-02-23,"Tivio",3365.4,5946.85,-2581.45,320314529.6,5,2026-02-27
2026-02-23,"Tori 21",0,0,0,15234934.89,1,2026-02-27
2026-02-23,"Trígono",0,35000,-35000,42913643.6,1,2026-02-27
2026-02-23,"Turim",0,0,0,162848816.05,3,2026-02-27
2026-02-23,"UBS",3250407,39286866.97,-36036459.97,7922842738.48,77,2026-02-27
2026-02-23,"Valia",880017.51,880017.51,0,95684378.44,1,2026-02-27
2026-02-23,"Valora",0,3351128.66,-3351128.66,699253867.83,2,2026-02-27
2026-02-23,"Vêneto",0,4000000,-4000000,46392550.79,1,2026-02-27
2026-02-23,"Vinci",26887985.51,3351128.66,23536856.85,2312814199.43,5,2026-02-27
2026-02-23,"Vinland",29429066.26,18551899.84,10877166.42,5972102951.25,9,2026-02-27
2026-02-23,"WHG",0,1800000,-1800000,70662203.3,2,2026-02-27
2026-02-23,"XPG",62334476.96,33579577.42,28754899.54,10814210528.1,45,2026-02-27
2026-02-23,"YVY",0,0,0,190680168.82,1,2026-02-27
2026-03-02,"4UM",0,0,0,75066139.48,1,2026-03-06
2026-03-02,"Absolute",138010738.55,187980931.36,-49970192.81,14739568297.19,12,2026-03-06
2026-03-02,"Ace",496000,22000,474000,41195763.52,1,2026-03-06
2026-03-02,"AF Invest",0,0,0,366906037.52,4,2026-03-06
2026-03-02,"Altera",0,0,0,86888066.53,3,2026-03-06
2026-03-02,"Andbank",0,0,0,109196012.57,2,2026-03-06
2026-03-02,"ARX",57956188.98,441115470.4,-383159281.42,7515393327.92,9,2026-03-06
2026-03-02,"ASA",140000,0,140000,103980590.68,3,2026-03-06
2026-03-02,"Asset 1",2510000,580000,1930000,135493587.44,2,2026-03-06
2026-03-02,"Atena",13500,0,13500,30772473.35,1,2026-03-06
2026-03-02,"Augme",17098518.58,1744283.66,15354234.92,632447826.82,2,2026-03-06
2026-03-02,"AZ Quest",1914764.54,5067756.8,-3152992.26,585759030.22,2,2026-03-06
2026-03-02,"BB Asset",280131961.16,88436916.36,191695044.8,23184513416.11,93,2026-03-06
2026-03-02,"BBM Asset",5000,0,5000,200289839.66,2,2026-03-06
2026-03-02,"BDR",0,0,0,173200460.59,2,2026-03-06
2026-03-02,"Black Swan",0,11214.94,-11214.94,26908470.22,1,2026-03-06
2026-03-02,"Bocaina",159728643.6,6840000,152888643.6,970645552.08,9,2026-03-06
2026-03-02,"BR Partners",0,0,0,720288330.18,14,2026-03-06
2026-03-02,"Brainvest",0,0,0,49296461.97,2,2026-03-06
2026-03-02,"BRAM",535348108.32,71933421.34,463414686.98,28380454608.81,81,2026-03-06
2026-03-02,"BTG Asset",189724334.59,61224755.23,128499579.36,9299444276.24,13,2026-03-06
2026-03-02,"BTG WM",253982576,320692537.37,-66709961.37,17655566278.28,219,2026-03-06
2026-03-02,"Butiá",500,55626.12,-55126.12,15011427.78,1,2026-03-06
2026-03-02,"BV Asset",0,0,0,39857837.91,1,2026-03-06
2026-03-02,"Capitânia",13426697.01,4053556.76,9373140.25,2993810268.35,14,2026-03-06
2026-03-02,"Citrino",0,0,0,72869935.19,1,2026-03-06
2026-03-02,"Daycoval",2015028.15,386901.43,1628126.72,283690814.95,4,2026-03-06
2026-03-02,"Daycoval Asset",0,0,0,97408896.55,1,2026-03-06
2026-03-02,"Douro",0,4500000,-4500000,52297587.6,2,2026-03-06
2026-03-02,"Drys",0,300000,-300000,25313523.22,1,2026-03-06
2026-03-02,"EQI",0,2490279.89,-2490279.89,185016484.68,1,2026-03-06
2026-03-02,"Être-Davos",0,0,0,32597293.15,1,2026-03-06
2026-03-02,"Exes",0,0,0,42271100.05,1,2026-03-06
2026-03-02,"FAR",20000,0,20000,8838856.98,1,2026-03-06
2026-03-02,"Franklin Templeton",0,0,0,257147929.39,1,2026-03-06
2026-03-02,"G5",8078000,12278213.2,-4200213.2,2183743754.64,46,2026-03-06
2026-03-02,"Galapagos",420000,144537.54,275462.46,144333794.44,2,2026-03-06
2026-03-02,"Galt",0,50000,-50000,170013563.7,2,2026-03-06
2026-03-02,"GV Atacama",0,0,0,15491270.8,1,2026-03-06
2026-03-02,"Heritage",0,1000000,-1000000,84952110.25,1,2026-03-06
2026-03-02,"IAM",410856330.97,185351540.51,225504790.46,88553567135.66,314,2026-03-06
2026-03-02,"Ibuina",46561061.41,65679579.3,-19118517.89,2388487050.07,2,2026-03-06
2026-03-02,"Icatu",58382909.77,2285648.97,56097260.8,5490502286.03,15,2026-03-06
2026-03-02,"Inter",13276900.69,6218287.17,7058613.52,1268268348.65,5,2026-03-06
2026-03-02,"Iridium",403812.21,121326.86,282485.35,153869626.86,2,2026-03-06
2026-03-02,"ITAU Tsy",0,0,0,19538195503.08,2,2026-03-06
2026-03-02,"Jera",0,0,0,42462620.7,1,2026-03-06
2026-03-02,"JGP",31574643.76,19964604.62,11610039.14,4022002857.88,9,2026-03-06
2026-03-02,"Jive",0,0,0,449410168.7,1,2026-03-06
2026-03-02,"Journey",198924.67,397488.88,-198564.21,135349699.58,10,2026-03-06
2026-03-02,"Kinea",21943658,21244212.09,699445.91,14589805038.02,189,2026-03-06
2026-03-02,"Lakewood",0,0,0,138586959.42,2,2026-03-06
2026-03-02,"Legacy",141831416.61,34361902.22,107469514.39,4729836009.91,9,2026-03-06
2026-03-02,"MAG",0,0,0,18256471.94,1,2026-03-06
2026-03-02,"Maud",0,0,0,66435048.23,1,2026-03-06
2026-03-02,"Mirabaud",13000,0,13000,36480014.25,1,2026-03-06
2026-03-02,"MMZR",0,0,0,10263101.36,1,2026-03-06
2026-03-02,"Monte Azul",0,800000,-800000,23806675.31,1,2026-03-06
2026-03-02,"Monte Bravo",0,0,0,56813327.46,2,2026-03-06
2026-03-02,"Navi",0,0,0,10370716.05,1,2026-03-06
2026-03-02,"Newave",0,0,0,49312106.62,1,2026-03-06
2026-03-02,"Nikos",4839198.81,4572183.19,267015.62,290436743.81,3,2026-03-06
2026-03-02,"Novus",4640000,0,4640000,200855818.29,1,2026-03-06
2026-03-02,"Nu Asset",0,0,0,64024098.8,1,2026-03-06
2026-03-02,"Occam",34122630.23,10094091.82,24028538.41,1867877899.31,5,2026-03-06
2026-03-02,"Opportunity",0,0,0,26072749.83,1,2026-03-06
2026-03-02,"Oriz",13710000,0,13710000,322122531.82,13,2026-03-06
2026-03-02,"Paramis",0,120000,-120000,166679718.73,2,2026-03-06
2026-03-02,"Pátria",0,30000,-30000,35992912.61,1,2026-03-06
2026-03-02,"Perfin",0,0,0,649132347.66,5,2026-03-06
2026-03-02,"Persevera",0,0,0,23170339.99,1,2026-03-06
2026-03-02,"Plural",45748611.52,4224468.98,41524142.54,1915474218.6,7,2026-03-06
2026-03-02,"Porto Asset",75958.67,165334.17,-89375.5,95158492.31,2,2026-03-06
2026-03-02,"Portofino",0,0,0,351358543.82,10,2026-03-06
2026-03-02,"Principal",0,0,0,8778567.06,1,2026-03-06
2026-03-02,"Proteus",2250000,241000,2009000,1168303952.49,1,2026-03-06
2026-03-02,"Rafter",867099.77,0,867099.77,354505604.55,3,2026-03-06
2026-03-02,"RB Asset",18807000,18923000,-116000,1503366939.68,6,2026-03-06
2026-03-02,"RBR",0,0,0,123811039.73,2,2026-03-06
2026-03-02,"Rio Bravo",28102390.35,23553.14,28078837.21,132841056.99,3,2026-03-06
2026-03-02,"Riza",9760340.2,2936840.24,6823499.96,722037610.15,4,2026-03-06
2026-03-02,"Root",0,0,0,184465330,1,2026-03-06
2026-03-02,"Rubik",0,0,0,53385909.66,1,2026-03-06
2026-03-02,"Safra Asset",379114076.86,567904492.06,-188790415.2,19017286645.77,84,2026-03-06
2026-03-02,"SAM",59243965.88,73040300,-13796334.12,13533063227.38,9,2026-03-06
2026-03-02,"San Tsy",0,0,0,20615676037.73,2,2026-03-06
2026-03-02,"San WM",5499745.9,19439400,-13939654.1,6786281385.52,140,2026-03-06
2026-03-02,"Scalare",6070000,0,6070000,1842250638.52,3,2026-03-06
2026-03-02,"Seven Pounds",0,0,0,45297875.11,1,2026-03-06
2026-03-02,"Somma",1023.9,1654.23,-630.33,16916741.06,1,2026-03-06
2026-03-02,"Sonata",0,0,0,105953022.86,1,2026-03-06
2026-03-02,"Sparta",31583499.49,17673474.11,13910025.38,10545604060.1,19,2026-03-06
2026-03-02,"SPX",18966262.59,6332623.67,12633638.92,1641677154.09,4,2026-03-06
2026-03-02,"STK",0,0,0,27336843.19,1,2026-03-06
2026-03-02,"Sulamérica",16809230.01,17654483.18,-845253.17,1556094203.55,5,2026-03-06
2026-03-02,"Suno",0,950000,-950000,73741644.56,2,2026-03-06
2026-03-02,"SVN",8006785.14,824967.69,7181817.45,316384545.53,1,2026-03-06
2026-03-02,"SWM",89278441.49,144796.84,89133644.65,449385676.77,4,2026-03-06
2026-03-02,"TAG",0,0,0,45687343.45,1,2026-03-06
2026-03-02,"Tenax",4833649.9,1674569.32,3159080.58,370994112.1,1,2026-03-06
2026-03-02,"Tivio",501000,496554.36,4445.64,320492329.55,5,2026-03-06
2026-03-02,"Tori 21",0,0,0,15149764.09,1,2026-03-06
2026-03-02,"Trígono",4365.07,26000,-21634.93,42791577.6,1,2026-03-06
2026-03-02,"Turim",0,0,0,162409812.39,3,2026-03-06
2026-03-02,"UBS",10595515.32,30763538,-20168022.68,7907560488.55,77,2026-03-06
2026-03-02,"Valia",150741.62,148964.05,1777.57,95755658.11,1,2026-03-06
2026-03-02,"Valora",173000,2257428.75,-2084428.75,696769816.04,2,2026-03-06
2026-03-02,"Vêneto",0,2000000,-2000000,43426503.29,1,2026-03-06
2026-03-02,"Vinci",5000000,12407428.75,-7407428.75,2311293871.04,5,2026-03-06
2026-03-02,"Vinland",17713001.83,17561222.36,151779.47,5956942123.47,9,2026-03-06
2026-03-02,"WHG",0,0,0,69741171,2,2026-03-06
2026-03-02,"XPG",452067768.94,123360975.63,328706793.31,11023243051.14,45,2026-03-06
2026-03-02,"YVY",0,1960688.1,-1960688.1,189126750.16,1,2026-03-06
2026-03-09,"4UM",0,0,0,74712298.7,1,2026-03-13
2026-03-09,"Absolute",117438723.07,119220357.14,-1781634.07,14729452551.91,12,2026-03-13
2026-03-09,"Ace",11800,1065831.34,-1054031.34,40540836.58,1,2026-03-13
2026-03-09,"AF Invest",0,0,0,366831165.61,4,2026-03-13
2026-03-09,"Altera",0,0,0,86846147.58,3,2026-03-13
2026-03-09,"Andbank",0,0,0,108781011.02,2,2026-03-13
2026-03-09,"ARX",56037723.77,444041558.79,-388003835.02,7135832048.8,9,2026-03-13
2026-03-09,"ASA",223905.27,491382.07,-267476.8,103237609.6,3,2026-03-13
2026-03-09,"Asset 1",6823000,4200000,2623000,137831348.4,2,2026-03-13
2026-03-09,"Atena",20000,0,20000,30573144.85,1,2026-03-13
2026-03-09,"Augme",2645398.59,4160020.53,-1514621.94,644423089.66,2,2026-03-13
2026-03-09,"AZ Quest",1960262.67,1761271.41,198991.26,713266868.33,3,2026-03-13
2026-03-09,"BB Asset",170852039.17,95419749.03,75432290.14,23349266003.71,97,2026-03-13
2026-03-09,"BBM Asset",521561.36,0,521561.36,200610461.31,2,2026-03-13
2026-03-09,"BDR",0,0,0,172675822,2,2026-03-13
2026-03-09,"Black Swan",0,65862.7,-65862.7,26903503.54,1,2026-03-13
2026-03-09,"Bocaina",10692591,147000,10545591,1067112350.67,9,2026-03-13
2026-03-09,"BR Partners",0,0,0,717093727.39,14,2026-03-13
2026-03-09,"Brainvest",0,0,0,48946805.31,2,2026-03-13
2026-03-09,"BRAM",1098524890.56,60914536.99,1037610353.57,29040232988.84,83,2026-03-13
2026-03-09,"BTG Asset",101192150.33,65989777.94,35202372.39,9346569011.74,13,2026-03-13
2026-03-09,"BTG WM",133872215.24,122732585.06,11139630.18,17528791812.61,219,2026-03-13
2026-03-09,"Butiá",3061.87,24553.07,-21491.2,14930921.04,1,2026-03-13
2026-03-09,"BV Asset",0,0,0,40041967.12,1,2026-03-13
2026-03-09,"Capitânia",4064435.07,3089996.63,974438.44,2987729565.1,14,2026-03-13
2026-03-09,"Citrino",0,0,0,72305668.04,1,2026-03-13
2026-03-09,"Daycoval",671261.1,61215.06,610046.04,284326985.73,4,2026-03-13
2026-03-09,"Daycoval Asset",0,0,0,97726826.35,1,2026-03-13
2026-03-09,"Douro",0,3149000,-3149000,47720819.27,2,2026-03-13
2026-03-09,"Drys",0,0,0,25241346.29,1,2026-03-13
2026-03-09,"EQI",0,1992257.9,-1992257.9,183675894.29,1,2026-03-13
2026-03-09,"Être-Davos",0,0,0,32477878.58,1,2026-03-13
2026-03-09,"Exes",0,0,0,42021272.47,1,2026-03-13
2026-03-09,"FAR",10000,0,10000,8809846.74,1,2026-03-13
2026-03-09,"Franklin Templeton",0,5750000,-5750000,251459396.41,1,2026-03-13
2026-03-09,"G5",4852614.18,12746500.96,-7893886.78,2177206372.12,46,2026-03-13
2026-03-09,"Galapagos",9000,0,9000,143450188.7,2,2026-03-13
2026-03-09,"Galt",0,0,0,169845188.5,2,2026-03-13
2026-03-09,"GV Atacama",0,0,0,15437171.51,1,2026-03-13
2026-03-09,"Heritage",0,5866000,-5866000,81333498.23,1,2026-03-13
2026-03-09,"IAM",296888840.99,187714887.28,109173953.71,88669675850.6,314,2026-03-13
2026-03-09,"Ibuina",34106000.72,37626546.8,-3520546.08,2380583646.36,2,2026-03-13
2026-03-09,"Icatu",33687757.48,3925863.97,29761893.51,5533716352.03,15,2026-03-13
2026-03-09,"Inter",11563142.19,9434269.75,2128872.44,1271474306.07,5,2026-03-13
2026-03-09,"Iridium",384752.2,5129251.98,-4744499.78,151828727.96,2,2026-03-13
2026-03-09,"ITAU Tsy",0,223067020.08,-223067020.08,19524667892.85,2,2026-03-13
2026-03-09,"Jera",0,8000000,-8000000,38960051.04,1,2026-03-13
2026-03-09,"JGP",36707916.5,11025205.34,25682711.16,4043570009.65,9,2026-03-13
2026-03-09,"Jive",0,5000000,-5000000,445568945.51,1,2026-03-13
2026-03-09,"Journey",359571.03,217572.8,141998.23,135467783.99,10,2026-03-13
2026-03-09,"Kinea",12003938.18,17158519.22,-5154581.04,14485668363.37,189,2026-03-13
2026-03-09,"Lakewood",30000,0,30000,137063659.67,2,2026-03-13
2026-03-09,"Legacy",63130235.12,29855584.59,33274650.53,4751155234.43,9,2026-03-13
2026-03-09,"MAG",300000,1202.02,298797.98,18444333.17,1,2026-03-13
2026-03-09,"Maud",0,16598.73,-16598.73,66328929.85,1,2026-03-13
2026-03-09,"Mirabaud",0,0,0,36359086.12,1,2026-03-13
2026-03-09,"MMZR",0,0,0,10217841.21,1,2026-03-13
2026-03-09,"Monte Azul",0,0,0,23079982,1,2026-03-13
2026-03-09,"Monte Bravo",0,0,0,56505416.44,2,2026-03-13
2026-03-09,"Navi",0,0,0,10306325.21,1,2026-03-13
2026-03-09,"Newave",0,0,0,49082102.03,1,2026-03-13
2026-03-09,"Nikos",3878476.51,2780352.19,1098124.32,291435528.97,3,2026-03-13
2026-03-09,"Novus",5270000,0,5270000,202721042.47,1,2026-03-13
2026-03-09,"Nu Asset",0,1300000,-1300000,62227161.86,1,2026-03-13
2026-03-09,"Occam",22108887.65,6903761.99,15205125.66,1888140436.41,5,2026-03-13
2026-03-09,"Opportunity",0,0,0,25835151.46,1,2026-03-13
2026-03-09,"Oriz",20500000,459000,20041000,348491774.1,13,2026-03-13
2026-03-09,"Paramis",0,1430000,-1430000,165509261.34,2,2026-03-13
2026-03-09,"Pátria",0,368032.5,-368032.5,35638351.03,1,2026-03-13
2026-03-09,"Perfin",0,0,0,645184106.04,5,2026-03-13
2026-03-09,"Persevera",0,0,0,23210028.51,1,2026-03-13
2026-03-09,"Plural",41026349.73,6430987.83,34595361.9,1950383224.36,7,2026-03-13
2026-03-09,"Porto Asset",29552.61,45983.68,-16431.07,95132950.66,2,2026-03-13
2026-03-09,"Portofino",0,0,0,349413916.34,10,2026-03-13
2026-03-09,"Principal",0,0,0,8729032.22,1,2026-03-13
2026-03-09,"Proteus",214717.68,240000,-25282.32,1165879397.1,1,2026-03-13
2026-03-09,"Rafter",769768.07,0,769768.07,354991842.2,3,2026-03-13
