CD_ATIVO,GESTOR,VL_ALOCADO
"CAEC23","Capitânia",3768587.95
"ISAEB8","ARX",115950916.08
"TFLEA3","Sparta",3677617.06
"EKTT11","ITAU Tsy",294445342.75
"ENGIB1","(fundo nao cadastrado)",219228821.13
"RDORB9","ARX",13827461.21
"CEROB4","Asset 1",1605838.89
"HVSP11","Galt",10141.83
"RECV13","BB Asset",152699016.52
"RDORC9","ARX",33930320.84
"NTSD17","San WM",10318346.76
"MSGT23","BR Partners",293376.66
"NTSD26","Vinci",9816379.66
"RENTA5","Vinland",4320516.36
"CLCD26","Scalare",22538762.5
"CSANC2","BRAM",86308755.76
"SRTI11","UBS",863853.01
"EQSP11","(fundo nao cadastrado)",339173.09
"CGOS28","EQI",6275527.81
"LNDV11","(fundo nao cadastrado)",833980.87
"NTSD18","IAM",222334015.28
"AEGP17","BNP",10246833
"ELET23","SWM",621696.64
"CRMG15","Inter",10418060.45
"CPLD26","Nikos",19485.08
"ENGIB6","Tivio",8765209.53
"YDUQ17","Tivio",20760796.12
"MVLV26","(fundo nao cadastrado)",59208.88
"CPLD37","Oriz",975877.89
"EGIE29","UBS",3999576.63
"GASC23","AF Invest",846874.01
"CEEBA6","IAM",35784076.14
"CRMG15","ITAU Tsy",142473916.49
"GASC28","Citrino",1119646.52
"ISAEB8","Sparta",12622890.39
"PASS13","MAG",12120034.75
"RBRAJ7","Capitânia",18623.52
"ITPE13","Ibuina",6579817.97
"ITPE12","Scalare",1686386.64
"CGOS34","Proteus",8475222.49
"SMFT19","Paramis",1042964.77
"ENEV18","SAM",16371120.57
"RDORC9","BRAM",43977543.7
"CAJS11","BTG WM",5256082.99
"ENGIB4","ARX",575659.1
"SBSPB1","Kadima",54104.83
"RBRAE6","Tivio",10537847.46
"IOCHA3","Franklin Templeton",26429412.4
"STBP15","SAM",21149140.78
"BTGH18","San WM",3126724.57
"CGOS17","Brainvest",814487.75
"CTGE11","Sparta",7024399.56
"ISAED1","Brainvest",348827.36
"RDSM12","Daycoval",2134205.49
"SBSPE7","BB Asset",326049701.88
"VVRT11","(fundo nao cadastrado)",66053395.84
"PALFA8","Porto Asset",24755726.48
"VBBR18","SAM",34542870.98
"ATMP37","Sulamérica",3965609.37
"CCROB6","Absolute",11747603.29
"ASCP23","Brainvest",8623.62
"CMIN22","Rio Bravo",233419.65
"COMR14","Scalare",13848977.85
"ANHBA6","Franklin Templeton",50520186.25
"CEAB22","Quantitas",11797960.15
"CESE32","BB Asset",24193680.37
"HGLB23","Root",18205829.33
"TPER31","BRZ",432195.86
"ELET24","Brave",1043332.49
"HBSA12","(fundo nao cadastrado)",50660193.84
"ERDVC4","G5",103651.48
"VIXL14","AF Invest",3158530.22
"OPCT17","AMW",5065112.94
"BKBR19","BTG Asset",58624175.34
"ENGIC4","Occam",60308415.79
"SBSPB1","Wise",1041262.71
"GASC28","Paramis",559823.25
"NEOE16","BRAM",6684401.66
"ETBA12","Kinea",1567016.68
"VAMO14","Wise",5468771.92
"TAEEA4","Galapagos",395474.4
"BHSA11","IAM",10973352.93
"QYAN11","Occam",54144376.21
"CPLD37","BB Asset",7405737.25
"RDORC3","Absolute",46156079.04
"CMGTB1","ARX",77530168.97
"ISAEA8","Rafter",3713033.34
"SBSPC1","MAG",1551471.66
"CMGD28","Galapagos",215873.38
"HLXS12","IAM",46498275.42
"EKTRB3","SAM",6698864.38
"VERTA2","Monte Bravo",8995956.57
"AALM12","(fundo nao cadastrado)",3512470.35
"AEGPA9","Capri",650928.06
"ENEV39","Absolute",299965.86
"FLRYB0","SAM",6220499.49
"VALEC0","UBS",15192262.02
"UNEG11","Vêneto",737475.06
"BTEL23","San WM",691263.95
"NTEN11","Paramis",1118066.87
"TIET39","Tenax",1171185.23
"TAEEA9","Kinea",32183769.77
"ITSA18","SAM",151929552.78
"GASC17","Paramis",3721159.97
"ASCP13","Galapagos",207818.51
"RDORC9","Franklin Templeton",8205128.35
"ORIG12","Oriz",1036796.07
"CPLD37","BRAM",14076369.82
"SBSPE3","Rafter",3660097.6
"AEGPB5","ASA",2216378.74
"RAIZ13","RB Asset",1312510.65
"CMGD27","Rafter",777774.16
"ENAT13","XPG",2177291.65
"ORIG22","Paramis",411722.34
"MRSAC2","BB Asset",127082573.6
"CSANA2","Tivio",208634
"PALFB3","UBS",1706869.33
"CMGDA1","SVN",20005724.52
"MRSAB2","Oriz",891877.04
"HZTC14","RB Asset",2007829.93
"EKTT11","Occam",4238835.16
"UQFN15","Kadima",80920.84
"CPGT17","Porto Asset",1037080.3
"MRSAB2","Vinland",23099615.26
"CGMG18","XPG",16990438.22
"ACRC11","ITAU Tsy",227372807.31
"TRPLB4","EQI",5685409.43
"VAMO34","Funcef",134855586.89
"UNDAC3","Asset 1",1003944.9
"USNA13","Vinci",5182576.17
"CPLD15","(fundo nao cadastrado)",19170937.35
"WNTY12","(fundo nao cadastrado)",23778538.7
"SBSPC3","VLGI",525660.95
"SUMI19","IAM",17670635.45
"TPER4B","BRZ",789.76
"ENAT13","BTG Asset",7869212.98
"SBSPE3","Nikos",73201.95
"APPSB2","Sulamérica",30035725.6
"MVLV19","BRAM",18180.87
"CTNSA3","San Tsy",83250810.16
"AGPB12","SAM",16372775.71
"EKTR19","SAM",7597866.01
"GSHC17","Kinea",36317751.42
"BARU11","(fundo nao cadastrado)",5909228.45
"CART13","ASA",2611689.63
"TCBC18","BB Asset",167599564
"CESPA3","San WM",62748188.82
"CBAN12","Paramis",1445.79
"SFCL31","IAM",1901819.91
"CGOSA1","Bocaina",4996929.27
"RESA14","Vinland",593791.11
"RESA15","Porto Asset",501997.39
"MRSAB3","TAG",669099.3
"ELET32","AMW",6983118.84
"MULPA0","Plural",14979864.21
"SBSPC4","(fundo nao cadastrado)",473911.5
"AGAU13","(fundo nao cadastrado)",26036365.75
"CMGD27","Daycoval",177088.9
"CEEBB4","SAM",20563815.33
"EGIEA0","Nikos",279211.15
"CGASB1","XPG",4265382.23
"CEPEC2","BB Asset",9056601.8
"SVEA15","Iridium",15727522.59
"ELTN37","Galt",1071489.14
"STBP45","Porto Asset",547220.58
"VERTA2","Galt",715111.95
"CMGD18","Quantitas",15950548.94
"VERT18","AF Invest",538040.05
"SUZBB1","Principal",5246913.74
"UNEG11","Pátria",3881822.09
"CGOS18","Vinci",3130207.05
"AEGPA4","XPG",89964084.78
"RENTD9","Tagus",1024241.95
"RBRAI7","Verde",934913.58
"RUMOB5","G5",317377.3
"ARTRB8","Vinci",2665444.74
"BCPSA7","ASA",1818018.85
"TAEEA5","Riza",380878.52
"OPCT16","JGP",32372977.19
"ERDVC4","Portofino",1003434.56
"EBENB1","(fundo nao cadastrado)",612825705.86
"OMGE41","RB Asset",5921702.45
"CCROB6","Monte Bravo",776929.3
"CART13","Scalare",1626370.35
"CEROA4","San WM",10062844.39
"LORTA7","UBS",3825789.04
"UQFN15","Paramis",8435997.73
"CAEC22","BRAM",48746833.46
"ENEV32","BDR",1902201.04
"AURE13","Wise",2195465.3
"ALUP18","UBS",106548933.28
"ENAT24","UBS",8902805.2
"CPTE12","XPG",16757251.8
"HVSP11","Portofino",2378259.12
"PEAG13","IAM",208882810.22
"ESCEA6","BB Asset",87432722.64
"MRFGA7","(fundo nao cadastrado)",58385678.41
"PASS12","(fundo nao cadastrado)",18715556.53
"AALR13","(fundo nao cadastrado)",7763592.69
"BRMLA1","JGP",5045547.59
"VERT15","Regia",8773945.49
"ECOV17","CEF Asset",53880119.94
"CSAN24","JGP",68951994.34
"TIMS12","Trígono",25315.07
"MJMA41","Chromo",5516659.43
"CAAT11","(fundo nao cadastrado)",4420129.5
"CSANB0","Polo",1255353.91
"ASEC11","(fundo nao cadastrado)",25574141.43
"EQMAA0","SAM",36837235.12
"ORVR16","(fundo nao cadastrado)",49411.59
"LGTE27","ITAU Tsy",52175685.21
"SAPRA2","ASA",115011.27
"CSRNA0","Valora",1385494.8
"SUZBB1","BRAM",84443448.18
"CMGDB4","Vêneto",21716.17
"SAELA6","IAM",39260934.78
"ENEV15","MMZR",410274.69
"DASAA6","AZ Quest",53027415.04
"STBP24","Absolute",532497.68
"AZZA12","Global",773004.27
"TFLEB5","(fundo nao cadastrado)",927567.52
"AESLA9","Augme",1056978.67
"LIGH1B","AF Invest",5934765.64
"SBSPF3","Atena",510415.73
"RODB11","Investcoop",4535489.82
"SMFT29","Brainvest",108027.64
"CPTE12","EQI",1113957.99
"SNGOA1","Brave",3605143.77
"VTII22","Augme",2405110.04
"CPGT17","BNP",347284.06
"LIGHB9","JGP",882797.32
"RUMOA4","G5",464154.62
"ELPLA7","BTG WM",18643620.96
"LMTPA2","Vinland",48614980.7
"VLIM15","Daycoval",3802684.46
"CMGTB1","Augme",5168677.92
"SUMI39","Capitânia",1998198.79
"YDUQA2","SAM",88502061.35
"ANHBA5","(fundo nao cadastrado)",589507535.06
"RIS412","RB Asset",162015.69
"VERTA0","Tyton",2578156.7
"SAPR29","Sparta",1063226.96
"SBSPC4","Rafter",681667
"HAPVA0","Quantitas",22546452.23
"CTEE29","BTG Asset",495106.81
"CTEE29","Butiá",281119.97
"EGIEB1","ARX",21384.4
"EEELA5","(fundo nao cadastrado)",206259970.36
"MOVIA3","Atena",3236924.85
"HAPVA0","Icatu",56097376.7
"MRSAB2","XPG",8014929.11
"ENGIB0","Atena",481286.95
"ATHT11","(fundo nao cadastrado)",2160091.37
"ERDVA2","Asset 1",751850.93
"CVRDA6","BTG Asset",1306180009.13
"RENTE2","Franklin Templeton",22883142.84
"SPRZ11","BTG WM",7884498.17
"QUAT16","IAM",535441835.37
"GASP29","4UM",681246.76
"ENGIA1","Absolute",14775164.96
"ASAIA2","BRZ",4295324.37
"CSANA2","Mirabaud",4062872.57
"TBSP22","Icatu",52047589.77
"ECOA11","Vinland",33919089.77
"HBSA12","JGP",43431269.83
"CGOS24","Principal",36917.15
"CEEBC0","(fundo nao cadastrado)",43621262.11
"CTEE1B","Porto Asset",22075.96
"IBIP11","(fundo nao cadastrado)",5300646.82
"BSA3A0","Troon",531531.68
"TFLEA3","SAM",42259239.27
"BRIT11","Nu Asset",1859530.23
"SBSPC6","MMZR",317247.79
"ENGIB5","Wise",1225850.15
"ELET14","Citrino",566508.84
"ASAIA1","Sparta",4155511.75
"JSMLB5","Solis",1083407.74
"CGOSB0","Brainvest",501896.12
"CPGTA1","Porto Asset",863264.75
"ENGIC0","(fundo nao cadastrado)",9086965.47
"ARML25","IAM",143947539.47
"RESA14","(fundo nao cadastrado)",2801506.32
"MSGT23","Douro",527406.14
"UNIP18","Kadima",45759.46
"IOCHA3","Investcoop",16015088.71
"CGMG18","Legacy",1052495.71
"CGASB4","BB Asset",366656178
"CMIN11","Somma",347016.45
"TIET19","Paramis",1822354.71
"CGOS19","UBS",19596689.85
"CASN14","Tivio",121114.03
"EKTRA3","Safra Asset",212862853.21
"RDORC9","SAM",7136693
"CTOL18","(fundo nao cadastrado)",97266078.83
"TAEEA5","Sonata",380878.52
"PGMN16","Somma",3277730.13
"SBSPD7","Nu Asset",4172339.84
"VLIM16","San WM",12650844.58
"PETR27","BB Asset",19717689.01
"ASAI18","IAM",150233963.64
"CEEDA0","Reach",1509030.18
"PALFA6","Safra Asset",218132317.19
"NTSD25","BTG WM",9164540.09
"CMGDA2","Integral",3743054.64
"LMTP26","SPX",39252126.71
"GASC22","ITAU Tsy",725455344.6
"ELET16","SAM",30626320.78
"ENGIC0","Sparta",176029.1
"PTAZ11","G5",18545775.14
"CCROB6","Brainvest",511548.51
"MNRVA1","BRAM",211580.04
"CTGE15","UBS",1370282.94
"VILB11","Vinland",26598643.16
"CAEC23","Kinea",57081667.45
"CGOS16","Galt",11723.22
"VERO34","BB Asset",37913302.52
"ECOV16","Tori 21",156858.07
"ASER12","Legacy",34046485.47
"ENERA9","AZ Quest",92668894.88
"BRMLB1","Paramis",7229943.6
"OMGE26","Absolute",53754399.61
"RBRAE6","IAM",235705689.48
"ELPLA7","Newave",259882.69
"CAMLB1","Lifetime",528604.33
"NATUA3","UBS",5448304.31
"CSANC2","BTG Asset",39935419.27
"CEAB14","Quantitas",10039203.54
"RUMOB5","Andbank",132240.47
"ECER12","Inter",16767840.78
"VRDN12","G5",70853.45
"EGIE39","(fundo nao cadastrado)",2917920.96
"RADL14","IAM",1031570.93
"VLIDB1","(fundo nao cadastrado)",551046.89
"TIET19","Franklin Templeton",7180077.55
"HBSA12","UBS",17481620.97
"CBHI11","(fundo nao cadastrado)",2437451.38
"EQMAA2","Principal",538486.83
"MGPRA0","Capitânia",59604686.49
"RIS412","Asset 1",305555.32
"CCROA5","MAG",318828.09
"HARG11","TAG",385520.27
"LIGHE2","BTG Asset",4121978.84
"ELTN16","Tivio",28141656.43
"OPCT15","Valora",690256.16
"ENAT13","Monte Bravo",1081508.97
"AEGPA4","IAM",369691251.27
"CMGDA0","IAM",4346476.35
"ENEV13","RB Asset",1833.78
"ENGI39","San WM",16611.5
"SMTO14","Novus",1130353.58
"CMGTB1","BRAM",93036203.2
"EKTRA5","IAM",2309628.31
"ESCEA5","Sparta",1973124.39
"CIEL18","UBS",71651522.21
"CGOS16","Absolute",90589601.13
"CEAP15","BRAM",141400280.36
"CEEBA3","BB Asset",34373196.86
"ANET12","JGP",16495871.05
"MGPRA0","Occam",22267043.55
"CGOSA0","IAM",211054004.26
"TSSA21","Jive",15276123.2
"AEEP11","Capitânia",26362355.16
"ENTV13","Ace",940685.01
"LIGT11","BDR",396884.72
"ENEVA4","AF Invest",2580550.82
"CEPEA1","IAM",19316027.37
"TSSG14","Safra Asset",335951505.42
"LIGHC6","G5",5386.66
"SAPRB1","SAM",35553723.79
"OMGE21","Icatu",112752.65
"BRKMB6","Investcoop",4535666.08
"CESE32","G5",452669.05
"CHSF24","BB Asset",94829707.8
"TBLE26","Sparta",1336903.07
"RENTC8","Galt",491480.23
"EGIEB5","Nu Asset",2775612.88
"TPER31","G5",1132288.53
"RRRP14","AZ Quest",67582405.34
"RDVT13","(fundo nao cadastrado)",139606474
"RIGEA3","(fundo nao cadastrado)",3426627.88
"ISAEB1","Paramis",162930.8
"ETBA12","Rubik",496858.95
"KRSA12","Icatu",61662710.25
"ARTRA1","JGP",91665181.02
"BRST11","Andbank",1581917.14
"UTPS22","Daycoval",5155452.46
"BTEL13","Porto Asset",327082.2
"JSLGA5","CEF Asset",89965580.61
"RDORD3","Riza",857052.27
"ELET25","(fundo nao cadastrado)",142934175.21
"PEJA11","Tenax",6662358.43
"RHIN79","BRM",14433973.97
"CEEBD1","IAM",157581586.54
"VPLT12","BR Partners",548751.6
"RDORC9","ASA",2074812.47
"VLIM13","IAM",229200927.28
"AALM12","Amazonia",9434544.38
"FBRI13","Asset 1",102890.6
"SBSPE9","Galt",961922.05
"ISAED1","San WM",174922.17
"VAMO34","Daycoval",2168357.74
"RENTA5","JGP",95167960.59
"ESSDA4","BBM Asset",2021337.72
"CIEL17","Safra Asset",246285224.26
"SBSPF3","Monte Bravo",3924529.84
"CMGDB0","Trígono",260868.55
"PFOR25","SAM",42741198.49
"CBAN32","Augme",754667.47
"ECER12","BR Partners",1756643.06
"JALL13","BTG Asset",1646742.1
"SMFT29","Paramis",2044963.28
"ENGIA8","Strix",4557140.83
"KLBNA2","Porto Asset",26274856.71
"RUMOA5","Rafter",905066.71
"RDVE11","BTG WM",2143854.66
"COMR14","Douro",325424.4
"MSRO15","(fundo nao cadastrado)",428235.13
"CASN24","Valora",1132888.63
"CTGE14","(fundo nao cadastrado)",797631.82
"TIET29","BR Partners",3398504.65
"FURN21","San WM",9975749.53
"APPT11","Vinci",79965208.37
"ENTV12","Sparta",25433316.85
"ISAEA8","Persevera",3276205.89
"TCBC18","SAM",43993481.53
"ISAEA9","(fundo nao cadastrado)",10635837.57
"ENAT33","Scalare",5277093.13
"SBSPF9","G5",124964.75
"BCPSA4","BRAM",183952816.95
"VULN11","Safra Asset",50660611.07
"PETR26","Galapagos",2486035.61
"EGIEC1","(fundo nao cadastrado)",1337333.59
"IVIAA0","SPX",10644423.43
"AESLB0","SAM",9663839.11
"PETR38","UBS",2215180.21
"CMGDB2","Porto Asset",532588.25
"RRRP13","SAM",26821774.05
"IOCHA6","BB Asset",76336208.09
"HBSA11","UBS",11882660.01
"ARML14","Vinland",28398439.34
"IFPT11","BTG Asset",37376888.57
"ELTN26","BB Asset",94881196.34
"PETR28","BRAM",16910826.86
"ELFA12","ARX",57462690.33
"NRTB21","BTG WM",1638954.71
"CASN34","Riza",11443762.75
"COGNB2","Root",2938481.5
"CIEL18","SAM",30134481.59
"CEAB13","Daycoval",5253085.77
"CEPEA6","Absolute",186744497.34
"AGAU13","Root",10866143.21
"CERO19","IAM",76820171.9
"EGIEB1","XPG",341081.21
"RADL15","Wise",1440288.39
"MOVI27","Sulamérica",19755709.5
"AEGPA9","Plural",4908824.23
"PEJA23","BTG Asset",13003888.07
"CPGTC0","BTG WM",52071401.27
"TFLEA7","AZ Quest",14875551.1
"AEGE17","Warren",416399.35
"ENGIB7","(fundo nao cadastrado)",6133276.69
"RCEN22","BRAM",80455948.6
"EBENA6","(fundo nao cadastrado)",115983018.47
"TUPY25","Daycoval",7050594.02
"CGOS34","UBS",23316703.72
"LMTP26","Integral",1039862.43
"RIS422","Ibuina",3464284.85
"CPIS13","SPX",5711987.16
"AEGE16","Ibuina",27954973.52
"AGIZ11","Capitânia",33119969.71
"HBSA11","XPG",1579557.05
"CASN23","Suno",3018727.32
"FURN21","ARX",2455216.89
"ANIM17","Asset 1",5960438.55
"ENEVA0","UBS",372773.17
"TIET29","G5",11314.21
"MOVI34","JGP",1020031.81
"ERPM11","Sparta",12445490.62
"RENTE2","Riza",1924089.37
"SSCF22","(fundo nao cadastrado)",401007.17
"SBSPE3","BR Partners",804095.29
"MRSAC2","SAM",3578176.54
"PRPO12","Monte Bravo",732494.74
"OMGE16","(fundo nao cadastrado)",1290782.38
"CEEBD2","Novus",1997173.65
"CLCD26","Legacy",33330322
"CGOS16","Kinea",3197242.43
"CSMGB4","SAM",942051.62
"RIS422","ARX",10052424.71
"QUAL16","Global",1884374.29
"IGSN15","SAM",29693578.43
"GASP29","BRAM",1392112.91
"CGOS13","4UM",295895.62
"ERDVC4","BTG WM",35034049.29
"MRFGA7","BB Asset",472393216.29
"ADPA21","Daycoval",10406774.42
"RDORC7","JGP",6589301.24
"PSAN23","SAM",59802774.22
"TRER11","Sparta",7461787.47
"CEED21","Safra Asset",38379881.85
"HYPEA6","(fundo nao cadastrado)",209089005.64
"CPGTA1","G5",20404439.72
"JSMLB5","G5",5422455.73
"HVSP11","Drys",115363.32
"ELET23","Galapagos",307118.14
"OMGE36","Somma",210988.52
"GYRA14","IAM",1001556.3
"GASC28","Augme",6270020.48
"PGMN16","Daycoval",3533959.41
"CMGDA4","SAM",5206525.86
"CPFPB7","Augme",10731219.08
"TAEED2","(fundo nao cadastrado)",149362.65
"RIS424","Sparta",1089836.64
"CSNAA1","Stonex",4120818.74
"COMT11","Proteus",2999853.81
"ACRC21","IAM",226787143.83
"ERDVA6","Franklin Templeton",12334700.84
"TAEEC2","Galt",474574.11
"ENGIA9","MAG",432183.03
"RIGEA3","Trígono",275372.01
"RSAN25","Trígono",1631935.05
"ELET13","ASA",2027563.71
"TSSG14","Kinea",100587000.8
"LCAMD1","ARX",233734.32
"FLCLA9","BTG Asset",32064452.81
"ELPLB4","XPG",8415342.89
"SBSPD2","IAM",8443192.17
"ITPO14","Augme",3382016.9
"ARTRB7","Daycoval Asset",2421169.01
"OVSAA8","PNBY",2907027.93
"ELET25","BTG Asset",8452252.14
"AEGE16","AZ Quest",81545780.24
"CGOS16","WHG",1577306.25
"MRFGA1","Investcoop",4731005.37
"TFLED0","UBS",7841043.59
"GASC22","Sparta",1621392.7
"CEAB13","Quantitas",15434599.56
"ECOV16","Safra Asset",20917432.07
"RDORI6","Icatu",75782538.12
"NTSD26","BRAM",33983079.35
"HVRD15","Capitânia",98621812.49
"ENEV28","San WM",11303508.23
"CEAD11","San WM",2737900.77
"EGIE27","Daycoval",159790.89
"CEPEA3","Sulamérica",48798800.26
"NTSD36","PNBY",1036641.76
"NTSD16","Valora",968546.28
"VBBR15","Valora",29049.23
"ENTV12","(fundo nao cadastrado)",68776553.26
"CPFPB0","Nu Asset",1581227.85
"TAEEA4","Occam",382364.75
"CGOS28","ARX",10387080.52
"OMGE12","XPG",1752617.29
"MSGT23","G5",1925984.2
"VERTA0","Kinea",63972896.91
"ISAED1","BRAM",233637038.01
"HGLB13","Root",60027476.15
"ATHT11","Capitânia",6059323.38
"CMTR29","Lakewood",1121001.45
"RENTF2","Vinci",5109037.44
"VIXL14","(fundo nao cadastrado)",661605.88
"ATMP37","(fundo nao cadastrado)",22251465.32
"HBSA21","UBS",27404587.49
"CGOS15","Paramis",349695.52
"ASAIA3","(fundo nao cadastrado)",368794081.05
"UNIP18","Rubik",108951.1
"AURE12","BRAM",129342070.09
"DASAA6","EXT",1046114.04
"GASC26","San WM",3536005.96
"KLBNA5","BBM Asset",2354839.89
"SABP12","BTG Asset",49814182.16
"TIET19","Asset 1",1607960.04
"AESLB7","Brainvest",362326.02
"CEEDA0","SVN",15664673.1
"AEEP31","EQI",3887818.34
"ENEV15","Perfin",385658.21
"GASC19","Ibuina",20537050.6
"BRKMA8","Galapagos",4102978.8
"BRFS31","Inter",3776935.08
"EGIEA1","Galapagos",134108.82
"CMIN12","Vinland",964630.32
"TIET18","Nikos",116633.64
"ENEV28","IAM",528771.94
"HVSP11","Turim",745424.5
"SBSPD7","Sonata",678005.22
"ERDVA6","Tivio",36465801.27
"CMGTB1","Occam",8179949.7
"CCROB6","Nikos",14409.82
"VLIM17","(fundo nao cadastrado)",82652220.16
"ENGIA5","Portofino",848880.58
"AERI11","Investcoop",412256.42
"RADL19","BRAM",76399386.86
"BRFS31","Ibuina",14521004.27
"LIGH2B","BTG Asset",7118625.37
"CRCG12","Strix",7287570.71
"TRPLB4","Brainvest",32456.08
"VLIM18","BB Asset",17111402.78
"RDORB9","AZ Quest",177709095.59
"JTEE12","Brainvest",17915.34
"ENAT33","Vêneto",342509
"TFLEA3","(fundo nao cadastrado)",100481921.85
"AALM12","BTG Asset",72043405.6
"ISPE13","Vinland",8469644.8
"SAELB3","Porto Asset",157208.62
"TAEEA4","Être-Davos",182442.61
"RSAN26","Ibuina",599273.69
"TSSA11","Vinci",1926419.71
"MVLV16","BTG Asset",50892440.35
"SAELB3","IAM",129231902.84
"ECOV16","San WM",30085377.47
"APFD19","Safra Asset",630840.1
"ELET14","Plural",23438736.82
"ECOV16","BRAM",238464679.23
"JHSFA1","Brave",4085563.81
"GRRB24","Capitânia",45746837.32
"ELET13","BRZ",25463.91
"SMFTA2","BRAM",22195772.26
"MOTVB9","Safra Asset",104232756.27
"MVLVA1","Valora",7720540.1
"EGIE39","San WM",414286.45
"HYPEB1","Kinea",286583229.44
"EGIEB4","Valora",2327706.12
"LSVE29","BTG Asset",793715.94
"TAEEC2","Trígono",301371.88
"CPGTA1","BTG Asset",79524994.97
"CCROB6","Inter",1054318.27
"DESK17","Sparta",48178930.4
"CSRNA1","Trígono",32572.81
"TBLE26","Sulamérica",327858.59
"SBSPC6","Kinea",1058866
"AEGPB5","Investcoop",1572224.59
"ELET23","Kinea",1203604.7
"EKTR19","Riza",1669434.56
"ENEV29","San WM",4777627.87
"STBP35","BR Partners",273529.54
"RIS422","(fundo nao cadastrado)",1486330.2
"MULP17","(fundo nao cadastrado)",36191811.01
"USAS12","Daycoval",1036134.24
"PEAG13","Sparta",74236144.19
"TUPY25","SFI",1269106.92
"CASN24","IAM",113201630.61
"UTEG22","Kinea",392536873.23
"CESE22","Valora",1521798.59
"CLCD27","Seven Pounds",4533624.61
"EEELA4","Nu Asset",1654394.42
"LIGHC6","BTG Asset",3346862.41
"ARTR19","Paramis",318867.01
"OMGE26","IAM",64505279.52
"AMBP16","Galapagos",538753.79
"TPER41","XPG",0
"JSLGA5","Ekho",158076.32
"HAPV17","Icatu",82332988.89
"MOVI34","SFI",324924.04
"AEGE17","Trígono",2731579.74
"LGEN11","Journey",447444.75
"LIGHB9","G5",85523.14
"VAMO24","Sulamérica",4512738.43
"TAEE17","BBM Asset",1368960.03
"ELET24","San WM",3929560.7
"MRSAC1","(fundo nao cadastrado)",4623693.57
"CBOH11","Occam",12422554.52
"LIGT11","BTG Asset",29425562.82
"EGIED1","BRAM",57468816.04
"MILS18","Kinea",14971604.66
"CGEE13","Vinland",5839.15
"ELET16","Safra Asset",858535.03
"SERI11","Sparta",43896095.98
"OVSAA8","Investcoop",1129988.2
"CPLDB0","SAM",55930969.55
"UQFN15","Asset 1",4477957.11
"VNTT11","Drys",762681.94
"RPTA14","Vinland",121635875.35
"RBRAE6","BRAM",37419896.34
"ENMTB2","Sparta",30064463.37
"CBAN12","Rubik",735911.24
"LORTB2","Vinland",19843261.91
"SAUC15","Jive",59423767.12
"CBRDA8","Tivio",112358.7
"MULPA0","Reach",2814385.81
"ARML14","Franklin Templeton",13118267.64
"AURE13","XPG",325137.96
"RTCQ12","Kinea",75434647.06
"EQPAA0","Regia",54711149.7
"CBAN52","UBS",4507686.66
"EEELA1","Safra Asset",33448872.08
"PFOR16","Reach",2038945.5
"CAMLB1","XPG",1112183.52
"ASEC11","Augme",6138383.71
"MTRO12","Regia",11539818.33
"ONZE21","SAM",142238106.85
"BRKPA3","Legacy",11084247.32
"PEJA22","TAG",359423.51
"BSA318","Brave",14330312.48
"AEGPA0","Kinea",164257.46
"RSAN34","Andbank",330999.34
"ALUP18","BRAM",112099467.73
"AGUP21","IAM",28743805.74
"CCLS11","Vinland",43956938.07
"TBSP22","Paramis",7671999.7
"RISP22","Vêneto",382114.3
"RBRAJ7","IAM",24026.94
"CMGDA2","Brainvest",1075590.41
"CLIS13","Legacy",41941412.3
"UHSM12","Monte Bravo",789454.13
"FLLH13","BTG WM",165411.65
"RBRAB7","JGP",22612965.28
"CGMG18","Oriz",2656499.14
"NIGP12","Tivio",5064733.01
"EUFA18","Riza",40704730.99
"EQTR21","Riza",269376.88
"CCROB6","TAG",311011.88
"LTTE15","Sparta",30730811.69
"MESA23","IAM",86313014.29
"BRKMA6","BB Asset",2527908.63
"CMGDB4","(fundo nao cadastrado)",17629396.23
"IGSN15","Nikos",6075956.28
"CEAB13","Rubik",371918.06
"SMFTB3","BB Asset",56760558.99
"UNTE11","(fundo nao cadastrado)",1097985.93
"SBFC13","Absolute",1453630.59
"GASC18","XPG",38190008.58
"HYPEA5","BRAM",135206322.05
"VERO44","(fundo nao cadastrado)",1001958.54
"ANET11","Absolute",24324949.3
"RDORB9","Galapagos",298910.64
"AGUP21","BTG Asset",29177404.76
"HYPEA4","IAM",51731236
"RDORE4","Regia",129169885.42
"VERO24","Plural",237451.91
"TFLEB5","BNP",52728401.48
"EGIEA4","(fundo nao cadastrado)",61348834.19
"CEEBB3","BTG Asset",537831.23
"TAEED2","ARX",116548.13
"RENTC4","Strix",7274162.84
"ALIG13","XPG",618571.88
"IOCHA3","SAM",57414286.61
"CBAN32","BR Partners",69000.59
"LMTP17","BRAM",69431434.03
"ENGIC0","Somma",128801.78
"GASP29","Vinland",997946.76
"ENGIB2","Brainvest",459008.06
"RSAN26","Absolute",219360803.81
"PGMN26","(fundo nao cadastrado)",26432698.05
"CMGDA0","Brave",2854869.96
"CMGD18","Inter",10942528.92
"AALM12","Somma",6442601.66
"CHSF14","Valora",4303757.86
"RDORC7","BTG WM",210319.61
"ANET12","IAM",66721982.02
"RUMOA3","BR Partners",26752.84
"RDORA5","Legacy",3867654.43
"CEPEB3","Paramis",432640.34
"GGBRA9","BB Asset",259345240.49
"MRSAA2","San WM",10669549.35
"ARTRB7","BTG WM",1575403.8
