"data","tipo","vencimento","taxa"
"2025-11-03","NTN-B","2040-08-15","7.4800"
"2025-11-03","NTN-B","2045-05-15","7.1900"
"2025-11-03","NTN-B","2045-05-15","7.3600"
"2025-11-03","NTN-B","2050-08-15","7.0200"
"2025-11-03","NTN-B","2050-08-15","7.2600"
"2025-11-03","NTN-B","2055-05-15","7.2400"
"2025-11-03","NTN-B","2060-08-15","7.2600"
"2025-11-04","LTN","2026-01-01","14.9000"
"2025-11-04","LTN","2027-01-01","13.8500"
"2025-11-04","LTN","2028-01-01","13.2000"
"2025-11-04","LTN","2029-01-01","13.2200"
"2025-11-04","LTN","2031-01-01","13.5400"
"2025-11-04","LTN","2032-01-01","13.7100"
"2025-11-04","NTN-B","2026-08-15","10.0000"
"2025-11-04","NTN-B","2029-05-15","8.0400"
"2025-11-04","NTN-B","2030-08-15","7.9700"
"2025-11-04","NTN-B","2032-08-15","7.8500"
"2025-11-04","NTN-B","2035-05-15","7.5600"
"2025-11-04","NTN-B","2035-05-15","7.6500"
"2025-11-04","NTN-B","2040-08-15","7.3700"
"2025-11-04","NTN-B","2040-08-15","7.4900"
"2025-11-04","NTN-B","2045-05-15","7.1800"
"2025-11-04","NTN-B","2045-05-15","7.3600"
"2025-11-04","NTN-B","2050-08-15","7.0300"
"2025-11-04","NTN-B","2050-08-15","7.2700"
"2025-11-04","NTN-B","2055-05-15","7.2500"
"2025-11-04","NTN-B","2060-08-15","7.2700"
"2025-11-05","LTN","2026-01-01","14.9000"
"2025-11-05","LTN","2027-01-01","13.8200"
"2025-11-05","LTN","2028-01-01","13.1700"
"2025-11-05","LTN","2029-01-01","13.2100"
"2025-11-05","LTN","2031-01-01","13.5400"
"2025-11-05","LTN","2032-01-01","13.7200"
"2025-11-05","NTN-B","2026-08-15","9.9600"
"2025-11-05","NTN-B","2029-05-15","8.0400"
"2025-11-05","NTN-B","2030-08-15","7.9700"
"2025-11-05","NTN-B","2032-08-15","7.8500"
"2025-11-05","NTN-B","2035-05-15","7.5500"
"2025-11-05","NTN-B","2035-05-15","7.6400"
"2025-11-05","NTN-B","2040-08-15","7.3700"
"2025-11-05","NTN-B","2040-08-15","7.4900"
"2025-11-05","NTN-B","2045-05-15","7.1800"
"2025-11-05","NTN-B","2045-05-15","7.3600"
"2025-11-05","NTN-B","2050-08-15","7.0300"
"2025-11-05","NTN-B","2050-08-15","7.2700"
"2025-11-05","NTN-B","2055-05-15","7.2500"
"2025-11-05","NTN-B","2060-08-15","7.2600"
"2025-11-06","LTN","2026-01-01","14.9000"
"2025-11-06","LTN","2027-01-01","13.8300"
"2025-11-06","LTN","2028-01-01","13.1500"
"2025-11-06","LTN","2029-01-01","13.1500"
"2025-11-06","LTN","2031-01-01","13.4600"
"2025-11-06","LTN","2032-01-01","13.6300"
"2025-11-06","NTN-B","2026-08-15","9.9400"
"2025-11-06","NTN-B","2029-05-15","8.0600"
"2025-11-06","NTN-B","2030-08-15","7.9700"
"2025-11-06","NTN-B","2032-08-15","7.8400"
"2025-11-06","NTN-B","2035-05-15","7.5000"
"2025-11-06","NTN-B","2035-05-15","7.6000"
"2025-11-06","NTN-B","2040-08-15","7.2800"
"2025-11-06","NTN-B","2040-08-15","7.4200"
"2025-11-06","NTN-B","2045-05-15","7.1000"
"2025-11-06","NTN-B","2045-05-15","7.2900"
"2025-11-06","NTN-B","2050-08-15","6.9500"
"2025-11-06","NTN-B","2050-08-15","7.2000"
"2025-11-06","NTN-B","2055-05-15","7.1900"
"2025-11-06","NTN-B","2060-08-15","7.2000"
"2025-11-07","LTN","2026-01-01","14.9100"
"2025-11-07","LTN","2027-01-01","13.8500"
"2025-11-07","LTN","2028-01-01","13.1900"
"2025-11-07","LTN","2029-01-01","13.2000"
"2025-11-07","LTN","2031-01-01","13.5300"
"2025-11-07","LTN","2032-01-01","13.7000"
"2025-11-07","NTN-B","2026-08-15","9.9700"
"2025-11-07","NTN-B","2029-05-15","8.0800"
"2025-11-07","NTN-B","2030-08-15","7.9800"
"2025-11-07","NTN-B","2032-08-15","7.8300"
"2025-11-07","NTN-B","2035-05-15","7.4600"
"2025-11-07","NTN-B","2035-05-15","7.5700"
"2025-11-07","NTN-B","2040-08-15","7.2500"
"2025-11-07","NTN-B","2040-08-15","7.3900"
"2025-11-07","NTN-B","2045-05-15","7.0800"
"2025-11-07","NTN-B","2045-05-15","7.2700"
"2025-11-07","NTN-B","2050-08-15","6.9700"
"2025-11-07","NTN-B","2050-08-15","7.2000"
"2025-11-07","NTN-B","2055-05-15","7.1900"
"2025-11-07","NTN-B","2060-08-15","7.2000"
"2025-11-10","LTN","2026-01-01","14.9100"
"2025-11-10","LTN","2027-01-01","13.8300"
"2025-11-10","LTN","2028-01-01","13.1400"
"2025-11-10","LTN","2029-01-01","13.1600"
"2025-11-10","LTN","2031-01-01","13.4800"
"2025-11-10","LTN","2032-01-01","13.6600"
"2025-11-10","NTN-B","2026-08-15","9.9400"
"2025-11-10","NTN-B","2029-05-15","8.0000"
"2025-11-10","NTN-B","2030-08-15","7.9100"
"2025-11-10","NTN-B","2032-08-15","7.7700"
"2025-11-10","NTN-B","2035-05-15","7.4400"
"2025-11-10","NTN-B","2035-05-15","7.5400"
"2025-11-10","NTN-B","2040-08-15","7.2200"
"2025-11-10","NTN-B","2040-08-15","7.3600"
"2025-11-10","NTN-B","2045-05-15","7.0900"
"2025-11-10","NTN-B","2045-05-15","7.2600"
"2025-11-10","NTN-B","2050-08-15","6.9400"
"2025-11-10","NTN-B","2050-08-15","7.1700"
"2025-11-10","NTN-B","2055-05-15","7.1700"
"2025-11-10","NTN-B","2060-08-15","7.1800"
"2025-11-11","LTN","2026-01-01","14.9000"
"2025-11-11","LTN","2027-01-01","13.6800"
"2025-11-11","LTN","2028-01-01","12.9300"
"2025-11-11","LTN","2029-01-01","12.9500"
"2025-11-11","LTN","2031-01-01","13.2900"
"2025-11-11","LTN","2032-01-01","13.4700"
"2025-11-11","NTN-B","2026-08-15","9.8300"
"2025-11-11","NTN-B","2029-05-15","7.8900"
"2025-11-11","NTN-B","2030-08-15","7.8300"
"2025-11-11","NTN-B","2032-08-15","7.7000"
"2025-11-11","NTN-B","2035-05-15","7.3700"
"2025-11-11","NTN-B","2035-05-15","7.4700"
"2025-11-11","NTN-B","2040-08-15","7.1700"
"2025-11-11","NTN-B","2040-08-15","7.3000"
"2025-11-11","NTN-B","2045-05-15","7.0500"
"2025-11-11","NTN-B","2045-05-15","7.2100"
"2025-11-11","NTN-B","2050-08-15","6.9000"
"2025-11-11","NTN-B","2050-08-15","7.1200"
"2025-11-11","NTN-B","2055-05-15","7.1100"
"2025-11-11","NTN-B","2060-08-15","7.1100"
"2025-11-12","LTN","2026-01-01","14.9100"
"2025-11-12","LTN","2027-01-01","13.6500"
"2025-11-12","LTN","2028-01-01","12.9500"
"2025-11-12","LTN","2029-01-01","12.9800"
"2025-11-12","LTN","2031-01-01","13.3200"
"2025-11-12","LTN","2032-01-01","13.5100"
"2025-11-12","NTN-B","2026-08-15","9.8000"
"2025-11-12","NTN-B","2029-05-15","7.8200"
"2025-11-12","NTN-B","2030-08-15","7.7700"
"2025-11-12","NTN-B","2032-08-15","7.6600"
"2025-11-12","NTN-B","2035-05-15","7.3600"
"2025-11-12","NTN-B","2035-05-15","7.4500"
"2025-11-12","NTN-B","2040-08-15","7.1600"
"2025-11-12","NTN-B","2040-08-15","7.2800"
"2025-11-12","NTN-B","2045-05-15","7.0700"
"2025-11-12","NTN-B","2045-05-15","7.2100"
"2025-11-12","NTN-B","2050-08-15","6.9300"
"2025-11-12","NTN-B","2050-08-15","7.1300"
"2025-11-12","NTN-B","2055-05-15","7.1200"
"2025-11-12","NTN-B","2060-08-15","7.1200"
"2025-11-13","LTN","2026-01-01","14.9100"
"2025-11-13","LTN","2027-01-01","13.6100"
"2025-11-13","LTN","2028-01-01","12.8900"
"2025-11-13","LTN","2029-01-01","12.9100"
"2025-11-13","LTN","2031-01-01","13.2700"
"2025-11-13","LTN","2032-01-01","13.4700"
"2025-11-13","NTN-B","2026-08-15","9.8600"
"2025-11-13","NTN-B","2029-05-15","7.7400"
"2025-11-13","NTN-B","2030-08-15","7.7100"
"2025-11-13","NTN-B","2032-08-15","7.6100"
"2025-11-13","NTN-B","2035-05-15","7.3100"
"2025-11-13","NTN-B","2035-05-15","7.4000"
"2025-11-13","NTN-B","2040-08-15","7.0900"
"2025-11-13","NTN-B","2040-08-15","7.2200"
"2025-11-13","NTN-B","2045-05-15","7.0200"
"2025-11-13","NTN-B","2045-05-15","7.1600"
"2025-11-13","NTN-B","2050-08-15","6.8700"
"2025-11-13","NTN-B","2050-08-15","7.0700"
"2025-11-13","NTN-B","2055-05-15","7.0600"
"2025-11-13","NTN-B","2060-08-15","7.0600"
"2025-11-14","LTN","2026-01-01","14.9100"
"2025-11-14","LTN","2027-01-01","13.6300"
"2025-11-14","LTN","2028-01-01","12.9300"
"2025-11-14","LTN","2029-01-01","12.9700"
"2025-11-14","LTN","2031-01-01","13.3400"
"2025-11-14","LTN","2032-01-01","13.5400"
"2025-11-14","NTN-B","2026-08-15","10.0400"
"2025-11-14","NTN-B","2029-05-15","7.8100"
"2025-11-14","NTN-B","2030-08-15","7.7700"
"2025-11-14","NTN-B","2032-08-15","7.6500"
"2025-11-14","NTN-B","2035-05-15","7.3700"
"2025-11-14","NTN-B","2035-05-15","7.4600"
"2025-11-14","NTN-B","2040-08-15","7.1700"
"2025-11-14","NTN-B","2040-08-15","7.2900"
"2025-11-14","NTN-B","2045-05-15","7.0600"
"2025-11-14","NTN-B","2045-05-15","7.2100"
"2025-11-14","NTN-B","2050-08-15","6.9100"
"2025-11-14","NTN-B","2050-08-15","7.1200"
"2025-11-14","NTN-B","2055-05-15","7.1100"
"2025-11-14","NTN-B","2060-08-15","7.1100"
"2025-11-17","LTN","2026-01-01","14.9100"
"2025-11-17","LTN","2027-01-01","13.6000"
"2025-11-17","LTN","2028-01-01","12.9200"
"2025-11-17","LTN","2029-01-01","12.9500"
"2025-11-17","LTN","2031-01-01","13.3100"
"2025-11-17","LTN","2032-01-01","13.5100"
"2025-11-17","NTN-B","2026-08-15","10.1000"
"2025-11-17","NTN-B","2029-05-15","7.8000"
"2025-11-17","NTN-B","2030-08-15","7.7500"
"2025-11-17","NTN-B","2032-08-15","7.6200"
"2025-11-17","NTN-B","2035-05-15","7.3300"
"2025-11-17","NTN-B","2035-05-15","7.4200"
"2025-11-17","NTN-B","2040-08-15","7.1100"
"2025-11-17","NTN-B","2040-08-15","7.2400"
"2025-11-17","NTN-B","2045-05-15","6.9900"
"2025-11-17","NTN-B","2045-05-15","7.1500"
"2025-11-17","NTN-B","2050-08-15","6.8400"
"2025-11-17","NTN-B","2050-08-15","7.0600"
"2025-11-17","NTN-B","2055-05-15","7.0600"
"2025-11-17","NTN-B","2060-08-15","7.0700"
"2025-11-18","LTN","2026-01-01","14.9200"
"2025-11-18","LTN","2027-01-01","13.6300"
"2025-11-18","LTN","2028-01-01","12.9900"
"2025-11-18","LTN","2029-01-01","13.0500"
"2025-11-18","LTN","2031-01-01","13.4100"
"2025-11-18","LTN","2032-01-01","13.5900"
"2025-11-18","NTN-B","2026-08-15","10.0900"
"2025-11-18","NTN-B","2029-05-15","7.8600"
"2025-11-18","NTN-B","2030-08-15","7.8100"
"2025-11-18","NTN-B","2032-08-15","7.6800"
"2025-11-18","NTN-B","2035-05-15","7.3500"
"2025-11-18","NTN-B","2035-05-15","7.4500"
"2025-11-18","NTN-B","2040-08-15","7.1200"
"2025-11-18","NTN-B","2040-08-15","7.2600"
"2025-11-18","NTN-B","2045-05-15","7.0200"
"2025-11-18","NTN-B","2045-05-15","7.1800"
"2025-11-18","NTN-B","2050-08-15","6.9100"
"2025-11-18","NTN-B","2050-08-15","7.1100"
"2025-11-18","NTN-B","2055-05-15","7.1100"
"2025-11-18","NTN-B","2060-08-15","7.1100"
"2025-11-19","LTN","2026-01-01","14.9200"
"2025-11-19","LTN","2027-01-01","13.6100"
"2025-11-19","LTN","2028-01-01","12.9700"
"2025-11-19","LTN","2029-01-01","13.0300"
"2025-11-19","LTN","2031-01-01","13.4100"
"2025-11-19","LTN","2032-01-01","13.6000"
"2025-11-19","NTN-B","2026-08-15","10.0300"
"2025-11-19","NTN-B","2029-05-15","7.8700"
"2025-11-19","NTN-B","2030-08-15","7.8100"
"2025-11-19","NTN-B","2032-08-15","7.6800"
"2025-11-19","NTN-B","2035-05-15","7.3500"
"2025-11-19","NTN-B","2035-05-15","7.4500"
"2025-11-19","NTN-B","2040-08-15","7.1400"
"2025-11-19","NTN-B","2040-08-15","7.2700"
"2025-11-19","NTN-B","2045-05-15","7.0500"
"2025-11-19","NTN-B","2045-05-15","7.2000"
"2025-11-19","NTN-B","2050-08-15","6.9200"
"2025-11-19","NTN-B","2050-08-15","7.1200"
"2025-11-19","NTN-B","2055-05-15","7.1100"
"2025-11-19","NTN-B","2060-08-15","7.1200"
"2025-11-21","LTN","2026-01-01","14.9200"
"2025-11-21","LTN","2027-01-01","13.6100"
"2025-11-21","LTN","2028-01-01","12.9500"
"2025-11-21","LTN","2029-01-01","13.0200"
"2025-11-21","LTN","2031-01-01","13.3800"
"2025-11-21","LTN","2032-01-01","13.5700"
"2025-11-21","NTN-B","2026-08-15","10.0700"
"2025-11-21","NTN-B","2029-05-15","7.8500"
"2025-11-21","NTN-B","2030-08-15","7.7700"
"2025-11-21","NTN-B","2032-08-15","7.6400"
"2025-11-21","NTN-B","2035-05-15","7.2900"
"2025-11-21","NTN-B","2035-05-15","7.3900"
"2025-11-21","NTN-B","2040-08-15","7.0900"
"2025-11-21","NTN-B","2040-08-15","7.2200"
"2025-11-21","NTN-B","2045-05-15","7.0200"
"2025-11-21","NTN-B","2045-05-15","7.1600"
"2025-11-21","NTN-B","2050-08-15","6.8800"
"2025-11-21","NTN-B","2050-08-15","7.0800"
"2025-11-21","NTN-B","2055-05-15","7.0800"
"2025-11-21","NTN-B","2060-08-15","7.0700"
"2025-11-24","LTN","2026-01-01","14.9200"
"2025-11-24","LTN","2027-01-01","13.6100"
"2025-11-24","LTN","2028-01-01","12.9500"
"2025-11-24","LTN","2029-01-01","13.0000"
"2025-11-24","LTN","2031-01-01","13.3300"
"2025-11-24","LTN","2032-01-01","13.5200"
"2025-11-24","NTN-B","2026-08-15","10.0800"
"2025-11-24","NTN-B","2029-05-15","7.8300"
"2025-11-24","NTN-B","2030-08-15","7.7500"
"2025-11-24","NTN-B","2032-08-15","7.6100"
"2025-11-24","NTN-B","2035-05-15","7.2700"
"2025-11-24","NTN-B","2035-05-15","7.3700"
"2025-11-24","NTN-B","2040-08-15","7.0800"
"2025-11-24","NTN-B","2040-08-15","7.2100"
"2025-11-24","NTN-B","2045-05-15","7.0100"
"2025-11-24","NTN-B","2045-05-15","7.1500"
"2025-11-24","NTN-B","2050-08-15","6.8600"
"2025-11-24","NTN-B","2050-08-15","7.0600"
"2025-11-24","NTN-B","2055-05-15","7.0600"
"2025-11-24","NTN-B","2060-08-15","7.0600"
"2025-11-25","LTN","2026-01-01","14.9300"
"2025-11-25","LTN","2027-01-01","13.5100"
"2025-11-25","LTN","2028-01-01","12.8300"
"2025-11-25","LTN","2029-01-01","12.9000"
"2025-11-25","LTN","2031-01-01","13.2500"
"2025-11-25","LTN","2032-01-01","13.4400"
"2025-11-25","NTN-B","2026-08-15","10.0900"
"2025-11-25","NTN-B","2029-05-15","7.8100"
"2025-11-25","NTN-B","2030-08-15","7.7600"
"2025-11-25","NTN-B","2032-08-15","7.6100"
"2025-11-25","NTN-B","2035-05-15","7.2700"
"2025-11-25","NTN-B","2035-05-15","7.3700"
"2025-11-25","NTN-B","2040-08-15","7.0800"
"2025-11-25","NTN-B","2040-08-15","7.2100"
"2025-11-25","NTN-B","2045-05-15","7.0100"
"2025-11-25","NTN-B","2045-05-15","7.1500"
"2025-11-25","NTN-B","2050-08-15","6.8400"
"2025-11-25","NTN-B","2050-08-15","7.0500"
"2025-11-25","NTN-B","2055-05-15","7.0600"
"2025-11-25","NTN-B","2060-08-15","7.0500"
"2025-11-26","LTN","2026-01-01","14.9300"
"2025-11-26","LTN","2027-01-01","13.5000"
"2025-11-26","LTN","2028-01-01","12.8100"
"2025-11-26","LTN","2029-01-01","12.8800"
"2025-11-26","LTN","2031-01-01","13.2400"
"2025-11-26","LTN","2032-01-01","13.4400"
"2025-11-26","NTN-B","2026-08-15","10.1100"
"2025-11-26","NTN-B","2029-05-15","7.8300"
"2025-11-26","NTN-B","2030-08-15","7.7300"
"2025-11-26","NTN-B","2032-08-15","7.5900"
"2025-11-26","NTN-B","2035-05-15","7.2400"
"2025-11-26","NTN-B","2035-05-15","7.3400"
"2025-11-26","NTN-B","2040-08-15","7.0500"
"2025-11-26","NTN-B","2040-08-15","7.1800"
"2025-11-26","NTN-B","2045-05-15","6.9800"
"2025-11-26","NTN-B","2045-05-15","7.1200"
"2025-11-26","NTN-B","2050-08-15","6.8500"
"2025-11-26","NTN-B","2050-08-15","7.0400"
"2025-11-26","NTN-B","2055-05-15","7.0400"
"2025-11-26","NTN-B","2060-08-15","7.0200"
"2025-11-27","LTN","2026-01-01","14.9300"
"2025-11-27","LTN","2027-01-01","13.4900"
"2025-11-27","LTN","2028-01-01","12.7900"
"2025-11-27","LTN","2029-01-01","12.8400"
"2025-11-27","LTN","2031-01-01","13.1800"
"2025-11-27","LTN","2032-01-01","13.3600"
"2025-11-27","NTN-B","2026-08-15","10.0500"
"2025-11-27","NTN-B","2029-05-15","7.8000"
"2025-11-27","NTN-B","2030-08-15","7.6900"
"2025-11-27","NTN-B","2032-08-15","7.5600"
"2025-11-27","NTN-B","2035-05-15","7.2200"
"2025-11-27","NTN-B","2035-05-15","7.3200"
"2025-11-27","NTN-B","2040-08-15","7.0200"
"2025-11-27","NTN-B","2040-08-15","7.1500"
"2025-11-27","NTN-B","2045-05-15","6.9700"
"2025-11-27","NTN-B","2045-05-15","7.1000"
"2025-11-27","NTN-B","2050-08-15","6.8300"
"2025-11-27","NTN-B","2050-08-15","7.0200"
"2025-11-27","NTN-B","2055-05-15","7.0300"
"2025-11-27","NTN-B","2060-08-15","7.0100"
"2025-11-28","LTN","2026-01-01","14.9400"
"2025-11-28","LTN","2027-01-01","13.5600"
"2025-11-28","LTN","2028-01-01","12.8700"
"2025-11-28","LTN","2029-01-01","12.8900"
"2025-11-28","LTN","2031-01-01","13.1800"
"2025-11-28","LTN","2032-01-01","13.3600"
"2025-11-28","NTN-B","2026-08-15","10.0800"
"2025-11-28","NTN-B","2029-05-15","7.8300"
"2025-11-28","NTN-B","2030-08-15","7.7100"
"2025-11-28","NTN-B","2032-08-15","7.5700"
"2025-11-28","NTN-B","2035-05-15","7.2400"
"2025-11-28","NTN-B","2035-05-15","7.3400"
"2025-11-28","NTN-B","2040-08-15","7.0100"
"2025-11-28","NTN-B","2040-08-15","7.1500"
"2025-11-28","NTN-B","2045-05-15","6.9900"
"2025-11-28","NTN-B","2045-05-15","7.1200"
"2025-11-28","NTN-B","2050-08-15","6.8600"
"2025-11-28","NTN-B","2050-08-15","7.0400"
"2025-11-28","NTN-B","2055-05-15","7.0600"
"2025-11-28","NTN-B","2060-08-15","7.0400"
"2025-12-01","LTN","2026-01-01","14.9300"
"2025-12-01","LTN","2027-01-01","13.5600"
"2025-12-01","LTN","2028-01-01","12.8600"
"2025-12-01","LTN","2029-01-01","12.8700"
"2025-12-01","LTN","2031-01-01","13.1500"
"2025-12-01","LTN","2032-01-01","13.3200"
"2025-12-01","NTN-B","2026-08-15","10.0800"
"2025-12-01","NTN-B","2029-05-15","7.8300"
"2025-12-01","NTN-B","2030-08-15","7.7200"
"2025-12-01","NTN-B","2032-08-15","7.5800"
"2025-12-01","NTN-B","2035-05-15","7.2500"
"2025-12-01","NTN-B","2035-05-15","7.3500"
"2025-12-01","NTN-B","2040-08-15","7.0100"
"2025-12-01","NTN-B","2040-08-15","7.1500"
"2025-12-01","NTN-B","2045-05-15","6.9900"
"2025-12-01","NTN-B","2045-05-15","7.1200"
"2025-12-01","NTN-B","2050-08-15","6.8900"
"2025-12-01","NTN-B","2050-08-15","7.0600"
"2025-12-01","NTN-B","2055-05-15","7.0700"
"2025-12-01","NTN-B","2060-08-15","7.0500"
"2025-12-02","LTN","2026-01-01","14.9400"
"2025-12-02","LTN","2027-01-01","13.5700"
"2025-12-02","LTN","2028-01-01","12.8500"
"2025-12-02","LTN","2029-01-01","12.8500"
"2025-12-02","LTN","2031-01-01","13.1000"
"2025-12-02","LTN","2032-01-01","13.2600"
"2025-12-02","NTN-B","2026-08-15","10.1000"
"2025-12-02","NTN-B","2029-05-15","7.8300"
"2025-12-02","NTN-B","2030-08-15","7.7100"
"2025-12-02","NTN-B","2032-08-15","7.5600"
"2025-12-02","NTN-B","2035-05-15","7.2300"
"2025-12-02","NTN-B","2035-05-15","7.3300"
"2025-12-02","NTN-B","2040-08-15","6.9700"
"2025-12-02","NTN-B","2040-08-15","7.1200"
"2025-12-02","NTN-B","2045-05-15","6.9700"
"2025-12-02","NTN-B","2045-05-15","7.1000"
"2025-12-02","NTN-B","2050-08-15","6.8700"
"2025-12-02","NTN-B","2050-08-15","7.0400"
"2025-12-02","NTN-B","2055-05-15","7.0500"
"2025-12-02","NTN-B","2060-08-15","7.0300"
"2025-12-03","LTN","2026-01-01","14.9300"
"2025-12-03","LTN","2027-01-01","13.5400"
"2025-12-03","LTN","2028-01-01","12.8000"
"2025-12-03","LTN","2029-01-01","12.8000"
"2025-12-03","LTN","2031-01-01","13.0400"
"2025-12-03","LTN","2032-01-01","13.1900"
"2025-12-03","NTN-B","2026-08-15","10.0500"
"2025-12-03","NTN-B","2029-05-15","7.7800"
"2025-12-03","NTN-B","2030-08-15","7.6600"
"2025-12-03","NTN-B","2032-08-15","7.5100"
"2025-12-03","NTN-B","2035-05-15","7.1800"
"2025-12-03","NTN-B","2035-05-15","7.2800"
"2025-12-03","NTN-B","2040-08-15","6.9200"
"2025-12-03","NTN-B","2040-08-15","7.0700"
"2025-12-03","NTN-B","2045-05-15","6.9200"
"2025-12-03","NTN-B","2045-05-15","7.0500"
"2025-12-03","NTN-B","2050-08-15","6.8300"
"2025-12-03","NTN-B","2050-08-15","6.9900"
"2025-12-03","NTN-B","2055-05-15","7.0000"
"2025-12-03","NTN-B","2060-08-15","6.9800"
"2025-12-04","LTN","2026-01-01","14.9300"
"2025-12-04","LTN","2027-01-01","13.5300"
"2025-12-04","LTN","2028-01-01","12.7600"
"2025-12-04","LTN","2029-01-01","12.7700"
"2025-12-04","LTN","2031-01-01","13.0200"
"2025-12-04","LTN","2032-01-01","13.1600"
"2025-12-04","NTN-B","2026-08-15","9.9800"
"2025-12-04","NTN-B","2029-05-15","7.7000"
"2025-12-04","NTN-B","2030-08-15","7.5800"
"2025-12-04","NTN-B","2032-08-15","7.4300"
"2025-12-04","NTN-B","2035-05-15","7.1200"
"2025-12-04","NTN-B","2035-05-15","7.2200"
"2025-12-04","NTN-B","2040-08-15","6.8800"
"2025-12-04","NTN-B","2040-08-15","7.0200"
"2025-12-04","NTN-B","2045-05-15","6.8800"
"2025-12-04","NTN-B","2045-05-15","7.0000"
"2025-12-04","NTN-B","2050-08-15","6.8200"
"2025-12-04","NTN-B","2050-08-15","6.9600"
"2025-12-04","NTN-B","2055-05-15","6.9600"
"2025-12-04","NTN-B","2060-08-15","6.9400"
"2025-12-05","LTN","2026-01-01","14.9300"
"2025-12-05","LTN","2027-01-01","13.5200"
"2025-12-05","LTN","2028-01-01","12.7500"
"2025-12-05","LTN","2029-01-01","12.7700"
"2025-12-05","LTN","2031-01-01","13.0100"
"2025-12-05","LTN","2032-01-01","13.1600"
"2025-12-05","NTN-B","2026-08-15","10.0300"
"2025-12-05","NTN-B","2029-05-15","7.7000"
"2025-12-05","NTN-B","2030-08-15","7.5800"
"2025-12-05","NTN-B","2032-08-15","7.4200"
"2025-12-05","NTN-B","2035-05-15","7.1000"
"2025-12-05","NTN-B","2035-05-15","7.2000"
"2025-12-05","NTN-B","2040-08-15","6.8600"
"2025-12-05","NTN-B","2040-08-15","7.0000"
"2025-12-05","NTN-B","2045-05-15","6.8600"
"2025-12-05","NTN-B","2045-05-15","6.9800"
"2025-12-05","NTN-B","2050-08-15","6.8000"
"2025-12-05","NTN-B","2050-08-15","6.9400"
"2025-12-05","NTN-B","2055-05-15","6.9400"
"2025-12-05","NTN-B","2060-08-15","6.9300"
"2025-12-08","LTN","2026-01-01","14.9300"
"2025-12-08","LTN","2027-01-01","13.7600"
"2025-12-08","LTN","2028-01-01","13.2000"
"2025-12-08","LTN","2029-01-01","13.2500"
"2025-12-08","LTN","2031-01-01","13.4900"
"2025-12-08","LTN","2032-01-01","13.6300"
"2025-12-08","NTN-B","2026-08-15","10.3200"
"2025-12-08","NTN-B","2029-05-15","7.8700"
"2025-12-08","NTN-B","2030-08-15","7.7200"
"2025-12-08","NTN-B","2032-08-15","7.5500"
"2025-12-08","NTN-B","2035-05-15","7.2400"
"2025-12-08","NTN-B","2035-05-15","7.3400"
"2025-12-08","NTN-B","2040-08-15","6.9500"
"2025-12-08","NTN-B","2040-08-15","7.1100"
"2025-12-08","NTN-B","2045-05-15","6.9400"
"2025-12-08","NTN-B","2045-05-15","7.0800"
"2025-12-08","NTN-B","2050-08-15","6.9400"
"2025-12-08","NTN-B","2050-08-15","7.0700"
"2025-12-08","NTN-B","2055-05-15","7.0700"
"2025-12-08","NTN-B","2060-08-15","7.0600"
"2025-12-09","LTN","2026-01-01","14.9400"
"2025-12-09","LTN","2027-01-01","13.7700"
"2025-12-09","LTN","2028-01-01","13.2500"
"2025-12-09","LTN","2029-01-01","13.3500"
"2025-12-09","LTN","2031-01-01","13.6000"
"2025-12-09","LTN","2032-01-01","13.7300"
"2025-12-09","NTN-B","2026-08-15","10.3700"
"2025-12-09","NTN-B","2029-05-15","7.9700"
"2025-12-09","NTN-B","2030-08-15","7.8400"
"2025-12-09","NTN-B","2032-08-15","7.6500"
"2025-12-09","NTN-B","2035-05-15","7.3400"
"2025-12-09","NTN-B","2035-05-15","7.4400"
"2025-12-09","NTN-B","2040-08-15","7.0300"
"2025-12-09","NTN-B","2040-08-15","7.1900"
"2025-12-09","NTN-B","2045-05-15","7.0300"
"2025-12-09","NTN-B","2045-05-15","7.1700"
"2025-12-09","NTN-B","2050-08-15","7.0300"
"2025-12-09","NTN-B","2050-08-15","7.1600"
"2025-12-09","NTN-B","2055-05-15","7.1500"
"2025-12-09","NTN-B","2060-08-15","7.1400"
"2025-12-10","LTN","2026-01-01","14.9500"
"2025-12-10","LTN","2027-01-01","13.7000"
"2025-12-10","LTN","2028-01-01","13.1300"
"2025-12-10","LTN","2029-01-01","13.2500"
"2025-12-10","LTN","2031-01-01","13.5600"
"2025-12-10","LTN","2032-01-01","13.7000"
"2025-12-10","NTN-B","2026-08-15","10.3500"
"2025-12-10","NTN-B","2029-05-15","7.9500"
"2025-12-10","NTN-B","2030-08-15","7.8800"
"2025-12-10","NTN-B","2032-08-15","7.7000"
"2025-12-10","NTN-B","2035-05-15","7.3800"
"2025-12-10","NTN-B","2035-05-15","7.4800"
"2025-12-10","NTN-B","2040-08-15","7.0400"
"2025-12-10","NTN-B","2040-08-15","7.2100"
"2025-12-10","NTN-B","2045-05-15","7.0300"
"2025-12-10","NTN-B","2045-05-15","7.1800"
"2025-12-10","NTN-B","2050-08-15","7.0500"
"2025-12-10","NTN-B","2050-08-15","7.1800"
"2025-12-10","NTN-B","2055-05-15","7.1600"
"2025-12-10","NTN-B","2060-08-15","7.1500"
"2025-12-11","LTN","2026-01-01","14.9400"
"2025-12-11","LTN","2027-01-01","13.7700"
