Data,Ativo,Indexador,DurationAnos,VolMercado,PU_mid,Taxa_mid,RefSpread,Spread,SpreadFmt
2025-09-17,DASAA6,,1.11,156576,1043.8380,3.8000,,,
2025-09-17,SMFT19,,2.48,270527,1082.1080,0.8302,,,
2025-09-17,CPGT17,DI_SPREAD,0.20,1874280,1069.1841,0.8530,CDI,0.853,CDI +0.85%
2025-09-17,RSPA11,,5.62,19077,1004.0290,,,,
2025-09-17,FLRY25,DI_SPREAD,0.81,226071,1046.6230,0.6401,CDI,0.6401,CDI +0.64%
2025-09-17,JTEE11,IPCA_SPREAD,3.38,209692,953.1466,7.1500,B30,-57,B30 −57bps
2025-09-18,ANHBA6,DI_SPREAD,3.92,15269689,1017.9793,0.5900,CDI,0.59,CDI +0.59%
2025-09-18,RRRP14,,2.37,10002129,1040.5877,,,,
2025-09-18,CSNAA1,DI_SPREAD,1.48,20689,940.4228,7.4950,CDI,7.495,CDI +7.50%
2025-09-18,CVRDA6,IGP-M,52.00,12669151,36.7912,,,,
2025-09-18,CESPA4,DI_SPREAD,3.77,506913,1013.8259,0.6351,CDI,0.6351,CDI +0.64%
2025-09-18,TEPA23,PREFIXADO,3.22,2310,1154.8512,16.2229,DI,2.7529,DI +2.75%
2025-09-18,ENEV28,IPCA_SPREAD,7.27,213332,1099.6488,7.2119,B37,-14,B37 −14bps
2025-09-18,ANHBA5,DI_SPREAD,2.92,10551024,1055.1024,0.4750,CDI,0.475,CDI +0.48%
2025-09-18,RESA14,IPCA_SPREAD,2.91,299825,1249.2705,8.7001,B29,105,B29 +105bps
2025-09-18,NEOE16,IPCA_SPREAD,1.77,278971,1315.9000,7.2044,B28,-45,B28 −45bps
2025-09-18,EGIE27,IPCA_SPREAD,1.25,37296,1434.4767,7.3750,B27,-212,B27 −212bps
2025-09-18,MVLV16,,1.92,49943,1560.7218,11.8450,,,
2025-09-18,BTEL13,PREFIXADO,3.62,6658361,1106.0400,13.6112,DI,0.1412,DI +0.14%
2025-09-18,CMGD27,,0.52,826663,687.7397,8.8750,,,
2025-09-18,ELET16,IPCA_SPREAD,6.13,321162,1066.9850,6.5960,B35,-75,B35 −75bps
2025-09-18,ECHP12,IPCA_SPREAD,1.88,307561,1042.5787,,,,
2025-09-18,CMGDB1,IPCA_SPREAD,6.97,444079,1027.9600,6.8841,B35,-47,B35 −47bps
2025-09-18,ORIG12,IPCA_SPREAD,4.83,10399458,1008.1879,10.0602,B32,244,B32 +244bps
2025-09-18,VALEC0,IPCA_SPREAD,8.79,753236,1063.8932,6.5051,B40,-55,B40 −55bps
2025-09-18,PETR28,IPCA_SPREAD,8.68,1133792,1092.2850,5.8575,B40,-120,B40 −120bps
2025-09-18,VALEC1,IPCA_SPREAD,6.63,282186,1064.8535,6.1776,B35,-117,B35 −117bps
2025-09-18,VALED1,IPCA_SPREAD,7.66,3044958,1067.2827,6.2521,B37,-110,B37 −110bps
2025-09-18,VALEB0,IPCA_SPREAD,7.41,154723,1059.7457,6.5907,B37,-76,B37 −76bps
2025-09-18,CGEE13,IPCA_SPREAD,5.46,148374,1044.8844,8.6900,B33,107,B33 +107bps
2025-09-18,PETR38,IPCA_SPREAD,10.44,724613,1119.9583,5.9320,B45,-113,B45 −113bps
2025-09-18,ORIG22,PREFIXADO,4.09,285417,1037.8785,15.0606,DI,1.5906,DI +1.59%
2025-09-18,CGEE23,IPCA_SPREAD,5.46,32632,1019.7520,9.0972,B33,148,B33 +148bps
2025-09-18,ELTN37,IPCA_SPREAD,6.67,62506,1077.6828,6.3100,B35,-104,B35 −104bps
2025-09-18,EGIEB5,IPCA_SPREAD,6.15,216496,1026.0491,6.6951,B35,-65,B35 −65bps
2025-09-18,DASAC5,DI_SPREAD,3.56,190382,966.4076,4.6200,CDI,4.62,CDI +4.62%
2025-09-18,BRKP28,IPCA_SPREAD,5.13,66724,1150.4153,8.6035,B32,98,B32 +98bps
2025-09-18,RDORI6,DI_SPREAD,5.62,12599878,1019.0778,1.4222,CDI,1.4222,CDI +1.42%
2025-09-18,PETR16,,0.23,125443,1425.4861,8.1943,,,
2025-09-18,UTPS22,IPCA_SPREAD,5.27,31332,1205.0847,8.1986,B33,58,B33 +58bps
2025-09-18,RIS424,IPCA_SPREAD,7.47,3655,1.0631,7.7583,B37,41,B37 +41bps
2025-09-18,LCAMD3,IPCA_SPREAD,2.42,22682,1134.0972,8.8451,B29,120,B29 +120bps
2025-09-18,CPLD26,IPCA_SPREAD,3.48,172164,1187.3374,6.7956,B30,-88,B30 −88bps
2025-09-18,TAEE17,IPCA_SPREAD,6.82,14656,1465.5895,6.7850,B35,-57,B35 −57bps
2025-09-18,ETBA12,IPCA_SPREAD,1.84,803549,1133.3558,7.2310,B28,-42,B28 −42bps
2025-09-18,SAPR10,IPCA_SPREAD,0.59,2271044,13127.4207,7.9264,B27,-156,B27 −156bps
2025-09-18,EGIEA3,,3.51,21507,1024.1468,13.2350,,,
2025-09-18,EGIE19,,0.57,683,682.5344,8.2248,,,
2025-09-18,CPLD29,IPCA_SPREAD,5.74,48457,1053.4161,6.7466,B33,-87,B33 −87bps
2025-09-18,ENGIA5,IPCA_SPREAD,3.64,19482,1217.6179,6.8765,B30,-80,B30 −80bps
2025-09-18,ORIG21,PREFIXADO,4.20,87006,1011.6940,,,,
2025-09-18,AGVF12,,1.33,10827,984.3111,8.6051,,,
2025-09-18,CGOS34,IPCA_SPREAD,5.90,19756,1097.5662,7.0666,B33,-55,B33 −55bps
2025-09-18,IRJS15,IPCA_SPREAD,6.59,386137,1040.8018,,,,
2025-09-18,CGASB1,IPCA_SPREAD,8.24,256591,1055.9291,6.5701,B37,-78,B37 −78bps
2025-09-18,SUZBA0,IPCA_SPREAD,7.83,652870,1063.3058,6.5832,B37,-77,B37 −77bps
2025-09-18,PEJA22,IPCA_SPREAD,5.18,7220,1031.3762,7.2950,B32,-33,B32 −33bps
2025-09-18,IVIAA0,IPCA_SPREAD,5.65,20930,1046.5227,7.4501,B33,-17,B33 −17bps
2025-09-18,PETR18,IPCA_SPREAD,6.78,80228,1015.5463,6.4348,B35,-92,B35 −92bps
2025-09-18,CMGDB0,IPCA_SPREAD,5.24,104482,1024.3347,7.0053,B33,-61,B33 −61bps
2025-09-18,PLSB1A,IPCA_SPREAD,2.79,605332,1177.6888,7.7238,B29,7,B29 +7bps
2025-09-18,ENEV29,IPCA_SPREAD,7.10,28556,1189.8513,6.5343,B35,-82,B35 −82bps
2025-09-18,SUMI37,IPCA_SPREAD,5.11,9788656,960.3312,10.0974,B32,248,B32 +248bps
2025-09-18,ERDVC4,IPCA_SPREAD,7.84,38089,1088.2461,7.1800,B37,-17,B37 −17bps
2025-09-18,VALEB1,IPCA_SPREAD,4.77,152598,1038.0841,6.6201,B32,-100,B32 −100bps
2025-09-18,ERDVB4,IPCA_SPREAD,5.40,137993,1069.7105,7.2286,B33,-39,B33 −39bps
2025-09-18,PEJA23,IPCA_SPREAD,5.33,129729,1054.7089,7.2122,B33,-41,B33 −41bps
2025-09-18,SBSPF3,IPCA_SPREAD,8.17,1161206,1178.8896,6.2721,B37,-108,B37 −108bps
2025-09-18,VERO24,IPCA_SPREAD,4.25,446789,1058.7417,,,,
2025-09-18,RISP14,IPCA_SPREAD,4.33,60,1.0300,8.1200,B31,44,B31 +44bps
2025-09-18,RISP22,IPCA_SPREAD,7.59,830,10.5063,7.9365,B37,59,B37 +59bps
2025-09-18,SUZB19,IPCA_SPREAD,3.44,54692,1093.8392,6.5700,B30,-111,B30 −111bps
2025-09-18,SAELA3,IPCA_SPREAD,4.02,97365,1058.3204,6.8765,B31,-80,B31 −80bps
2025-09-18,CMIN11,IPCA_SPREAD,4.27,42919,1072.9823,8.5268,B31,85,B31 +85bps
2025-09-18,EGIEC1,PREFIXADO,2.27,5729,1145.7230,12.6050,DI,-0.535,DI −0.54%
2025-09-18,RUMOA2,IPCA_SPREAD,1.42,42972,1342.8715,7.4936,B28,-16,B28 −16bps
2025-09-18,ETEN11,,0.17,24519,1442.2660,9.4051,,,
2025-09-18,TRPLA7,IPCA_SPREAD,9.38,123832,1105.6433,6.7260,B40,-33,B40 −33bps
2025-09-18,ENEV18,IPCA_SPREAD,4.23,33310,1110.3473,7.3089,B31,-37,B31 −37bps
2025-09-18,ENGIA1,,0.40,33867,1411.1434,8.2299,,,
2025-09-18,ENAT23,PREFIXADO,3.05,212638,1012.5612,,,,
2025-09-18,CTEE29,IPCA_SPREAD,6.66,14333,1023.8064,7.1101,B35,-24,B35 −24bps
2025-09-18,SABP12,IPCA_SPREAD,6.16,7742,1106.0500,,,,
2025-09-18,TRPLB4,IPCA_SPREAD,7.83,199824,1051.7077,7.2801,B37,-7,B37 −7bps
2025-09-18,PETR17,IPCA_SPREAD,2.91,227987,1259.5986,6.6376,B29,-101,B29 −101bps
2025-09-18,CERR18,IPCA_SPREAD,5.51,280179,1037.6988,8.6601,B33,104,B33 +104bps
2025-09-18,SBSPE3,IPCA_SPREAD,6.27,172412,1141.8034,6.6401,B35,-71,B35 −71bps
2025-09-18,ISAEB8,IPCA_SPREAD,4.87,55364,1064.6961,6.5200,B32,-110,B32 −110bps
2025-09-18,CLAG13,IPCA_SPREAD,1.38,602237,1216.6395,8.2391,B28,59,B28 +59bps
2025-09-18,TEPA12,IPCA_SPREAD,2.43,58259,1059.2534,10.4915,B29,284,B29 +284bps
2025-09-18,CGOS19,DI_SPREAD,3.76,10582667,1058.2667,0.7100,CDI,0.71,CDI +0.71%
2025-09-18,ELET14,IPCA_SPREAD,3.55,187900,1067.6143,6.9883,B30,-69,B30 −69bps
2025-09-18,EDTE12,IPCA_SPREAD,1.67,209304,1125.2929,7.5451,B28,-10,B28 −10bps
2025-09-18,ENGIB9,IPCA_SPREAD,4.94,39111,1057.0456,7.1035,B32,-52,B32 −52bps
2025-09-18,ENAT11,IPCA_SPREAD,1.68,228903,1211.1277,7.9224,B28,27,B28 +27bps
2025-09-18,UHSM12,IPCA_SPREAD,6.65,100586,1143.0224,,,,
2025-09-18,VALEA0,IPCA_SPREAD,6.33,61072,1052.9675,6.6568,B35,-69,B35 −69bps
2025-09-18,RUMOA3,IPCA_SPREAD,2.03,4004,1334.7607,7.0450,B28,-61,B28 −61bps
2025-09-18,LORTB9,,2.41,70083,1030.6282,1.3051,,,
2025-09-18,ELET23,IPCA_SPREAD,4.13,9661,1207.6204,6.7950,B31,-88,B31 −88bps
2025-09-18,CLTM14,IPCA_SPREAD,5.65,222233,1058.2529,7.6343,B33,1,B33 +1bps
2025-09-18,ENGIC0,IPCA_SPREAD,7.99,115378,1068.3131,6.6901,B37,-66,B37 −66bps
2025-09-18,ECOV16,IPCA_SPREAD,4.19,10320434,1020.9154,7.2566,B31,-42,B31 −42bps
2025-09-18,ENEV32,IPCA_SPREAD,1.66,5417,1354.2029,7.4750,B28,-18,B28 −18bps
2025-09-18,ELET24,DI_SPREAD,1.40,2338181,1017.0428,0.8388,CDI,0.8388,CDI +0.84%
2025-09-18,SMTO24,IPCA_SPREAD,7.06,59765,1067.2351,7.6151,B35,27,B35 +27bps
2025-09-18,TAEED2,IPCA_SPREAD,7.21,3281,1093.6364,6.8850,B35,-46,B35 −46bps
2025-09-18,ENAT33,IPCA_SPREAD,5.26,194377,1073.9049,,,,
2025-09-18,ELET42,IPCA_SPREAD,1.66,1373,1372.7562,7.0550,B28,-59,B28 −59bps
2025-09-18,CSNAB5,IPCA_SPREAD,6.31,48325,1006.7734,8.0951,B35,75,B35 +75bps
2025-09-18,PASN12,IPCA_SPREAD,2.00,13154,692.3199,,,,
2025-09-18,CGOS28,IPCA_SPREAD,6.38,104598,1015.5144,7.1450,B35,-21,B35 −21bps
2025-09-18,PTAZ11,IPCA_SPREAD,8.40,12410,1128.1753,7.2800,B40,22,B40 +22bps
2025-09-18,RSAN34,IPCA_SPREAD,0.98,57858,933.1902,8.3051,B27,-118,B27 −118bps
2025-09-18,PEJA13,PREFIXADO,2.50,82900,1010.9730,12.3187,DI,-0.8213,DI −0.82%
2025-09-18,ETEN21,IPCA_SPREAD,1.29,35904,1380.9068,7.9151,B27,-157,B27 −157bps
2025-09-18,CBAN72,IPCA_SPREAD,4.15,6968,1393.5752,7.5450,B31,-13,B31 −13bps
2025-09-18,ENAT13,IPCA_SPREAD,3.33,2158,1078.8872,,,,
2025-09-18,CHSF13,IPCA_SPREAD,4.15,115352,1068.0696,6.9451,B31,-73,B31 −73bps
2025-09-18,CMIN22,IPCA_SPREAD,6.40,3131,1043.7899,8.5450,B35,120,B35 +120bps
2025-09-18,ENEV26,IPCA_SPREAD,6.54,51061,1134.6938,7.1551,B35,-19,B35 −19bps
2025-09-18,AURE12,IPCA_SPREAD,5.37,30418,1048.9090,7.0351,B33,-58,B33 −58bps
2025-09-18,GASP29,IPCA_SPREAD,6.88,51139,1111.7165,6.9001,B35,-45,B35 −45bps
2025-09-18,RSAN44,IPCA_SPREAD,2.21,76185,1043.6278,7.7351,B28,9,B28 +9bps
2025-09-18,SAPRB3,IPCA_SPREAD,4.67,46159,1099.0152,7.7551,B32,14,B32 +14bps
2025-09-18,TAEEC4,IPCA_SPREAD,7.77,210271,1067.3655,6.6052,B37,-74,B37 −74bps
2025-09-18,EKTRB6,IPCA_SPREAD,8.36,20362297,1018.1149,6.6151,B37,-73,B37 −73bps
2025-09-18,ITPO15,IPCA_SPREAD,5.77,2079684,1039.8422,7.2140,B33,-41,B33 −41bps
2025-09-18,VLIM13,IPCA_SPREAD,2.21,39724,1168.3417,7.3900,B29,-26,B29 −26bps
2025-09-18,VERO34,,4.25,4270,1067.5731,14.4950,,,
2025-09-18,EKTRA6,IPCA_SPREAD,8.98,42797185,1018.9806,6.6694,B40,-39,B40 −39bps
2025-09-18,LORTA7,IPCA_SPREAD,3.58,22511,1125.5392,8.9250,B30,125,B30 +125bps
2025-09-18,MULPA0,DI_SPREAD,1.06,51520,1073.3235,0.9251,CDI,0.9251,CDI +0.93%
2025-09-18,TRPLA4,IPCA_SPREAD,5.40,718609,1087.1541,6.8226,B33,-80,B33 −80bps
2025-09-18,KLBNA5,IPCA_SPREAD,8.25,106688,987.8546,6.8601,B37,-49,B37 −49bps
2025-09-18,AEAB11,IPCA_SPREAD,7.46,500920,1154.1938,,,,
2025-09-18,CGOS16,IPCA_SPREAD,6.29,5182,1036.3265,7.1700,B35,-18,B35 −18bps
2025-09-18,CCROB6,IPCA_SPREAD,5.46,10843,1204.7936,6.4476,B33,-117,B33 −117bps
2025-09-18,SUMI19,IPCA_SPREAD,3.98,15230597,1015.3732,10.0776,B31,240,B31 +240bps
2025-09-18,CPLD38,DI_SPREAD,1.65,28930,1071.4678,1.0551,CDI,1.0551,CDI +1.06%
2025-09-18,ENTV13,IPCA_SPREAD,5.83,12808020,1067.3350,,,,
2025-09-18,ELTN15,IPCA_SPREAD,4.02,854669,1068.3359,6.8771,B31,-80,B31 −80bps
2025-09-18,CRNP13,IPCA_SPREAD,8.63,2198664,1099.3319,7.3128,B40,25,B40 +25bps
2025-09-18,CEAP17,IPCA_SPREAD,6.43,2789770,1120.3896,7.0100,B35,-34,B35 −34bps
2025-09-18,EGIE39,,0.57,6822,682.1908,8.2147,,,
2025-09-18,UNEG11,IPCA_SPREAD,6.63,7597310,1143.8286,8.0850,B35,74,B35 +74bps
2025-09-18,TEPA13,IPCA_SPREAD,3.12,1000163,1044.0110,10.7055,B30,303,B30 +303bps
2025-09-18,ELTN17,PREFIXADO,4.27,1068969,1068.9686,12.1691,DI,-1.301,DI −1.30%
2025-09-18,AEGE17,DI_SPREAD,4.01,252151,1050.6306,3.3150,CDI,3.315,CDI +3.31%
2025-09-18,PEJA11,IPCA_SPREAD,2.96,64564,1152.9300,7.3908,B29,-26,B29 −26bps
2025-09-18,CTGE11,IPCA_SPREAD,1.12,85193,1271.5414,,,,
2025-09-18,ASAI19,DI_SPREAD,1.79,2000268,1080.0585,1.0701,CDI,1.0701,CDI +1.07%
2025-09-18,AURE13,DI_SPREAD,3.12,10002633,1063.7704,0.5804,CDI,0.5804,CDI +0.58%
2025-09-18,GSHC15,DI_SPREAD,1.47,502958,1081.6306,1.0051,CDI,1.0051,CDI +1.01%
2025-09-18,ELPLB4,,0.46,5545,1386.2651,8.6731,,,
2025-09-18,YDUQA0,DI_SPREAD,1.84,301071,1082.9885,0.6684,CDI,0.6684,CDI +0.67%
2025-09-18,TAEB15,,1.22,269973,846.3099,,,,
2025-09-18,RALM11,IPCA_SPREAD,8.24,25824,1173.8338,,,,
2025-09-18,QUAL16,DI_SPREAD,0.79,3342110,522.2047,2.2186,CDI,2.2186,CDI +2.22%
2025-09-18,CRCF12,IPCA_SPREAD,7.63,4545331,1136.3328,,,,
2025-09-18,HGLB13,DI_SPREAD,3.59,10003750,1091.8740,2.5701,CDI,2.5701,CDI +2.57%
2025-09-18,BTCL12,IPCA_SPREAD,5.29,48775,1037.7616,10.6651,B33,305,B33 +305bps
2025-09-18,DESK17,IPCA_SPREAD,3.35,5280882,1056.1763,7.9540,B30,27,B30 +27bps
2025-09-18,MOVI19,,1.39,674764,979.3383,4.7110,,,
2025-09-18,RDORD3,DI_SPREAD,4.63,1392777,1094.0901,1.0700,CDI,1.07,CDI +1.07%
2025-09-18,UNIP18,DI_SPREAD,2.80,199988,1104.9050,1.0202,CDI,1.0202,CDI +1.02%
2025-09-18,VEBMA4,,2.57,150294,1073.5255,0.9588,,,
2025-09-18,BARU11,IPCA_SPREAD,7.42,1037904,1153.2267,,,,
2025-09-18,SOLY11,,11.10,690026,1011.7682,,,,
2025-09-18,RIS422,IPCA_SPREAD,7.58,54193,10.6700,7.7400,B37,39,B37 +39bps
2025-09-18,ENEV19,IPCA_SPREAD,4.23,2253,1126.5390,7.3351,B31,-34,B31 −34bps
2025-09-18,TAEEA4,IPCA_SPREAD,5.70,299005,1045.4719,6.6566,B33,-96,B33 −96bps
2025-09-18,UQFN15,DI_SPREAD,2.95,999888,1005.9236,2.3500,CDI,2.35,CDI +2.35%
2025-09-18,RESA27,IPCA_SPREAD,4.54,33687,1086.6803,8.2050,B32,59,B32 +59bps
2025-09-18,PETR27,IPCA_SPREAD,6.74,22792,1139.5930,6.7951,B35,-55,B35 −55bps
2025-09-18,MRFGA1,DI_SPREAD,0.72,400485,1065.1202,1.0484,CDI,1.0484,CDI +1.05%
2025-09-18,RENTA5,DI_SPREAD,3.80,171012,1068.8250,1.2283,CDI,1.2283,CDI +1.23%
2025-09-18,ERDVA2,,0.53,903137,1051.3814,1.4674,,,
2025-09-18,CMGD19,,0.46,542390,531.2342,1.2834,,,
2025-09-18,PEJA21,DI_SPREAD,0.92,884451,1032.0319,1.0637,CDI,1.0637,CDI +1.06%
2025-09-18,CPLD27,DI_SPREAD,0.74,1047114,1060.9062,0.8152,CDI,0.8152,CDI +0.82%
2025-09-18,SBSPB7,,0.17,1407908,522.2212,1.0299,,,
2025-09-18,MOVI34,DI_SPREAD,0.94,81990,661.2111,4.7949,CDI,4.7949,CDI +4.79%
2025-09-18,GASC16,IPCA_SPREAD,6.12,13190,1014.6518,7.3450,B35,0,B35 +0bps
2025-09-18,USCA22,,4.02,5161,1032.2713,13.9900,,,
2025-09-18,CGOSB0,IPCA_SPREAD,6.69,142351,1024.1084,7.0183,B35,-33,B35 −33bps
2025-09-18,RENTD1,IPCA_SPREAD,5.33,23127,1156.3459,8.0100,B33,39,B33 +39bps
2025-09-18,MTPKB5,,0.87,681506,1002.2150,3.9909,,,
2025-09-18,AEGPA0,,2.56,402000,1077.7490,15.9050,,,
2025-09-18,PASS12,DI_SPREAD,2.87,168122,1070.8385,1.2792,CDI,1.2792,CDI +1.28%
2025-09-18,EGIED1,DI_SPREAD,1.57,137460,1065.5806,0.4805,CDI,0.4805,CDI +0.48%
2025-09-18,ENEV38,DI_SPREAD,2.10,137102,1054.6318,0.7755,CDI,0.7755,CDI +0.78%
2025-09-18,CEEBC3,IPCA_SPREAD,3.65,208402,1190.8691,7.1300,B30,-55,B30 −55bps
2025-09-18,VERO12,IPCA_SPREAD,3.14,1121,1120.6536,,,,
2025-09-18,CBRDB8,DI_SPREAD,1.85,146198,865.0760,14.5660,CDI,14.566,CDI +14.57%
2025-09-18,CAML19,,0.02,79992,540.4859,0.7751,,,
2025-09-18,BSA317,,2.14,90013,1071.5775,0.8250,,,
2025-09-18,RSPA11,,5.62,8024,1002.9765,,,,
2025-09-19,CEPEA7,IPCA_SPREAD,8.98,32458584,1014.3307,6.6891,B40,-42,B40 −42bps
2025-09-19,NNAE12,IPCA_SPREAD,5.73,3668574,1262.8482,8.8031,B33,104,B33 +104bps
2025-09-19,MOVI19,,1.39,1302761,988.4374,4.0579,,,
2025-09-19,CVRDA6,IGP-M,52.00,4257751,36.8601,,,,
2025-09-19,PETR16,,0.23,279479,1425.9130,8.2916,,,
2025-09-19,ELPLB4,,0.46,1299728,1385.6379,8.8552,,,
2025-09-19,MVLV19,DI_SPREAD,0.62,153476,1065.8055,4.3559,CDI,4.3559,CDI +4.36%
2025-09-19,STBP35,IPCA_SPREAD,5.52,74320,1018.0797,,,,
2025-09-19,RIS424,IPCA_SPREAD,7.47,992662,1.0882,7.4771,B37,6,B37 +6bps
2025-09-19,TAEEC4,IPCA_SPREAD,7.77,147048,1065.5644,6.6329,B37,-79,B37 −79bps
2025-09-19,EGIEB5,IPCA_SPREAD,6.15,92179,1024.2157,6.7301,B35,-69,B35 −69bps
2025-09-19,CSNAA4,IPCA_SPREAD,3.31,8115,1014.3325,8.9550,B30,113,B30 +113bps
2025-09-19,PETR18,IPCA_SPREAD,6.78,163859,1017.7566,6.4100,B35,-101,B35 −101bps
2025-09-19,ERDVB4,IPCA_SPREAD,5.40,119499,1066.9573,7.2851,B33,-47,B33 −47bps
2025-09-19,PETR38,IPCA_SPREAD,10.44,584981,1129.3060,5.8550,B45,-127,B45 −127bps
2025-09-19,ORIG22,PREFIXADO,4.09,1198135,1020.5576,15.5043,DI,1.9243,DI +1.92%
2025-09-19,VALED1,IPCA_SPREAD,7.66,20646456,1031.8585,6.7009,B37,-72,B37 −72bps
2025-09-19,ELTN37,IPCA_SPREAD,6.67,104745,1026.9117,7.0363,B35,-38,B35 −38bps
2025-09-19,SBSPF3,IPCA_SPREAD,8.17,5795918,1154.7953,6.5267,B37,-89,B37 −89bps
2025-09-19,VALEC0,IPCA_SPREAD,8.79,727242,1061.6672,6.5351,B40,-57,B40 −57bps
2025-09-19,PETR28,IPCA_SPREAD,8.68,234289,1089.7161,5.8908,B40,-122,B40 −122bps
2025-09-19,VALEC1,IPCA_SPREAD,6.63,41446,1062.7218,6.2148,B35,-121,B35 −121bps
2025-09-19,TIET29,IPCA_SPREAD,1.50,5345,1336.2153,,,,
2025-09-19,ELTN17,PREFIXADO,4.27,55469,1087.6279,11.7660,DI,-1.814,DI −1.81%
2025-09-19,ORIG12,IPCA_SPREAD,4.83,56842,1015.0369,9.9360,B32,218,B32 +218bps
2025-09-19,CSNAA2,DI_SPREAD,0.79,130224,964.6238,8.0050,CDI,8.005,CDI +8.00%
2025-09-19,TRES11,DI_SPREAD,2.16,10054280,1101.7182,,,,
2025-09-19,APRB18,IPCA_SPREAD,3.02,330915,1263.0349,7.6837,B30,-15,B30 −15bps
2025-09-19,OMGE26,DI_SPREAD,3.29,20007739,1014.2312,0.9507,CDI,0.9507,CDI +0.95%
2025-09-19,ORIG11,IPCA_SPREAD,4.96,15692,1046.1356,,,,
2025-09-19,COLNA3,DI_SPREAD,3.17,35121370,1023.9466,0.7902,CDI,0.7902,CDI +0.79%
2025-09-19,CESE32,IPCA_SPREAD,3.12,102111,1109.9072,7.1707,B30,-66,B30 −66bps
2025-09-19,EQPA18,IPCA_SPREAD,6.46,601884,1110.4864,6.9946,B35,-43,B35 −43bps
2025-09-19,ELET14,IPCA_SPREAD,3.55,23468,1066.7180,7.0302,B30,-80,B30 −80bps
2025-09-19,CMGDB0,IPCA_SPREAD,5.24,183180,1034.9172,6.8318,B33,-93,B33 −93bps
2025-09-19,IVIAA0,IPCA_SPREAD,5.65,62570,1042.8322,7.5200,B33,-24,B33 −24bps
2025-09-19,ENGIB0,IPCA_SPREAD,4.02,262605,1050.4189,7.0621,B31,-77,B31 −77bps
2025-09-19,PLSB1A,IPCA_SPREAD,2.79,324406,1179.6574,7.6882,B29,-11,B29 −11bps
2025-09-19,ALGAC2,IPCA_SPREAD,3.88,10017,1112.9479,7.7751,B31,-5,B31 −5bps
2025-09-19,CGOS16,IPCA_SPREAD,6.29,11377,1034.2737,7.2101,B35,-21,B35 −21bps
2025-09-19,BTEL23,IPCA_SPREAD,4.16,50015,1041.9689,8.1651,B31,34,B31 +34bps
2025-09-19,CLTM14,IPCA_SPREAD,5.65,5245,1048.9697,7.7951,B33,4,B33 +4bps
2025-09-19,MRSAB3,IPCA_SPREAD,8.62,25555432,1022.2173,6.7641,B40,-35,B40 −35bps
2025-09-19,ENEV19,IPCA_SPREAD,4.23,212186,1128.6514,7.3065,B31,-52,B31 −52bps
2025-09-19,FBRI13,IPCA_SPREAD,4.59,5399,1079.8612,7.6951,B32,-6,B32 −6bps
2025-09-19,ENEV39,IPCA_SPREAD,9.38,120220,1167.1874,6.9951,B40,-11,B40 −11bps
2025-09-19,CERT11,IPCA_SPREAD,2.59,74328,1093.0603,7.4367,B29,-36,B29 −36bps
2025-09-19,ORIG21,PREFIXADO,4.20,145412,982.5105,,,,
2025-09-19,IRJS14,IPCA_SPREAD,6.79,171431,1242.2563,9.0052,B35,159,B35 +159bps
2025-09-19,SBSPE3,IPCA_SPREAD,6.27,145313,1144.1979,6.6165,B35,-80,B35 −80bps
2025-09-19,CMGDB2,IPCA_SPREAD,8.09,207947,1077.4439,6.8590,B37,-56,B37 −56bps
2025-09-19,CSNAA5,IPCA_SPREAD,4.70,194213,1016.8205,8.2050,B32,45,B32 +45bps
2025-09-19,VERO13,IPCA_SPREAD,3.84,51927,1038.5345,,,,
2025-09-19,ELET16,IPCA_SPREAD,6.13,2170,1084.9969,6.3451,B35,-107,B35 −107bps
2025-09-19,VALEA0,IPCA_SPREAD,6.33,330521,1069.6466,6.4211,B35,-100,B35 −100bps
2025-09-19,VALEB0,IPCA_SPREAD,7.41,96917,1053.4502,6.6782,B37,-74,B37 −74bps
2025-09-19,VERO44,IPCA_SPREAD,6.35,5458,1091.5778,,,,
2025-09-19,ENEVB0,IPCA_SPREAD,7.95,85688,1057.8822,7.1032,B37,-32,B37 −32bps
2025-09-19,TAEE17,IPCA_SPREAD,6.82,352737,1482.0867,6.6348,B35,-79,B35 −79bps
2025-09-19,BRMLB1,DI_SPREAD,4.33,1084525,1027.0121,0.6711,CDI,0.6711,CDI +0.67%
2025-09-19,CJEN13,IPCA_SPREAD,4.11,11655,1165.4873,,,,
2025-09-19,IRJS15,IPCA_SPREAD,6.59,8645733,1048.2217,,,,
2025-09-19,RODB11,DI_SPREAD,2.38,2395619,1597.0795,2.2500,CDI,2.25,CDI +2.25%
2025-09-19,ASAIA1,DI_SPREAD,2.14,159873,1080.2197,1.1079,CDI,1.1079,CDI +1.11%
2025-09-19,BRKMA8,DI_SPREAD,2.90,712194,748.1032,14.6224,CDI,14.6224,CDI +14.62%
2025-09-19,LORTB9,,2.41,370494,1029.1490,1.3800,,,
2025-09-19,PEJA22,IPCA_SPREAD,5.18,84065,1037.8436,7.1916,B32,-57,B32 −57bps
2025-09-19,RESA27,IPCA_SPREAD,4.54,7577,1082.4882,8.3101,B32,55,B32 +55bps
2025-09-19,BRKP28,IPCA_SPREAD,5.13,378812,1147.9163,8.6551,B32,90,B32 +90bps
2025-09-19,ENAT23,PREFIXADO,3.05,50296,1005.9295,,,,
2025-09-19,ENAT33,IPCA_SPREAD,5.26,291573,1068.0318,,,,
