"ticker","statusExercicio","dataEvento","diasUteisAteEvento","pctPuPar","taxaEvento","tipoTaxa","remuneracao","dataReferencia","origemAba","spreadBE","spreadBEUnid"
"ESCEA6","Futuro","2027-06-11","214","1.008916","0.088","breakeven","DI + 0,5%","2026-07-31","Fora do Período de Exercício","0.088","%"
"ESCEB4","Futuro","2027-09-28","290","1.011654","-0.0113","breakeven","DI + 0,56%","2026-07-31","Fora do Período de Exercício","-0.0113","%"
"ESCEB6","Futuro","2028-06-12","466","1.011916","0.1609","breakeven","DI + 0,58%","2026-07-31","Fora do Período de Exercício","0.1609","%"
"FENS12","Futuro","2027-10-22","307","1.011882","0.3241","breakeven","DI + 0,75%","2026-07-31","Fora do Período de Exercício","0.3241","%"
"FISI15","Futuro","2027-01-15","114","1.00865","0.4439","breakeven","DI + 0,85%","2026-07-31","Fora do Período de Exercício","0.4439","%"
"FLRY18","Futuro","2026-10-23","58","1.005952","0.794","breakeven","DI + 1,23%","2026-07-31","Fora do Período de Exercício","0.794","%"
"FLRY19","Futuro","2027-05-17","196","1.005964","0.1191","breakeven","DI + 0,55%","2026-07-31","Fora do Período de Exercício","0.1191","%"
"FLRY27","Futuro","2027-04-22","179","1.005952","1.2137","breakeven","DI + 1,55%","2026-07-31","Fora do Período de Exercício","1.2137","%"
"FLRY29","Futuro","2028-05-17","448","1.008904","0.2563","breakeven","DI + 0,67%","2026-07-31","Fora do Período de Exercício","0.2563","%"
"FLRYA0","Futuro","2027-10-21","306","1.00594","0.0208","breakeven","DI + 0,45%","2026-07-31","Fora do Período de Exercício","0.0208","%"
"FLRYB0","Futuro","2028-10-23","558","1.008916","0.1365","breakeven","DI + 0,55%","2026-07-31","Fora do Período de Exercício","0.1365","%"
"FRAS16","Futuro","2028-04-25","433","1.009952","0.2922","breakeven","DI + 0,75%","2026-07-31","Fora do Período de Exercício","0.2922","%"
"GGBRA8","Futuro","2026-12-10","90","1.004956","0.2242","breakeven","DI + 0,5%","2026-07-31","Fora do Período de Exercício","0.2242","%"
"GGBRA9","Futuro","2026-12-04","86","1.022037","0.0978","breakeven","DI + 0,65%","2026-07-31","Fora do Período de Exercício","0.0978","%"
"GRRB16","Futuro","2027-02-12","132","1.0093","0.5206","breakeven","DI + 0,95%","2026-07-31","Fora do Período de Exercício","0.5206","%"
"GSHC17","Futuro","2026-09-15","31","1.011","1.9072","breakeven","DI + 2,5%","2026-07-31","Fora do Período de Exercício","1.9072","%"
"GUAR17","Futuro","2027-04-15","175","1.00599","0.3195","breakeven","DI + 0,95%","2026-07-31","Fora do Período de Exercício","0.3195","%"
"HAPV18","Futuro","2026-10-15","52","1.005999","0.9357","breakeven","DI + 1,1%","2026-07-31","Fora do Período de Exercício","0.9357","%"
"HAPV19","Futuro","2027-05-17","196","1.005999","0.8859","breakeven","DI + 1,05%","2026-07-31","Fora do Período de Exercício","0.8859","%"
"HAPV28","Futuro","2026-10-15","52","1.005999","1.0537","breakeven","DI + 1,2%","2026-07-31","Fora do Período de Exercício","1.0537","%"
"HAPVA0","Futuro","2027-10-15","302","1.005999","0.8955","breakeven","DI + 1,05%","2026-07-31","Fora do Período de Exercício","0.8955","%"
"HYPEA6","Futuro","2026-10-13","50","1.007936","0.7679","breakeven","DI + 1,35%","2026-07-31","Fora do Período de Exercício","0.7679","%"
"HYPEA7","Futuro","2026-12-15","93","1.007952","0.7186","breakeven","DI + 1,3%","2026-07-31","Fora do Período de Exercício","0.7186","%"
"HYPEA8","Futuro","2027-05-03","186","1.007952","0.2739","breakeven","DI + 0,85%","2026-07-31","Fora do Período de Exercício","0.2739","%"
"HYPEA9","Futuro","2028-01-17","366","1.007873","0.3215","breakeven","DI + 0,9%","2026-07-31","Fora do Período de Exercício","0.3215","%"
"HYPEB1","Futuro","2027-12-15","343","1.008928","0.4948","breakeven","DI + 0,85%","2026-07-31","Fora do Período de Exercício","0.4948","%"
"HYPEC0","Futuro","2029-08-15","760","1.002964","0.4381","breakeven","DI + 0,75%","2026-07-31","Fora do Período de Exercício","0.4381","%"
"IPIPA6","Futuro","2027-11-22","326","1.005952","0.3235","breakeven","DI + 0,6%","2026-07-31","Fora do Período de Exercício","0.3235","%"
"ISAEB1","Futuro","2028-01-17","366","1.00394","0.3285","breakeven","DI + 0,55%","2026-07-31","Fora do Período de Exercício","0.3285","%"
"ISAEC1","Futuro","2028-07-17","490","1.004959","0.3706","breakeven","DI + 0,6%","2026-07-31","Fora do Período de Exercício","0.3706","%"
"ISAED1","Futuro","2030-07-15","986","1.009007","0.5454","breakeven","DI + 0,84%","2026-07-31","Fora do Período de Exercício","0.5454","%"
"LCAMC2","Futuro","2027-05-20","199","1.011892","1.9051","breakeven","DI + 2,4%","2026-07-31","Fora do Período de Exercício","1.9051","%"
"LETS18","Futuro","2028-10-17","554","1.014934","0.3933","breakeven","DI + 1,25%","2026-07-31","Fora do Período de Exercício","0.3933","%"
"LMTPA0","Futuro","2027-04-16","176","1.007457","1.3497","breakeven","DI + 1,7%","2026-07-31","Fora do Período de Exercício","1.3497","%"
"LMTPA1","Futuro","2027-01-18","115","1.002988","1.1855","breakeven","DI + 1,5%","2026-07-31","Fora do Período de Exercício","1.1855","%"
"LMTPA2","Futuro","2027-03-24","160","1.004503","0.9759","breakeven","DI + 1,3%","2026-07-31","Fora do Período de Exercício","0.9759","%"
"LMTPB1","Futuro","2027-07-19","240","1.007445","1.3496","breakeven","DI + 1,7%","2026-07-31","Fora do Período de Exercício","1.3496","%"
"LMTPB2","Futuro","2028-03-24","413","1.007433","1.1506","breakeven","DI + 1,5%","2026-07-31","Fora do Período de Exercício","1.1506","%"
"LORTB2","Futuro","2026-12-07","87","1.00594","1.5315","breakeven","DI + 1,87%","2026-07-31","Fora do Período de Exercício","1.5315","%"
"MATD12","Futuro","2027-05-17","196","1.011892","0.5285","breakeven","DI + 0,95%","2026-07-31","Fora do Período de Exercício","0.5285","%"
"MATD13","Futuro","2028-07-18","491","1.011916","0.6761","breakeven","DI + 1,1%","2026-07-31","Fora do Período de Exercício","0.6761","%"
"MILS18","Futuro","2028-01-10","361","1.016797","0.7618","breakeven","DI + 2%","2026-07-31","Fora do Período de Exercício","0.7618","%"
"MILS29","Futuro","2027-06-21","220","1.0176","0.8303","breakeven","DI + 1,4%","2026-07-31","Fora do Período de Exercício","0.8303","%"
"MILSA1","Futuro","2027-08-19","263","1.010424","0.415","breakeven","DI + 0,9%","2026-07-31","Fora do Período de Exercício","0.415","%"
"MILSB0","Futuro","2027-11-26","330","1.01751","0.7339","breakeven","DI + 1,3%","2026-07-31","Fora do Período de Exercício","0.7339","%"
"MVLVA3","Futuro","2026-08-10","6","1.003472","2.1288","breakeven","DI + 2,5%","2026-07-31","Fora do Período de Exercício","2.1288","%"
"NIGP12","Futuro","2027-03-24","160","1.017402","1.3295","breakeven","DI + 1,9%","2026-07-31","Fora do Período de Exercício","1.3295","%"
"NTSD18","Futuro","2026-11-23","77","1.011969","0.4206","breakeven","DI + 0,8%","2026-07-31","Fora do Período de Exercício","0.4206","%"
"NTSD26","Futuro","2027-02-15","133","1.011993","0.9725","breakeven","DI + 1,4%","2026-07-31","Fora do Período de Exercício","0.9725","%"
"NTSD35","Futuro","2027-09-13","279","1.015005","1.3338","breakeven","DI + 1,85%","2026-07-31","Fora do Período de Exercício","1.3338","%"
"NTSD36","Futuro","2029-02-15","634","1.015066","1.2078","breakeven","DI + 1,7%","2026-07-31","Fora do Período de Exercício","1.2078","%"
"NTSDA0","Futuro","2028-08-28","520","1.007418","0.6022","breakeven","DI + 0,9%","2026-07-31","Fora do Período de Exercício","0.6022","%"
"NTSDA2","Futuro","2028-03-13","404","1.008907","0.1588","breakeven","DI + 0,6%","2026-07-31","Fora do Período de Exercício","0.1588","%"
"ORMA16","Futuro","2028-10-16","553","1.013746","1.0543","breakeven","DI + 1,45%","2026-07-31","Fora do Período de Exercício","1.0543","%"
"OVSAA9","Futuro","2026-11-18","75","1.011919","1.9304","breakeven","DI + 2,5%","2026-07-31","Fora do Período de Exercício","1.9304","%"
"OVSAB1","Futuro","2029-01-22","618","1.008967","1.9203","breakeven","DI + 2,35%","2026-07-31","Fora do Período de Exercício","1.9203","%"
"OZNH11","Futuro","2026-11-26","80","1.049682","1.1651","breakeven","DI + 3,5%","2026-07-31","Fora do Período de Exercício","1.1651","%"
"PALFA5","Futuro","2026-09-11","29","1.00742","0.1419","breakeven","DI + 0,49%","2026-07-31","Fora do Período de Exercício","0.1419","%"
"PALFA6","Futuro","2027-02-16","134","1.006854","0.2685","breakeven","DI + 0,59%","2026-07-31","Fora do Período de Exercício","0.2685","%"
"PFOR15","Futuro","2027-08-20","264","1.009934","0.6367","breakeven","DI + 1,2%","2026-07-31","Fora do Período de Exercício","0.6367","%"
"PFOR16","Futuro","2028-01-17","366","1.00987","0.8851","breakeven","DI + 1,45%","2026-07-31","Fora do Período de Exercício","0.8851","%"
"PFOR25","Futuro","2028-02-21","391","1.015951","0.7806","breakeven","DI + 1,35%","2026-07-31","Fora do Período de Exercício","0.7806","%"
"PFOR26","Futuro","2028-07-17","490","1.015983","1.0257","breakeven","DI + 1,6%","2026-07-31","Fora do Período de Exercício","1.0257","%"
"PRLG17","Futuro","2027-04-12","172","1.008916","0.8422","breakeven","DI + 1,2%","2026-07-31","Fora do Período de Exercício","0.8422","%"
"QUAL18","Futuro","2027-10-15","302","1.0099","1.6823","breakeven","DI + 2,5%","2026-07-31","Fora do Período de Exercício","1.6823","%"
"RADL19","Futuro","2028-04-24","432","1.01041","0.1658","breakeven","DI + 0,65%","2026-07-31","Fora do Período de Exercício","0.1658","%"
"RADLA0","Futuro","2029-04-16","675","1.010494","0.1153","breakeven","DI + 0,6%","2026-07-31","Fora do Período de Exercício","0.1153","%"
"RADLA1","Futuro","2029-11-12","820","1.01048","-0.0427","breakeven","DI + 0,44%","2026-07-31","Fora do Período de Exercício","-0.0427","%"
"RDORA5","Futuro","2029-04-16","675","1.012222","1.5594","breakeven","DI + 2%","2026-07-31","Fora do Período de Exercício","1.5594","%"
"RDORB3","Futuro","2028-11-16","574","1.012138","1.3164","breakeven","DI + 1,9%","2026-07-31","Fora do Período de Exercício","1.3164","%"
"RDORB5","Futuro","2029-04-16","675","1.012222","1.4519","breakeven","DI + 1,95%","2026-07-31","Fora do Período de Exercício","1.4519","%"
"RDORB9","Futuro","2028-02-21","391","1.012111","1.3181","breakeven","DI + 1,9%","2026-07-31","Fora do Período de Exercício","1.3181","%"
"RDORC3","Futuro","2028-11-16","574","1.012138","1.3164","breakeven","DI + 1,9%","2026-07-31","Fora do Período de Exercício","1.3164","%"
"RDORC9","Futuro","2028-02-21","391","1.012111","1.3181","breakeven","DI + 1,9%","2026-07-31","Fora do Período de Exercício","1.3181","%"
"RDORD3","Futuro","2030-11-05","1067","1.012233","1.2602","breakeven","DI + 1,7%","2026-07-31","Fora do Período de Exercício","1.2602","%"
"RDORD4","Futuro","2027-09-15","281","1.011957","0.7172","breakeven","DI + 1,1%","2026-07-31","Fora do Período de Exercício","0.7172","%"
"RDORD7","Futuro","2027-02-22","138","1.010416","1.2085","breakeven","DI + 1,7%","2026-07-31","Fora do Período de Exercício","1.2085","%"
"RDORE4","Futuro","2031-03-17","1155","1.010539","0.9257","breakeven","DI + 1,3%","2026-07-31","Fora do Período de Exercício","0.9257","%"
"RDORF1","Futuro","2028-06-12","466","1.014916","0.4632","breakeven","DI + 0,9%","2026-07-31","Fora do Período de Exercício","0.4632","%"
"RDORF8","Futuro","2027-11-22","326","1.023833","0.6245","breakeven","DI + 1,15%","2026-07-31","Fora do Período de Exercício","0.6245","%"
"RDORG9","Futuro","2028-01-05","358","1.023869","0.7339","breakeven","DI + 1,3%","2026-07-31","Fora do Período de Exercício","0.7339","%"
"RECV12","Futuro","2027-10-15","302","1.00792","0.5712","breakeven","DI + 1,15%","2026-07-31","Fora do Período de Exercício","0.5712","%"
"RECV13","Futuro","2028-07-04","481","1.015888","0.4583","breakeven","DI + 1,1%","2026-07-31","Fora do Período de Exercício","0.4583","%"
"RENTA5","Futuro","2030-02-11","881","1.012236","1.7611","breakeven","DI + 2,35%","2026-07-31","Fora do Período de Exercício","1.7611","%"
"RENTC4","Futuro","2026-12-28","101","1.00569","1.5106","breakeven","DI + 1,85%","2026-07-31","Fora do Período de Exercício","1.5106","%"
"RENTC8","Futuro","2027-03-29","162","1.005714","1.51","breakeven","DI + 1,85%","2026-07-31","Fora do Período de Exercício","1.51","%"
"RENTD0","Futuro","2027-12-10","340","1.008928","1.1286","breakeven","DI + 1,55%","2026-07-31","Fora do Período de Exercício","1.1286","%"
"RENTD5","Futuro","2028-08-28","520","1.008931","0.7602","breakeven","DI + 1,18%","2026-07-31","Fora do Período de Exercício","0.7602","%"
"RENTD9","Futuro","2027-04-16","176","1.008916","1.4873","breakeven","DI + 1,85%","2026-07-31","Fora do Período de Exercício","1.4873","%"
"RENTE2","Futuro","2027-05-20","199","1.008931","0.8412","breakeven","DI + 1,2%","2026-07-31","Fora do Período de Exercício","0.8412","%"
"RENTE3","Futuro","2027-07-19","240","1.011945","0.7153","breakeven","DI + 1,2%","2026-07-31","Fora do Período de Exercício","0.7153","%"
"RENTE4","Futuro","2029-08-02","751","1.008967","0.7835","breakeven","DI + 1,3%","2026-07-31","Fora do Período de Exercício","0.7835","%"
"RENTE5","Futuro","2029-08-28","769","1.008991","0.8582","breakeven","DI + 1,28%","2026-07-31","Fora do Período de Exercício","0.8582","%"
"RENTE9","Futuro","2029-04-16","675","1.014952","1.656","breakeven","DI + 2,15%","2026-07-31","Fora do Período de Exercício","1.656","%"
"RENTF2","Futuro","2029-05-21","699","1.008991","1.0383","breakeven","DI + 1,4%","2026-07-31","Fora do Período de Exercício","1.0383","%"
"RNDNA1","Futuro","2028-05-17","448","1.011873","0.6942","breakeven","DI + 1,17%","2026-07-31","Fora do Período de Exercício","0.6942","%"
"RNDNA2","Futuro","2028-01-26","373","1.009857","0.392","breakeven","DI + 0,85%","2026-07-31","Fora do Período de Exercício","0.392","%"
"RNDNB2","Futuro","2029-07-26","746","1.01192","0.6239","breakeven","DI + 1,1%","2026-07-31","Fora do Período de Exercício","0.6239","%"
"SAPRB4","Futuro","2027-01-15","114","1.008931","0.6926","breakeven","DI + 1,05%","2026-07-31","Fora do Período de Exercício","0.6926","%"
"SBIOA4","Futuro","2028-03-16","407","1.000074","0.6265","breakeven","DI + 0,63%","2026-07-31","Fora do Período de Exercício","0.6265","%"
"SBSPA1","Futuro","2026-08-20","14","1.007416","0.1489","breakeven","DI + 0,49%","2026-07-31","Fora do Período de Exercício","0.1489","%"
"SBSPB1","Futuro","2027-08-20","264","1.010428","0.6811","breakeven","DI + 1,1%","2026-07-31","Fora do Período de Exercício","0.6811","%"
"SBSPC1","Futuro","2029-08-20","763","1.013464","0.8274","breakeven","DI + 1,31%","2026-07-31","Fora do Período de Exercício","0.8274","%"
"SBSPD3","Futuro","2028-02-15","387","1.011654","0.1323","breakeven","DI + 0,51%","2026-07-31","Fora do Período de Exercício","0.1323","%"
"SBSPD7","Futuro","2027-11-16","322","1.014904","0.257","breakeven","DI + 0,69%","2026-07-31","Fora do Período de Exercício","0.257","%"
"SBSPE7","Futuro","2028-11-14","573","1.020869","0.3972","breakeven","DI + 0,9%","2026-07-31","Fora do Período de Exercício","0.3972","%"
"SBSPL8","Futuro","2028-02-15","387","1.014916","0.2389","breakeven","DI + 0,64%","2026-07-31","Fora do Período de Exercício","0.2389","%"
"SBSPM8","Futuro","2029-02-15","634","1.020892","0.2199","breakeven","DI + 0,72%","2026-07-31","Fora do Período de Exercício","0.2199","%"
"SMFT18","Futuro","2026-10-20","55","1.013961","1.4461","breakeven","DI + 1,95%","2026-07-31","Fora do Período de Exercício","1.4461","%"
"SMFTA1","Futuro","2026-11-03","64","1.007438","0.5433","breakeven","DI + 0,89%","2026-07-31","Fora do Período de Exercício","0.5433","%"
"SMFTA2","Futuro","2027-09-06","275","1.007438","0.3045","breakeven","DI + 0,65%","2026-07-31","Fora do Período de Exercício","0.3045","%"
"SMFTA3","Futuro","2027-10-11","299","1.007448","0.2347","breakeven","DI + 0,58%","2026-07-31","Fora do Período de Exercício","0.2347","%"
"SMFTB3","Futuro","2027-10-11","299","1.012482","0.3165","breakeven","DI + 0,68%","2026-07-31","Fora do Período de Exercício","0.3165","%"
"SMFTC3","Futuro","2027-10-11","299","1.020044","0.5101","breakeven","DI + 0,95%","2026-07-31","Fora do Período de Exercício","0.5101","%"
"STBP15","Futuro","2027-12-15","343","1.006627","0.0989","breakeven","DI + 0,55%","2026-07-31","Fora do Período de Exercício","0.0989","%"
"STBP25","Futuro","2029-04-16","675","1.00931","0.1251","breakeven","DI + 0,7%","2026-07-31","Fora do Período de Exercício","0.1251","%"
"SUMI39","Futuro","2028-04-17","428","1.022396","0.7042","breakeven","DI + 2%","2026-07-31","Fora do Período de Exercício","0.7042","%"
"SUZBA1","Futuro","2027-05-17","196","1.017388","0.2941","breakeven","DI + 0,8%","2026-07-31","Fora do Período de Exercício","0.2941","%"
"SUZBB1","Futuro","2027-05-17","196","1.034801","0.2121","breakeven","DI + 1%","2026-07-31","Fora do Período de Exercício","0.2121","%"
"SVEA14","Futuro","2026-11-12","71","1.009555","2.3263","breakeven","DI + 3,1%","2026-07-31","Fora do Período de Exercício","2.3263","%"
"SVEA15","Futuro","2029-06-07","711","1.01192","1.3194","breakeven","DI + 2,1%","2026-07-31","Fora do Período de Exercício","1.3194","%"
"SVEA16","Futuro","2029-11-13","821","1.023857","1.5977","breakeven","DI + 2,5%","2026-07-31","Fora do Período de Exercício","1.5977","%"
"TAEEA6","Futuro","2027-09-15","281","1.011904","0.1324","breakeven","DI + 0,55%","2026-07-31","Fora do Período de Exercício","0.1324","%"
"TAEEA9","Futuro","2026-10-23","58","1.01192","0.2991","breakeven","DI + 0,6%","2026-07-31","Fora do Período de Exercício","0.2991","%"
"TAEEE1","Futuro","2027-04-15","175","1.011769","0.2074","breakeven","DI + 0,51%","2026-07-31","Fora do Período de Exercício","0.2074","%"
"TBSP12","Futuro","2028-01-24","371","1.007409","0.2737","breakeven","DI + 0,7%","2026-07-31","Fora do Período de Exercício","0.2737","%"
"TBSP22","Futuro","2029-01-23","619","1.010491","0.4231","breakeven","DI + 0,85%","2026-07-31","Fora do Período de Exercício","0.4231","%"
"TFLE19","Futuro","2027-05-28","204","1.008916","0.9414","breakeven","DI + 1,3%","2026-07-31","Fora do Período de Exercício","0.9414","%"
"TFLEA3","Futuro","2027-01-20","117","1.005714","1.5101","breakeven","DI + 1,85%","2026-07-31","Fora do Período de Exercício","1.5101","%"
"TFLEA4","Futuro","2027-02-26","142","1.005714","1.5098","breakeven","DI + 1,85%","2026-07-31","Fora do Período de Exercício","1.5098","%"
"TFLEA6","Futuro","2027-12-13","341","1.011928","0.9636","breakeven","DI + 1,45%","2026-07-31","Fora do Período de Exercício","0.9636","%"
"TFLEA7","Futuro","2028-02-10","384","1.008904","0.8855","breakeven","DI + 1,4%","2026-07-31","Fora do Período de Exercício","0.8855","%"
"TFLEA8","Futuro","2027-06-21","220","1.008916","0.8425","breakeven","DI + 1,2%","2026-07-31","Fora do Período de Exercício","0.8425","%"
"TFLEA9","Futuro","2029-09-10","777","1.008991","0.7665","breakeven","DI + 1,24%","2026-07-31","Fora do Período de Exercício","0.7665","%"
"TFLEB5","Futuro","2027-12-06","336","1.00869","0.9943","breakeven","DI + 1,5%","2026-07-31","Fora do Período de Exercício","0.9943","%"
"TFLEC0","Futuro","2027-09-20","284","1.008943","0.4933","breakeven","DI + 0,91%","2026-07-31","Fora do Período de Exercício","0.4933","%"
"TFLED0","Futuro","2029-09-19","784","1.008979","0.7301","breakeven","DI + 1,15%","2026-07-31","Fora do Período de Exercício","0.7301","%"
"TIGR12","Futuro","2027-04-26","181","1.008731","0.1998","breakeven","DI + 0,6%","2026-07-31","Fora do Período de Exercício","0.1998","%"
"TRES11","Futuro","2027-04-05","167","1.007968","1.6464","breakeven","DI + 2,1%","2026-07-31","Fora do Período de Exercício","1.6464","%"
"TRPLA5","Futuro","2027-03-15","153","1.00398","0.5078","breakeven","DI + 0,73%","2026-07-31","Fora do Período de Exercício","0.5078","%"
"TRPLA6","Futuro","2029-05-21","699","1.003964","0.5092","breakeven","DI + 0,8%","2026-07-31","Fora do Período de Exercício","0.5092","%"
"TRPLB5","Futuro","2029-03-15","654","1.00398","0.5092","breakeven","DI + 0,8%","2026-07-31","Fora do Período de Exercício","0.5092","%"
"TSSG13","Futuro","2026-12-21","97","1.007433","0.6347","breakeven","DI + 0,98%","2026-07-31","Fora do Período de Exercício","0.6347","%"
"TSSG14","Futuro","2027-06-21","220","1.007229","0.3071","breakeven","DI + 0,67%","2026-07-31","Fora do Período de Exercício","0.3071","%"
"TUPW11","Futuro","2029-04-16","675","1.0274","1.7339","breakeven","DI + 2,9%","2026-07-31","Fora do Período de Exercício","1.7339","%"
"TUPY25","Futuro","2027-07-19","240","1.013947","0.5053","breakeven","DI + 1%","2026-07-31","Fora do Período de Exercício","0.5053","%"
"TUPY35","Futuro","2028-07-17","490","1.021071","0.603","breakeven","DI + 1,18%","2026-07-31","Fora do Período de Exercício","0.603","%"
"UNIP18","Futuro","2026-10-16","53","1.015967","1.4725","breakeven","DI + 2,05%","2026-07-31","Fora do Período de Exercício","1.4725","%"
"UNIP19","Futuro","2026-09-08","26","1.008943","0.4942","breakeven","DI + 0,85%","2026-07-31","Fora do Período de Exercício","0.4942","%"
"UNIP29","Futuro","2027-09-06","275","1.011957","0.7739","breakeven","DI + 1,2%","2026-07-31","Fora do Período de Exercício","0.7739","%"
"UNIP39","Futuro","2028-09-05","526","1.024111","0.9818","breakeven","DI + 1,65%","2026-07-31","Fora do Período de Exercício","0.9818","%"
"UNIPA0","Futuro","2028-07-18","491","1.011969","0.5752","breakeven","DI + 1%","2026-07-31","Fora do Período de Exercício","0.5752","%"
"UNIPB0","Futuro","2029-07-18","740","1.024111","0.6873","breakeven","DI + 1,35%","2026-07-31","Fora do Período de Exercício","0.6873","%"
"UNIPC0","Futuro","2028-07-18","491","1.011969","0.7385","breakeven","DI + 1,15%","2026-07-31","Fora do Período de Exercício","0.7385","%"
"UQFN15","Futuro","2027-07-13","236","1.013666","0.7272","breakeven","DI + 1,3%","2026-07-31","Fora do Período de Exercício","0.7272","%"
"USIM28","Futuro","2026-11-23","77","1.007445","1.2745","breakeven","DI + 1,7%","2026-07-31","Fora do Período de Exercício","1.2745","%"
"USIM29","Futuro","2027-06-09","212","1.007457","1.2259","breakeven","DI + 1,65%","2026-07-31","Fora do Período de Exercício","1.2259","%"
"USIM39","Futuro","2028-12-11","590","1.011981","1.4559","breakeven","DI + 1,95%","2026-07-31","Fora do Período de Exercício","1.4559","%"
"USIMA0","Futuro","2027-03-19","157","1.00748","1.0019","breakeven","DI + 1,35%","2026-07-31","Fora do Período de Exercício","1.0019","%"
"USIMB0","Futuro","2029-03-19","656","1.007504","1.0745","breakeven","DI + 1,5%","2026-07-31","Fora do Período de Exercício","1.0745","%"
"VAMO14","Futuro","2026-10-15","52","1.010912","1.5911","breakeven","DI + 2,4%","2026-07-31","Fora do Período de Exercício","1.5911","%"
"VAMO23","Futuro","2027-06-15","216","1.021803","1.8447","breakeven","DI + 2,75%","2026-07-31","Fora do Período de Exercício","1.8447","%"
"VAMO24","Futuro","2026-10-15","52","1.027303","1.8918","breakeven","DI + 2,8%","2026-07-31","Fora do Período de Exercício","1.8918","%"
"VAMOA0","Futuro","2026-08-21","15","1.009918","1.7783","breakeven","DI + 2,35%","2026-07-31","Fora do Período de Exercício","1.7783","%"
"VAMOA1","Futuro","2026-12-28","101","1.009902","1.7774","breakeven","DI + 2,35%","2026-07-31","Fora do Período de Exercício","1.7774","%"
"VBBR15","Futuro","2026-10-05","45","1.008943","1.0794","breakeven","DI + 1,5%","2026-07-31","Fora do Período de Exercício","1.0794","%"
"VBBR16","Futuro","2027-04-06","168","1.011969","0.6457","breakeven","DI + 1,07%","2026-07-31","Fora do Período de Exercício","0.6457","%"
"VBBR17","Futuro","2027-06-15","216","1.014099","0.6791","breakeven","DI + 1,18%","2026-07-31","Fora do Período de Exercício","0.6791","%"
"VBBR18","Futuro","2027-11-09","318","1.012416","0.5474","breakeven","DI + 1,05%","2026-07-31","Fora do Período de Exercício","0.5474","%"
"VBBR24","Futuro","2026-11-17","74","1.014981","1.2777","breakeven","DI + 1,75%","2026-07-31","Fora do Período de Exercício","1.2777","%"
"VBBR26","Futuro","2028-04-06","422","1.018026","0.7536","breakeven","DI + 1,25%","2026-07-31","Fora do Período de Exercício","0.7536","%"
"VEBMA8","Futuro","2026-10-16","53","1.01365","0.3257","breakeven","DI + 0,67%","2026-07-31","Fora do Período de Exercício","0.3257","%"
"VEBMA9","Futuro","2029-04-25","682","1.007484","0.3511","breakeven","DI + 0,6%","2026-07-31","Fora do Período de Exercício","0.3511","%"
"VERO14","Futuro","2028-02-15","387","1.012351","0.5495","breakeven","DI + 1,75%","2026-07-31","Fora do Período de Exercício","0.5495","%"
"VIVA11","Futuro","2026-08-27","19","1.01188","0.282","breakeven","DI + 0,7%","2026-07-31","Fora do Período de Exercício","0.282","%"
"VIXL18","Futuro","2027-06-11","214","1.014934","1.1366","breakeven","DI + 2%","2026-07-31","Fora do Período de Exercício","1.1366","%"
"VIXL19","Futuro","2028-10-17","554","1.014934","0.3933","breakeven","DI + 1,25%","2026-07-31","Fora do Período de Exercício","0.3933","%"
"VLIDA1","Futuro","2027-06-15","216","1.026344","-0.2175","breakeven","DI + 1%","2026-07-31","Fora do Período de Exercício","-0.2175","%"
"VLIDB1","Futuro","2027-06-16","217","1.041735","-0.0102","breakeven","DI + 1,2%","2026-07-31","Fora do Período de Exercício","-0.0102","%"
"WIZC12","Futuro","2027-01-29","124","1.014841","0.9825","breakeven","DI + 1,95%","2026-07-31","Fora do Período de Exercício","0.9825","%"
"YDUQ17","Futuro","2026-11-30","82","1.002999","0.4646","breakeven","DI + 0,78%","2026-07-31","Fora do Período de Exercício","0.4646","%"
"YDUQA1","Futuro","2027-11-29","331","1.012","0.6251","breakeven","DI + 1,05%","2026-07-31","Fora do Período de Exercício","0.6251","%"
"YDUQA2","Futuro","2027-12-23","349","1.002499","0.5597","breakeven","DI + 0,7%","2026-07-31","Fora do Período de Exercício","0.5597","%"
"AESLA5","Futuro","2027-10-15","302","0.999996","6.1774","breakeven","IPCA + 6,1774%","2026-07-31","Fora do Período de Exercício","-206","bps"
"AESLA7","Futuro","2028-04-17","428","0.999994","6.1409","breakeven","IPCA + 6,1409%","2026-07-31","Fora do Período de Exercício","-208","bps"
"AESLA9","Futuro","2029-05-15","695","0.999994","6.9249","breakeven","IPCA + 6,9249%","2026-07-31","Fora do Período de Exercício","-130","bps"
"AESLB0","Futuro","2029-09-17","782","0.999993","6.8967","breakeven","IPCA + 6,8967%","2026-07-31","Fora do Período de Exercício","-122","bps"
"AESLB7","Futuro","2028-04-17","428","0.999989","6.2031","breakeven","IPCA + 6,2031%","2026-07-31","Fora do Período de Exercício","-175","bps"
"AESLC2","Futuro","2030-03-12","900","0.999996","6.5243","breakeven","IPCA + 6,5243%","2026-07-31","Fora do Período de Exercício","-170","bps"
"AESLD2","Futuro","2030-03-12","900","0.999992","6.458","breakeven","IPCA + 6,458%","2026-07-31","Fora do Período de Exercício","-166","bps"
"AESOA1","Futuro","2028-03-15","406","0.999989","6.4966","breakeven","IPCA + 6,4966%","2026-07-31","Fora do Período de Exercício","-172","bps"
"AGEO15","Futuro","2029-06-20","720","0.999988","7.6056","breakeven","IPCA + 7,6056%","2026-07-31","Fora do Período de Exercício","-51","bps"
